country,variant,year,sexratio_maleper100female
756,estimates,1950,93.024
756,estimates,1955,93.446
756,estimates,1960,93.943
756,estimates,1965,94.903
756,estimates,1970,95.531
756,estimates,1975,95.18
756,estimates,1980,94.72
756,estimates,1985,95.011
756,estimates,1990,95.358
756,estimates,1995,95.449
756,estimates,2000,95.52
756,estimates,2005,95.876
756,estimates,2010,96.984
756,constant_fertility,2015,97.963
756,constant_mortality,2015,97.963
756,estimates,2015,97.963
756,high_variant,2015,97.963
756,instant_replacement,2015,97.963
756,low_variant,2015,97.963
756,medium_variant,2015,97.963
756,momentum,2015,97.963
756,no_change,2015,97.963
756,zero_migration,2015,97.963
756,constant_fertility,2020,98.434
756,constant_mortality,2020,98.306
756,high_variant,2020,98.493
756,instant_replacement,2020,98.549
756,low_variant,2020,98.387
756,medium_variant,2020,98.44
756,momentum,2020,98.444
756,no_change,2020,98.3
756,zero_migration,2020,98.472
756,constant_fertility,2025,98.742
756,constant_mortality,2025,98.432
756,high_variant,2025,98.885
756,instant_replacement,2025,98.953
756,low_variant,2025,98.629
756,medium_variant,2025,98.76
756,momentum,2025,98.679
756,no_change,2025,98.414
756,zero_migration,2025,98.821
756,constant_fertility,2030,98.845
756,constant_mortality,2030,98.351
756,high_variant,2030,99.082
756,instant_replacement,2030,99.142
756,low_variant,2030,98.656
756,medium_variant,2030,98.876
756,momentum,2030,98.681
756,no_change,2030,98.317
756,zero_migration,2030,98.957
756,constant_fertility,2035,98.802
756,constant_mortality,2035,98.148
756,high_variant,2035,99.132
756,instant_replacement,2035,99.183
756,low_variant,2035,98.54
756,medium_variant,2035,98.85
756,momentum,2035,98.54
756,no_change,2035,98.094
756,zero_migration,2035,98.935
756,constant_fertility,2040,98.695
756,constant_mortality,2040,97.893
756,high_variant,2040,99.119
756,instant_replacement,2040,99.162
756,low_variant,2040,98.355
756,medium_variant,2040,98.76
756,momentum,2040,98.343
756,no_change,2040,97.818
756,zero_migration,2040,98.841
756,constant_fertility,2045,98.536
756,constant_mortality,2045,97.616
756,high_variant,2045,99.068
756,instant_replacement,2045,99.105
756,low_variant,2045,98.111
756,medium_variant,2045,98.621
756,momentum,2045,98.141
756,no_change,2045,97.514
756,zero_migration,2045,98.692
756,constant_fertility,2050,98.35
756,constant_mortality,2050,97.373
756,high_variant,2050,99.014
756,instant_replacement,2050,99.052
756,low_variant,2050,97.823
756,medium_variant,2050,98.462
756,momentum,2050,98.019
756,no_change,2050,97.239
756,zero_migration,2050,98.515
756,constant_fertility,2055,98.199
756,constant_mortality,2055,97.263
756,high_variant,2055,99.022
756,instant_replacement,2055,99.058
756,low_variant,2055,97.554
756,medium_variant,2055,98.344
756,momentum,2055,98.096
756,no_change,2055,97.088
756,zero_migration,2055,98.388
756,constant_fertility,2060,98.153
756,constant_mortality,2060,97.294
756,high_variant,2060,99.142
756,instant_replacement,2060,99.167
756,low_variant,2060,97.384
756,medium_variant,2060,98.335
756,momentum,2060,98.37
756,no_change,2060,97.075
756,zero_migration,2060,98.413
756,constant_fertility,2065,98.218
756,constant_mortality,2065,97.364
756,high_variant,2065,99.358
756,instant_replacement,2065,99.363
756,low_variant,2065,97.332
756,medium_variant,2065,98.438
756,momentum,2065,98.714
756,no_change,2065,97.098
756,zero_migration,2065,98.613
756,constant_fertility,2070,98.267
756,constant_mortality,2070,97.403
756,high_variant,2070,99.552
756,instant_replacement,2070,99.533
756,low_variant,2070,97.26
756,medium_variant,2070,98.524
756,momentum,2070,99.042
756,no_change,2070,97.087
756,zero_migration,2070,98.833
756,constant_fertility,2075,98.265
756,constant_mortality,2075,97.448
756,high_variant,2075,99.701
756,instant_replacement,2075,99.659
756,low_variant,2075,97.13
756,medium_variant,2075,98.564
756,momentum,2075,99.386
756,no_change,2075,97.08
756,zero_migration,2075,99.027
756,constant_fertility,2080,98.279
756,constant_mortality,2080,97.535
756,high_variant,2080,99.863
756,instant_replacement,2080,99.799
756,low_variant,2080,97.013
756,medium_variant,2080,98.622
756,momentum,2080,99.753
756,no_change,2080,97.115
756,zero_migration,2080,99.278
756,constant_fertility,2085,98.337
756,constant_mortality,2085,97.631
756,high_variant,2085,100.061
756,instant_replacement,2085,99.973
756,low_variant,2085,96.946
756,medium_variant,2085,98.724
756,momentum,2085,100.049
756,no_change,2085,97.159
756,zero_migration,2085,99.608
756,constant_fertility,2090,98.402
756,constant_mortality,2090,97.693
756,high_variant,2090,100.256
756,instant_replacement,2090,100.143
756,low_variant,2090,96.89
756,medium_variant,2090,98.834
756,momentum,2090,100.176
756,no_change,2090,97.167
756,zero_migration,2090,99.904
756,constant_fertility,2095,98.449
756,constant_mortality,2095,97.705
756,high_variant,2095,100.427
756,instant_replacement,2095,100.282
756,low_variant,2095,96.823
756,medium_variant,2095,98.927
756,momentum,2095,100.118
756,no_change,2095,97.125
756,zero_migration,2095,100.077
756,constant_fertility,2100,98.435
756,constant_mortality,2100,97.687
756,high_variant,2100,100.534
756,instant_replacement,2100,100.347
756,low_variant,2100,96.699
756,medium_variant,2100,98.963
756,momentum,2100,99.941
756,no_change,2100,97.058
756,zero_migration,2100,100.056
