country,variant,year,sexratio_maleper100female
704,estimates,1950,97.514
704,estimates,1955,97.332
704,estimates,1960,97.352
704,estimates,1965,97.4
704,estimates,1970,97.207
704,estimates,1975,96.566
704,estimates,1980,96.598
704,estimates,1985,96.79
704,estimates,1990,96.991
704,estimates,1995,97.141
704,estimates,2000,97.096
704,estimates,2005,97.043
704,estimates,2010,97.53
704,constant_fertility,2015,97.88
704,constant_mortality,2015,97.88
704,estimates,2015,97.88
704,high_variant,2015,97.88
704,instant_replacement,2015,97.88
704,low_variant,2015,97.88
704,medium_variant,2015,97.88
704,momentum,2015,97.88
704,no_change,2015,97.88
704,zero_migration,2015,97.88
704,constant_fertility,2020,98.179
704,constant_mortality,2020,97.94
704,high_variant,2020,98.123
704,instant_replacement,2020,98.106
704,low_variant,2020,97.91
704,medium_variant,2020,98.018
704,momentum,2020,98.032
704,no_change,2020,98.1
704,zero_migration,2020,98.021
704,constant_fertility,2025,98.36
704,constant_mortality,2025,97.68
704,high_variant,2025,98.17
704,instant_replacement,2025,98.089
704,low_variant,2025,97.706
704,medium_variant,2025,97.943
704,momentum,2025,97.836
704,no_change,2025,98.096
704,zero_migration,2025,97.948
704,constant_fertility,2030,98.449
704,constant_mortality,2030,97.08
704,high_variant,2030,97.987
704,instant_replacement,2030,97.839
704,low_variant,2030,97.299
704,medium_variant,2030,97.656
704,momentum,2030,97.282
704,no_change,2030,97.87
704,zero_migration,2030,97.66
704,constant_fertility,2035,98.502
704,constant_mortality,2035,96.327
704,high_variant,2035,97.768
704,instant_replacement,2035,97.557
704,low_variant,2035,96.859
704,medium_variant,2035,97.337
704,momentum,2035,96.582
704,no_change,2035,97.49
704,zero_migration,2035,97.34
704,constant_fertility,2040,98.581
704,constant_mortality,2040,95.508
704,high_variant,2040,97.581
704,instant_replacement,2040,97.307
704,low_variant,2040,96.44
704,medium_variant,2040,97.047
704,momentum,2040,95.828
704,no_change,2040,97.045
704,zero_migration,2040,97.048
704,constant_fertility,2045,98.746
704,constant_mortality,2045,94.728
704,high_variant,2045,97.509
704,instant_replacement,2045,97.169
704,low_variant,2045,96.11
704,medium_variant,2045,96.86
704,momentum,2045,95.134
704,no_change,2045,96.624
704,zero_migration,2045,96.858
704,constant_fertility,2050,99.012
704,constant_mortality,2050,94.052
704,high_variant,2050,97.579
704,instant_replacement,2050,97.167
704,low_variant,2050,95.887
704,medium_variant,2050,96.799
704,momentum,2050,94.567
704,no_change,2050,96.282
704,zero_migration,2050,96.793
704,constant_fertility,2055,99.354
704,constant_mortality,2055,93.487
704,high_variant,2055,97.749
704,instant_replacement,2055,97.256
704,low_variant,2055,95.729
704,medium_variant,2055,96.825
704,momentum,2055,94.127
704,no_change,2055,96.041
704,zero_migration,2055,96.814
704,constant_fertility,2060,99.732
704,constant_mortality,2060,93.009
704,high_variant,2060,97.949
704,instant_replacement,2060,97.369
704,low_variant,2060,95.584
704,medium_variant,2060,96.879
704,momentum,2060,93.776
704,no_change,2060,95.901
704,zero_migration,2060,96.863
704,constant_fertility,2065,100.125
704,constant_mortality,2065,92.617
704,high_variant,2065,98.141
704,instant_replacement,2065,97.475
704,low_variant,2065,95.423
704,medium_variant,2065,96.928
704,momentum,2065,93.504
704,no_change,2065,95.878
704,zero_migration,2065,96.908
704,constant_fertility,2070,100.54
704,constant_mortality,2070,92.344
704,high_variant,2070,98.333
704,instant_replacement,2070,97.586
704,low_variant,2070,95.261
704,medium_variant,2070,96.985
704,momentum,2070,93.338
704,no_change,2070,95.996
704,zero_migration,2070,96.961
704,constant_fertility,2075,100.983
704,constant_mortality,2075,92.204
704,high_variant,2075,98.542
704,instant_replacement,2075,97.72
704,low_variant,2075,95.112
704,medium_variant,2075,97.065
704,momentum,2075,93.285
704,no_change,2075,96.25
704,zero_migration,2075,97.037
704,constant_fertility,2080,101.477
704,constant_mortality,2080,92.153
704,high_variant,2080,98.791
704,instant_replacement,2080,97.902
704,low_variant,2080,95.015
704,medium_variant,2080,97.198
704,momentum,2080,93.303
704,no_change,2080,96.58
704,zero_migration,2080,97.162
704,constant_fertility,2085,102.012
704,constant_mortality,2085,92.099
704,high_variant,2085,99.06
704,instant_replacement,2085,98.115
704,low_variant,2085,94.971
704,medium_variant,2085,97.372
704,momentum,2085,93.3
704,no_change,2085,96.888
704,zero_migration,2085,97.327
704,constant_fertility,2090,102.551
704,constant_mortality,2090,91.953
704,high_variant,2090,99.307
704,instant_replacement,2090,98.316
704,low_variant,2090,94.957
704,medium_variant,2090,97.55
704,momentum,2090,93.192
704,no_change,2090,97.08
704,zero_migration,2090,97.495
704,constant_fertility,2095,102.981
704,constant_mortality,2095,91.704
704,high_variant,2095,99.45
704,instant_replacement,2095,98.412
704,low_variant,2095,94.856
704,medium_variant,2095,97.632
704,momentum,2095,92.973
704,no_change,2095,97.134
704,zero_migration,2095,97.572
704,constant_fertility,2100,103.194
704,constant_mortality,2100,91.429
704,high_variant,2100,99.424
704,instant_replacement,2100,98.325
704,low_variant,2100,94.545
704,medium_variant,2100,97.527
704,momentum,2100,92.725
704,no_change,2100,97.114
704,zero_migration,2100,97.472
