country,variant,year,sexratio_maleper100female
208,estimates,1950,98.419
208,estimates,1955,98.538
208,estimates,1960,98.474
208,estimates,1965,98.35
208,estimates,1970,98.651
208,estimates,1975,98.176
208,estimates,1980,97.589
208,estimates,1985,97.197
208,estimates,1990,97.333
208,estimates,1995,97.636
208,estimates,2000,97.947
208,estimates,2005,98.134
208,estimates,2010,98.489
208,constant_fertility,2015,98.914
208,constant_mortality,2015,98.914
208,estimates,2015,98.914
208,high_variant,2015,98.914
208,instant_replacement,2015,98.914
208,low_variant,2015,98.914
208,medium_variant,2015,98.914
208,momentum,2015,98.914
208,no_change,2015,98.914
208,zero_migration,2015,98.914
208,constant_fertility,2020,98.922
208,constant_mortality,2020,98.819
208,high_variant,2020,98.975
208,instant_replacement,2020,98.986
208,low_variant,2020,98.879
208,medium_variant,2020,98.927
208,momentum,2020,99.067
208,no_change,2020,98.814
208,zero_migration,2020,99.118
208,constant_fertility,2025,98.875
208,constant_mortality,2025,98.563
208,high_variant,2025,99.016
208,instant_replacement,2025,99.004
208,low_variant,2025,98.761
208,medium_variant,2025,98.891
208,momentum,2025,99.04
208,no_change,2025,98.546
208,zero_migration,2025,99.261
208,constant_fertility,2030,98.837
208,constant_mortality,2030,98.231
208,high_variant,2030,99.087
208,instant_replacement,2030,99.031
208,low_variant,2030,98.631
208,medium_variant,2030,98.867
208,momentum,2030,98.92
208,no_change,2030,98.198
208,zero_migration,2030,99.406
208,constant_fertility,2035,98.889
208,constant_mortality,2035,97.937
208,high_variant,2035,99.243
208,instant_replacement,2035,99.144
208,low_variant,2035,98.599
208,medium_variant,2035,98.937
208,momentum,2035,98.826
208,no_change,2035,97.881
208,zero_migration,2035,99.646
208,constant_fertility,2040,99.067
208,constant_mortality,2040,97.756
208,high_variant,2040,99.512
208,instant_replacement,2040,99.376
208,low_variant,2040,98.704
208,medium_variant,2040,99.133
208,momentum,2040,98.849
208,no_change,2040,97.675
208,zero_migration,2040,100.028
208,constant_fertility,2045,99.298
208,constant_mortality,2045,97.656
208,high_variant,2045,99.83
208,instant_replacement,2045,99.661
208,low_variant,2045,98.864
208,medium_variant,2045,99.381
208,momentum,2045,98.967
208,no_change,2045,97.548
208,zero_migration,2045,100.479
208,constant_fertility,2050,99.476
208,constant_mortality,2050,97.577
208,high_variant,2050,100.108
208,instant_replacement,2050,99.905
208,low_variant,2050,98.96
208,medium_variant,2050,99.578
208,momentum,2050,99.123
208,no_change,2050,97.438
208,zero_migration,2050,100.882
208,constant_fertility,2055,99.782
208,constant_mortality,2055,97.74
208,high_variant,2055,100.512
208,instant_replacement,2055,100.274
208,low_variant,2055,99.184
208,medium_variant,2055,99.902
208,momentum,2055,99.336
208,no_change,2055,97.57
208,zero_migration,2055,101.216
208,constant_fertility,2060,100.07
208,constant_mortality,2060,97.973
208,high_variant,2060,100.897
208,instant_replacement,2060,100.62
208,low_variant,2060,99.386
208,medium_variant,2060,100.21
208,momentum,2060,99.627
208,no_change,2060,97.77
208,zero_migration,2060,101.538
208,constant_fertility,2065,100.347
208,constant_mortality,2065,98.217
208,high_variant,2065,101.26
208,instant_replacement,2065,100.946
208,low_variant,2065,99.582
208,medium_variant,2065,100.507
208,momentum,2065,99.924
208,no_change,2065,97.979
208,zero_migration,2065,101.853
208,constant_fertility,2070,100.607
208,constant_mortality,2070,98.393
208,high_variant,2070,101.59
208,instant_replacement,2070,101.246
208,low_variant,2070,99.769
208,medium_variant,2070,100.785
208,momentum,2070,100.135
208,no_change,2070,98.118
208,zero_migration,2070,102.151
208,constant_fertility,2075,100.8
208,constant_mortality,2075,98.478
208,high_variant,2075,101.851
208,instant_replacement,2075,101.479
208,low_variant,2075,99.888
208,medium_variant,2075,100.998
208,momentum,2075,100.225
208,no_change,2075,98.164
208,zero_migration,2075,102.365
208,constant_fertility,2080,100.897
208,constant_mortality,2080,98.533
208,high_variant,2080,102.03
208,instant_replacement,2080,101.627
208,low_variant,2080,99.895
208,medium_variant,2080,101.117
208,momentum,2080,100.25
208,no_change,2080,98.178
208,zero_migration,2080,102.448
208,constant_fertility,2085,100.953
208,constant_mortality,2085,98.649
208,high_variant,2085,102.175
208,instant_replacement,2085,101.739
208,low_variant,2085,99.848
208,medium_variant,2085,101.197
208,momentum,2085,100.299
208,no_change,2085,98.26
208,zero_migration,2085,102.456
208,constant_fertility,2090,101.044
208,constant_mortality,2090,98.84
208,high_variant,2090,102.341
208,instant_replacement,2090,101.874
208,low_variant,2090,99.841
208,medium_variant,2090,101.309
208,momentum,2090,100.378
208,no_change,2090,98.425
208,zero_migration,2090,102.472
208,constant_fertility,2095,101.207
208,constant_mortality,2095,99.043
208,high_variant,2095,102.543
208,instant_replacement,2095,102.058
208,low_variant,2095,99.937
208,medium_variant,2095,101.489
208,momentum,2095,100.426
208,no_change,2095,98.611
208,zero_migration,2095,102.541
208,constant_fertility,2100,101.371
208,constant_mortality,2100,99.211
208,high_variant,2100,102.722
208,instant_replacement,2100,102.223
208,low_variant,2100,100.062
208,medium_variant,2100,101.666
208,momentum,2100,100.414
208,no_change,2100,98.769
208,zero_migration,2100,102.587
