country,variant,year,sexratio_maleper100female
624,estimates,1950,97.751
624,estimates,1955,97.624
624,estimates,1960,97.444
624,estimates,1965,97.295
624,estimates,1970,97.253
624,estimates,1975,97.321
624,estimates,1980,94.352
624,estimates,1985,94.876
624,estimates,1990,95.282
624,estimates,1995,95.625
624,estimates,2000,95.802
624,estimates,2005,95.434
624,estimates,2010,96.153
624,constant_fertility,2015,96.683
624,constant_mortality,2015,96.683
624,estimates,2015,96.683
624,high_variant,2015,96.683
624,instant_replacement,2015,96.683
624,low_variant,2015,96.683
624,medium_variant,2015,96.683
624,momentum,2015,96.683
624,no_change,2015,96.683
624,zero_migration,2015,96.683
624,constant_fertility,2020,97.142
624,constant_mortality,2020,97.097
624,high_variant,2020,97.128
624,instant_replacement,2020,96.829
624,low_variant,2020,97.068
624,medium_variant,2020,97.098
624,momentum,2020,96.845
624,no_change,2020,97.141
624,zero_migration,2020,97.106
624,constant_fertility,2025,97.519
624,constant_mortality,2025,97.415
624,high_variant,2025,97.477
624,instant_replacement,2025,97.011
624,low_variant,2025,97.35
624,medium_variant,2025,97.415
624,momentum,2025,97.054
624,no_change,2025,97.519
624,zero_migration,2025,97.427
624,constant_fertility,2030,97.817
624,constant_mortality,2030,97.648
624,high_variant,2030,97.738
624,instant_replacement,2030,97.147
624,low_variant,2030,97.542
624,medium_variant,2030,97.643
624,momentum,2030,97.221
624,no_change,2030,97.818
624,zero_migration,2030,97.656
624,constant_fertility,2035,98.047
624,constant_mortality,2035,97.804
624,high_variant,2035,97.915
624,instant_replacement,2035,97.221
624,low_variant,2035,97.66
624,medium_variant,2035,97.794
624,momentum,2035,97.327
624,no_change,2035,98.046
624,zero_migration,2035,97.806
624,constant_fertility,2040,98.215
624,constant_mortality,2040,97.892
624,high_variant,2040,98.022
624,instant_replacement,2040,97.217
624,low_variant,2040,97.701
624,medium_variant,2040,97.871
624,momentum,2040,97.365
624,no_change,2040,98.213
624,zero_migration,2040,97.883
624,constant_fertility,2045,98.332
624,constant_mortality,2045,97.927
624,high_variant,2045,98.065
624,instant_replacement,2045,97.12
624,low_variant,2045,97.667
624,medium_variant,2045,97.879
624,momentum,2045,97.336
624,no_change,2045,98.339
624,zero_migration,2045,97.89
624,constant_fertility,2050,98.434
624,constant_mortality,2050,97.931
624,high_variant,2050,98.073
624,instant_replacement,2050,96.941
624,low_variant,2050,97.573
624,medium_variant,2050,97.841
624,momentum,2050,97.263
624,no_change,2050,98.445
624,zero_migration,2050,97.85
624,constant_fertility,2055,98.525
624,constant_mortality,2055,97.919
624,high_variant,2055,98.045
624,instant_replacement,2055,96.688
624,low_variant,2055,97.415
624,medium_variant,2055,97.755
624,momentum,2055,97.18
624,no_change,2055,98.543
624,zero_migration,2055,97.763
624,constant_fertility,2060,98.61
624,constant_mortality,2060,97.894
624,high_variant,2060,97.988
624,instant_replacement,2060,96.392
624,low_variant,2060,97.204
624,medium_variant,2060,97.631
624,momentum,2060,97.109
624,no_change,2060,98.635
624,zero_migration,2060,97.637
624,constant_fertility,2065,98.682
624,constant_mortality,2065,97.849
624,high_variant,2065,97.897
624,instant_replacement,2065,96.06
624,low_variant,2065,96.937
624,medium_variant,2065,97.465
624,momentum,2065,97.058
624,no_change,2065,98.712
624,zero_migration,2065,97.469
624,constant_fertility,2070,98.747
624,constant_mortality,2070,97.774
624,high_variant,2070,97.774
624,instant_replacement,2070,95.688
624,low_variant,2070,96.609
624,medium_variant,2070,97.255
624,momentum,2070,97.014
624,no_change,2070,98.766
624,zero_migration,2070,97.259
624,constant_fertility,2075,98.813
624,constant_mortality,2075,97.663
624,high_variant,2075,97.627
624,instant_replacement,2075,95.289
624,low_variant,2075,96.225
624,medium_variant,2075,97.01
624,momentum,2075,96.977
624,no_change,2075,98.796
624,zero_migration,2075,97.013
624,constant_fertility,2080,98.877
624,constant_mortality,2080,97.524
624,high_variant,2080,97.443
624,instant_replacement,2080,94.848
624,low_variant,2080,95.76
624,medium_variant,2080,96.711
624,momentum,2080,96.96
624,no_change,2080,98.806
624,zero_migration,2080,96.715
624,constant_fertility,2085,98.951
624,constant_mortality,2085,97.373
624,high_variant,2085,97.26
624,instant_replacement,2085,94.497
624,low_variant,2085,95.287
624,medium_variant,2085,96.411
624,momentum,2085,96.972
624,no_change,2085,98.807
624,zero_migration,2085,96.418
624,constant_fertility,2090,99.045
624,constant_mortality,2090,97.226
624,high_variant,2090,97.099
624,instant_replacement,2090,94.308
624,low_variant,2090,94.847
624,medium_variant,2090,96.139
624,momentum,2090,97.011
624,no_change,2090,98.805
624,zero_migration,2090,96.148
624,constant_fertility,2095,99.154
624,constant_mortality,2095,97.089
624,high_variant,2095,96.96
624,instant_replacement,2095,94.29
624,low_variant,2095,94.45
624,medium_variant,2095,95.899
624,momentum,2095,97.053
624,no_change,2095,98.804
624,zero_migration,2095,95.909
624,constant_fertility,2100,99.29
624,constant_mortality,2100,96.961
624,high_variant,2100,96.869
624,instant_replacement,2100,94.42
624,low_variant,2100,94.139
624,medium_variant,2100,95.721
624,momentum,2100,97.063
624,no_change,2100,98.804
624,zero_migration,2100,95.733
