country,variant,year,sexratio_maleper100female
740,estimates,1950,99.073
740,estimates,1955,101.621
740,estimates,1960,100.014
740,estimates,1965,99.288
740,estimates,1970,99.621
740,estimates,1975,100.555
740,estimates,1980,102.039
740,estimates,1985,103.473
740,estimates,1990,103.207
740,estimates,1995,102.98
740,estimates,2000,101.821
740,estimates,2005,101.48
740,estimates,2010,101.153
740,constant_fertility,2015,100.863
740,constant_mortality,2015,100.863
740,estimates,2015,100.863
740,high_variant,2015,100.863
740,instant_replacement,2015,100.863
740,low_variant,2015,100.863
740,medium_variant,2015,100.863
740,momentum,2015,100.863
740,no_change,2015,100.863
740,zero_migration,2015,100.863
740,constant_fertility,2020,100.554
740,constant_mortality,2020,100.552
740,high_variant,2020,100.581
740,instant_replacement,2020,100.483
740,low_variant,2020,100.471
740,medium_variant,2020,100.527
740,momentum,2020,100.511
740,no_change,2020,100.58
740,zero_migration,2020,100.526
740,constant_fertility,2025,100.151
740,constant_mortality,2025,100.157
740,high_variant,2025,100.209
740,instant_replacement,2025,100.011
740,low_variant,2025,99.937
740,medium_variant,2025,100.075
740,momentum,2025,100.102
740,no_change,2025,100.231
740,zero_migration,2025,100.08
740,constant_fertility,2030,99.649
740,constant_mortality,2030,99.659
740,high_variant,2030,99.736
740,instant_replacement,2030,99.44
740,low_variant,2030,99.267
740,medium_variant,2030,99.51
740,momentum,2030,99.605
740,no_change,2030,99.792
740,zero_migration,2030,99.522
740,constant_fertility,2035,99.174
740,constant_mortality,2035,99.126
740,high_variant,2035,99.278
740,instant_replacement,2035,98.883
740,low_variant,2035,98.578
740,medium_variant,2035,98.947
740,momentum,2035,99.092
740,no_change,2035,99.341
740,zero_migration,2035,98.971
740,constant_fertility,2040,98.746
740,constant_mortality,2040,98.589
740,high_variant,2040,98.858
740,instant_replacement,2040,98.359
740,low_variant,2040,97.884
740,medium_variant,2040,98.403
740,momentum,2040,98.587
740,no_change,2040,98.915
740,zero_migration,2040,98.44
740,constant_fertility,2045,98.417
740,constant_mortality,2045,98.099
740,high_variant,2045,98.528
740,instant_replacement,2045,97.912
740,low_variant,2045,97.232
740,medium_variant,2045,97.929
740,momentum,2045,98.136
740,no_change,2045,98.565
740,zero_migration,2045,97.98
740,constant_fertility,2050,98.225
740,constant_mortality,2050,97.691
740,high_variant,2050,98.331
740,instant_replacement,2050,97.588
740,low_variant,2050,96.667
740,medium_variant,2050,97.569
740,momentum,2050,97.772
740,no_change,2050,98.322
740,zero_migration,2050,97.624
740,constant_fertility,2055,98.185
740,constant_mortality,2055,97.361
740,high_variant,2055,98.279
740,instant_replacement,2055,97.41
740,low_variant,2055,96.215
740,medium_variant,2055,97.345
740,momentum,2055,97.491
740,no_change,2055,98.177
740,zero_migration,2055,97.392
740,constant_fertility,2060,98.249
740,constant_mortality,2060,97.066
740,high_variant,2060,98.324
740,instant_replacement,2060,97.342
740,low_variant,2060,95.841
740,medium_variant,2060,97.215
740,momentum,2060,97.255
740,no_change,2060,98.082
740,zero_migration,2060,97.244
740,constant_fertility,2065,98.369
740,constant_mortality,2065,96.761
740,high_variant,2065,98.415
740,instant_replacement,2065,97.339
740,low_variant,2065,95.499
740,medium_variant,2065,97.135
740,momentum,2065,97.028
740,no_change,2065,97.996
740,zero_migration,2065,97.138
740,constant_fertility,2070,98.526
740,constant_mortality,2070,96.434
740,high_variant,2070,98.531
740,instant_replacement,2070,97.378
740,low_variant,2070,95.17
740,medium_variant,2070,97.084
740,momentum,2070,96.799
740,no_change,2070,97.903
740,zero_migration,2070,97.057
740,constant_fertility,2075,98.712
740,constant_mortality,2075,96.094
740,high_variant,2075,98.668
740,instant_replacement,2075,97.452
740,low_variant,2075,94.853
740,medium_variant,2075,97.06
740,momentum,2075,96.586
740,no_change,2075,97.808
740,zero_migration,2075,97.005
740,constant_fertility,2080,98.945
740,constant_mortality,2080,95.764
740,high_variant,2080,98.848
740,instant_replacement,2080,97.596
740,low_variant,2080,94.597
740,medium_variant,2080,97.098
740,momentum,2080,96.408
740,no_change,2080,97.722
740,zero_migration,2080,97.021
740,constant_fertility,2085,99.229
740,constant_mortality,2085,95.454
740,high_variant,2085,99.074
740,instant_replacement,2085,97.824
740,low_variant,2085,94.446
740,medium_variant,2085,97.214
740,momentum,2085,96.275
740,no_change,2085,97.641
740,zero_migration,2085,97.122
740,constant_fertility,2090,99.553
740,constant_mortality,2090,95.172
740,high_variant,2090,99.338
740,instant_replacement,2090,98.138
740,low_variant,2090,94.437
740,medium_variant,2090,97.414
740,momentum,2090,96.182
740,no_change,2090,97.559
740,zero_migration,2090,97.317
740,constant_fertility,2095,99.895
740,constant_mortality,2095,94.93
740,high_variant,2095,99.616
740,instant_replacement,2095,98.518
740,low_variant,2095,94.584
740,medium_variant,2095,97.685
740,momentum,2095,96.115
740,no_change,2095,97.477
740,zero_migration,2095,97.587
740,constant_fertility,2100,100.242
740,constant_mortality,2100,94.741
740,high_variant,2100,99.897
740,instant_replacement,2100,98.941
740,low_variant,2100,94.905
740,medium_variant,2100,98.013
740,momentum,2100,96.066
740,no_change,2100,97.406
740,zero_migration,2100,97.915
