country,variant,year,sexratio_maleper100female
36,estimates,1950,101.567
36,estimates,1955,102.454
36,estimates,1960,102.093
36,estimates,1965,101.458
36,estimates,1970,101.094
36,estimates,1975,100.53
36,estimates,1980,99.661
36,estimates,1985,99.702
36,estimates,1990,99.461
36,estimates,1995,99.038
36,estimates,2000,99.552
36,estimates,2005,99.631
36,estimates,2010,100.025
36,constant_fertility,2015,99.361
36,constant_mortality,2015,99.361
36,estimates,2015,99.361
36,high_variant,2015,99.361
36,instant_replacement,2015,99.361
36,low_variant,2015,99.361
36,medium_variant,2015,99.361
36,momentum,2015,99.361
36,no_change,2015,99.361
36,zero_migration,2015,99.361
36,constant_fertility,2020,99.302
36,constant_mortality,2020,99.156
36,high_variant,2020,99.332
36,instant_replacement,2020,99.33
36,low_variant,2020,99.231
36,medium_variant,2020,99.282
36,momentum,2020,99.425
36,no_change,2020,99.176
36,zero_migration,2020,99.508
36,constant_fertility,2025,99.249
36,constant_mortality,2025,98.876
36,high_variant,2025,99.332
36,instant_replacement,2025,99.305
36,low_variant,2025,99.076
36,medium_variant,2025,99.207
36,momentum,2025,99.345
36,no_change,2025,98.919
36,zero_migration,2025,99.597
36,constant_fertility,2030,99.135
36,constant_mortality,2030,98.53
36,high_variant,2030,99.283
36,instant_replacement,2030,99.218
36,low_variant,2030,98.839
36,medium_variant,2030,99.068
36,momentum,2030,99.158
36,no_change,2030,98.6
36,zero_migration,2030,99.591
36,constant_fertility,2035,98.999
36,constant_mortality,2035,98.2
36,high_variant,2035,99.204
36,instant_replacement,2035,99.105
36,low_variant,2035,98.574
36,medium_variant,2035,98.904
36,momentum,2035,98.957
36,no_change,2035,98.302
36,zero_migration,2035,99.529
36,constant_fertility,2040,98.909
36,constant_mortality,2040,97.967
36,high_variant,2040,99.169
36,instant_replacement,2040,99.039
36,low_variant,2040,98.352
36,medium_variant,2040,98.785
36,momentum,2040,98.841
36,no_change,2040,98.103
36,zero_migration,2040,99.496
36,constant_fertility,2045,98.905
36,constant_mortality,2045,97.85
36,high_variant,2045,99.22
36,instant_replacement,2045,99.06
36,low_variant,2045,98.21
36,medium_variant,2045,98.749
36,momentum,2045,98.854
36,no_change,2045,98.022
36,zero_migration,2045,99.549
36,constant_fertility,2050,98.96
36,constant_mortality,2050,97.819
36,high_variant,2050,99.338
36,instant_replacement,2050,99.146
36,low_variant,2050,98.122
36,medium_variant,2050,98.774
36,momentum,2050,98.98
36,no_change,2050,98.027
36,zero_migration,2050,99.674
36,constant_fertility,2055,99.045
36,constant_mortality,2055,97.834
36,high_variant,2055,99.494
36,instant_replacement,2055,99.267
36,low_variant,2055,98.052
36,medium_variant,2055,98.829
36,momentum,2055,99.176
36,no_change,2055,98.078
36,zero_migration,2055,99.833
36,constant_fertility,2060,99.153
36,constant_mortality,2060,97.857
36,high_variant,2060,99.676
36,instant_replacement,2060,99.41
36,low_variant,2060,97.998
36,medium_variant,2060,98.907
36,momentum,2060,99.397
36,no_change,2060,98.138
36,zero_migration,2060,100.029
36,constant_fertility,2065,99.246
36,constant_mortality,2065,97.865
36,high_variant,2065,99.84
36,instant_replacement,2065,99.534
36,low_variant,2065,97.921
36,medium_variant,2065,98.968
36,momentum,2065,99.609
36,no_change,2065,98.184
36,zero_migration,2065,100.214
36,constant_fertility,2070,99.33
36,constant_mortality,2070,97.859
36,high_variant,2070,99.993
36,instant_replacement,2070,99.648
36,low_variant,2070,97.83
36,medium_variant,2070,99.021
36,momentum,2070,99.799
36,no_change,2070,98.217
36,zero_migration,2070,100.395
36,constant_fertility,2075,99.403
36,constant_mortality,2075,97.868
36,high_variant,2075,100.134
36,instant_replacement,2075,99.751
36,low_variant,2075,97.721
36,medium_variant,2075,99.063
36,momentum,2075,99.989
36,no_change,2075,98.264
36,zero_migration,2075,100.556
36,constant_fertility,2080,99.48
36,constant_mortality,2080,97.909
36,high_variant,2080,100.279
36,instant_replacement,2080,99.859
36,low_variant,2080,97.609
36,medium_variant,2080,99.109
36,momentum,2080,100.181
36,no_change,2080,98.339
36,zero_migration,2080,100.704
36,constant_fertility,2085,99.582
36,constant_mortality,2085,97.963
36,high_variant,2085,100.446
36,instant_replacement,2085,99.989
36,low_variant,2085,97.525
36,medium_variant,2085,99.182
36,momentum,2085,100.33
36,no_change,2085,98.423
36,zero_migration,2085,100.86
36,constant_fertility,2090,99.701
36,constant_mortality,2090,97.998
36,high_variant,2090,100.623
36,instant_replacement,2090,100.133
36,low_variant,2090,97.465
36,medium_variant,2090,99.276
36,momentum,2090,100.38
36,no_change,2090,98.484
36,zero_migration,2090,100.991
36,constant_fertility,2095,99.791
36,constant_mortality,2095,98.013
36,high_variant,2095,100.77
36,instant_replacement,2095,100.245
36,low_variant,2095,97.378
36,medium_variant,2095,99.343
36,momentum,2095,100.334
36,no_change,2095,98.518
36,zero_migration,2095,101.024
36,constant_fertility,2100,99.864
36,constant_mortality,2100,98.035
36,high_variant,2100,100.89
36,instant_replacement,2100,100.332
36,low_variant,2100,97.283
36,medium_variant,2100,99.393
36,momentum,2100,100.248
36,no_change,2100,98.551
36,zero_migration,2100,100.977
