country,variant,year,sexratio_maleper100female
348,estimates,1950,92.796
348,estimates,1955,93.666
348,estimates,1960,93.115
348,estimates,1965,93.689
348,estimates,1970,94.058
348,estimates,1975,93.991
348,estimates,1980,93.958
348,estimates,1985,93.118
348,estimates,1990,92.403
348,estimates,1995,91.464
348,estimates,2000,90.748
348,estimates,2005,90.305
348,estimates,2010,90.289
348,constant_fertility,2015,90.586
348,constant_mortality,2015,90.586
348,estimates,2015,90.586
348,high_variant,2015,90.586
348,instant_replacement,2015,90.586
348,low_variant,2015,90.586
348,medium_variant,2015,90.586
348,momentum,2015,90.586
348,no_change,2015,90.586
348,zero_migration,2015,90.586
348,constant_fertility,2020,90.909
348,constant_mortality,2020,90.878
348,high_variant,2020,91.057
348,instant_replacement,2020,91.246
348,low_variant,2020,90.833
348,medium_variant,2020,90.946
348,momentum,2020,91.152
348,no_change,2020,90.841
348,zero_migration,2020,90.917
348,constant_fertility,2025,91.208
348,constant_mortality,2025,91.117
348,high_variant,2025,91.58
348,instant_replacement,2025,91.853
348,low_variant,2025,91.021
348,medium_variant,2025,91.306
348,momentum,2025,91.618
348,no_change,2025,91.016
348,zero_migration,2025,91.247
348,constant_fertility,2030,91.519
348,constant_mortality,2030,91.303
348,high_variant,2030,92.157
348,instant_replacement,2030,92.451
348,low_variant,2030,91.207
348,medium_variant,2030,91.698
348,momentum,2030,92.001
348,no_change,2030,91.116
348,zero_migration,2030,91.608
348,constant_fertility,2035,91.888
348,constant_mortality,2035,91.486
348,high_variant,2035,92.783
348,instant_replacement,2035,93.084
348,low_variant,2035,91.469
348,medium_variant,2035,92.157
348,momentum,2035,92.366
348,no_change,2035,91.198
348,zero_migration,2035,92.037
348,constant_fertility,2040,92.357
348,constant_mortality,2040,91.708
348,high_variant,2040,93.5
348,instant_replacement,2040,93.802
348,low_variant,2040,91.845
348,medium_variant,2040,92.721
348,momentum,2040,92.769
348,no_change,2040,91.304
348,zero_migration,2040,92.576
348,constant_fertility,2045,92.917
348,constant_mortality,2045,91.905
348,high_variant,2045,94.31
348,instant_replacement,2045,94.615
348,low_variant,2045,92.324
348,medium_variant,2045,93.385
348,momentum,2045,93.178
348,no_change,2045,91.361
348,zero_migration,2045,93.223
348,constant_fertility,2050,93.473
348,constant_mortality,2050,91.979
348,high_variant,2050,95.138
348,instant_replacement,2050,95.461
348,low_variant,2050,92.797
348,medium_variant,2050,94.056
348,momentum,2050,93.542
348,no_change,2050,91.26
348,zero_migration,2050,93.885
348,constant_fertility,2055,93.955
348,constant_mortality,2055,91.992
348,high_variant,2055,95.927
348,instant_replacement,2055,96.271
348,low_variant,2055,93.18
348,medium_variant,2055,94.668
348,momentum,2055,93.92
348,no_change,2055,91.057
348,zero_migration,2055,94.495
348,constant_fertility,2060,94.439
348,constant_mortality,2060,92.129
348,high_variant,2060,96.73
348,instant_replacement,2060,97.068
348,low_variant,2060,93.557
348,medium_variant,2060,95.292
348,momentum,2060,94.42
348,no_change,2060,90.947
348,zero_migration,2060,95.126
348,constant_fertility,2065,95.069
348,constant_mortality,2065,92.46
348,high_variant,2065,97.628
348,instant_replacement,2065,97.928
348,low_variant,2065,94.091
348,medium_variant,2065,96.053
348,momentum,2065,95.043
348,no_change,2065,91.018
348,zero_migration,2065,95.91
348,constant_fertility,2070,95.838
348,constant_mortality,2070,92.868
348,high_variant,2070,98.583
348,instant_replacement,2070,98.829
348,low_variant,2070,94.793
348,medium_variant,2070,96.933
348,momentum,2070,95.651
348,no_change,2070,91.163
348,zero_migration,2070,96.831
348,constant_fertility,2075,96.614
348,constant_mortality,2075,93.229
348,high_variant,2075,99.478
348,instant_replacement,2075,99.666
348,low_variant,2075,95.529
348,medium_variant,2075,97.801
348,momentum,2075,96.111
348,no_change,2075,91.262
348,zero_migration,2075,97.753
348,constant_fertility,2080,97.255
348,constant_mortality,2080,93.522
348,high_variant,2080,100.214
348,instant_replacement,2080,100.345
348,low_variant,2080,96.143
348,medium_variant,2080,98.529
348,momentum,2080,96.403
348,no_change,2080,91.304
348,zero_migration,2080,98.535
348,constant_fertility,2085,97.709
348,constant_mortality,2085,93.752
348,high_variant,2085,100.772
348,instant_replacement,2085,100.846
348,low_variant,2085,96.575
348,medium_variant,2085,99.079
348,momentum,2085,96.537
348,no_change,2085,91.309
348,zero_migration,2085,99.13
348,constant_fertility,2090,98.065
348,constant_mortality,2090,93.915
348,high_variant,2090,101.213
348,instant_replacement,2090,101.222
348,low_variant,2090,96.924
348,medium_variant,2090,99.526
348,momentum,2090,96.524
348,no_change,2090,91.283
348,zero_migration,2090,99.611
348,constant_fertility,2095,98.312
348,constant_mortality,2095,94.028
348,high_variant,2095,101.528
348,instant_replacement,2095,101.459
348,low_variant,2095,97.192
348,medium_variant,2095,99.861
348,momentum,2095,96.407
348,no_change,2095,91.257
348,zero_migration,2095,99.968
348,constant_fertility,2100,98.45
348,constant_mortality,2100,94.119
348,high_variant,2100,101.717
348,instant_replacement,2100,101.557
348,low_variant,2100,97.394
348,medium_variant,2100,100.082
348,momentum,2100,96.289
348,no_change,2100,91.26
348,zero_migration,2100,100.199
