country,variant,year,sexratio_maleper100female
328,estimates,1950,98.5
328,estimates,1955,99.237
328,estimates,1960,100.384
328,estimates,1965,101.424
328,estimates,1970,100.776
328,estimates,1975,101.209
328,estimates,1980,101.36
328,estimates,1985,100.786
328,estimates,1990,97.389
328,estimates,1995,96.964
328,estimates,2000,98.872
328,estimates,2005,100.41
328,estimates,2010,100.098
328,constant_fertility,2015,101.466
328,constant_mortality,2015,101.466
328,estimates,2015,101.466
328,high_variant,2015,101.466
328,instant_replacement,2015,101.466
328,low_variant,2015,101.466
328,medium_variant,2015,101.466
328,momentum,2015,101.466
328,no_change,2015,101.466
328,zero_migration,2015,101.466
328,constant_fertility,2020,102.524
328,constant_mortality,2020,102.549
328,high_variant,2020,102.53
328,instant_replacement,2020,102.5
328,low_variant,2020,102.503
328,medium_variant,2020,102.517
328,momentum,2020,101.146
328,no_change,2020,102.556
328,zero_migration,2020,101.149
328,constant_fertility,2025,103.287
328,constant_mortality,2025,103.379
328,high_variant,2025,103.291
328,instant_replacement,2025,103.272
328,low_variant,2025,103.268
328,medium_variant,2025,103.28
328,momentum,2025,100.805
328,no_change,2025,103.386
328,zero_migration,2025,100.773
328,constant_fertility,2030,103.575
328,constant_mortality,2030,103.791
328,high_variant,2030,103.576
328,instant_replacement,2030,103.577
328,low_variant,2030,103.57
328,medium_variant,2030,103.572
328,momentum,2030,100.451
328,no_change,2030,103.789
328,zero_migration,2030,100.331
328,constant_fertility,2035,103.491
328,constant_mortality,2035,103.871
328,high_variant,2035,103.489
328,instant_replacement,2035,103.497
328,low_variant,2035,103.488
328,medium_variant,2035,103.487
328,momentum,2035,100.095
328,no_change,2035,103.86
328,zero_migration,2035,99.846
328,constant_fertility,2040,103.388
328,constant_mortality,2040,103.965
328,high_variant,2040,103.381
328,instant_replacement,2040,103.4
328,low_variant,2040,103.388
328,medium_variant,2040,103.382
328,momentum,2040,99.752
328,no_change,2040,103.934
328,zero_migration,2040,99.35
328,constant_fertility,2045,103.278
328,constant_mortality,2045,104.087
328,high_variant,2045,103.264
328,instant_replacement,2045,103.302
328,low_variant,2045,103.288
328,medium_variant,2045,103.272
328,momentum,2045,99.44
328,no_change,2045,104.022
328,zero_migration,2045,98.854
328,constant_fertility,2050,103.171
328,constant_mortality,2050,104.252
328,high_variant,2050,103.147
328,instant_replacement,2050,103.213
328,low_variant,2050,103.203
328,medium_variant,2050,103.167
328,momentum,2050,99.176
328,no_change,2050,104.129
328,zero_migration,2050,98.372
328,constant_fertility,2055,103.049
328,constant_mortality,2055,104.423
328,high_variant,2055,103.012
328,instant_replacement,2055,103.116
328,low_variant,2055,103.116
328,medium_variant,2055,103.05
328,momentum,2055,98.966
328,no_change,2055,104.216
328,zero_migration,2055,97.916
328,constant_fertility,2060,102.891
328,constant_mortality,2060,104.565
328,high_variant,2060,102.839
328,instant_replacement,2060,102.985
328,low_variant,2060,102.998
328,medium_variant,2060,102.893
328,momentum,2060,98.797
328,no_change,2060,104.25
328,zero_migration,2060,97.471
328,constant_fertility,2065,102.655
328,constant_mortality,2065,104.624
328,high_variant,2065,102.582
328,instant_replacement,2065,102.764
328,low_variant,2065,102.778
328,medium_variant,2065,102.64
328,momentum,2065,98.637
328,no_change,2065,104.184
328,zero_migration,2065,97.003
328,constant_fertility,2070,102.28
328,constant_mortality,2070,104.549
328,high_variant,2070,102.175
328,instant_replacement,2070,102.355
328,low_variant,2070,102.311
328,medium_variant,2070,102.193
328,momentum,2070,98.464
328,no_change,2070,103.987
328,zero_migration,2070,96.46
328,constant_fertility,2075,101.808
328,constant_mortality,2075,104.36
328,high_variant,2075,101.655
328,instant_replacement,2075,101.799
328,low_variant,2075,101.61
328,medium_variant,2075,101.579
328,momentum,2075,98.295
328,no_change,2075,103.686
328,zero_migration,2075,95.878
328,constant_fertility,2080,101.369
328,constant_mortality,2080,104.132
328,high_variant,2080,101.15
328,instant_replacement,2080,101.28
328,low_variant,2080,100.92
328,medium_variant,2080,100.974
328,momentum,2080,98.173
328,no_change,2080,103.345
328,zero_migration,2080,95.386
328,constant_fertility,2085,101.03
328,constant_mortality,2085,103.923
328,high_variant,2085,100.73
328,instant_replacement,2085,100.915
328,low_variant,2085,100.442
328,medium_variant,2085,100.492
328,momentum,2085,98.107
328,no_change,2085,103.003
328,zero_migration,2085,95.047
328,constant_fertility,2090,100.78
328,constant_mortality,2090,103.741
328,high_variant,2090,100.387
328,instant_replacement,2090,100.711
328,low_variant,2090,100.265
328,medium_variant,2090,100.144
328,momentum,2090,98.074
328,no_change,2090,102.67
328,zero_migration,2090,94.84
328,constant_fertility,2095,100.578
328,constant_mortality,2095,103.59
328,high_variant,2095,100.083
328,instant_replacement,2095,100.606
328,low_variant,2095,100.389
328,medium_variant,2095,99.884
328,momentum,2095,98.05
328,no_change,2095,102.348
328,zero_migration,2095,94.707
328,constant_fertility,2100,100.388
328,constant_mortality,2100,103.476
328,high_variant,2100,99.79
328,instant_replacement,2100,100.514
328,low_variant,2100,100.766
328,medium_variant,2100,99.658
328,momentum,2100,98.03
328,no_change,2100,102.048
328,zero_migration,2100,94.593
