country,variant,year,sexratio_maleper100female
462,estimates,1950,130.028
462,estimates,1955,124.697
462,estimates,1960,119.592
462,estimates,1965,114.711
462,estimates,1970,107.013
462,estimates,1975,110.836
462,estimates,1980,109.646
462,estimates,1985,108.525
462,estimates,1990,105.2
462,estimates,1995,102.565
462,estimates,2000,102.546
462,estimates,2005,111.459
462,estimates,2010,121.084
462,constant_fertility,2015,130.216
462,constant_mortality,2015,130.216
462,estimates,2015,130.216
462,high_variant,2015,130.216
462,instant_replacement,2015,130.216
462,low_variant,2015,130.216
462,medium_variant,2015,130.216
462,momentum,2015,130.216
462,no_change,2015,130.216
462,zero_migration,2015,130.216
462,constant_fertility,2020,132.529
462,constant_mortality,2020,132.661
462,high_variant,2020,132.356
462,instant_replacement,2020,132.564
462,low_variant,2020,132.94
462,medium_variant,2020,132.645
462,momentum,2020,127.926
462,no_change,2020,132.545
462,zero_migration,2020,127.99
462,constant_fertility,2025,132.665
462,constant_mortality,2025,133.032
462,high_variant,2025,132.314
462,instant_replacement,2025,132.7
462,low_variant,2025,133.735
462,medium_variant,2025,133.006
462,momentum,2025,126.064
462,no_change,2025,132.689
462,zero_migration,2025,126.313
462,constant_fertility,2030,131.807
462,constant_mortality,2030,132.41
462,high_variant,2030,131.344
462,instant_replacement,2030,131.854
462,low_variant,2030,133.591
462,medium_variant,2030,132.418
462,momentum,2030,124.536
462,no_change,2030,131.792
462,zero_migration,2030,125.044
462,constant_fertility,2035,131.007
462,constant_mortality,2035,131.784
462,high_variant,2035,130.506
462,instant_replacement,2035,131.074
462,low_variant,2035,133.468
462,medium_variant,2035,131.901
462,momentum,2035,123.095
462,no_change,2035,130.88
462,zero_migration,2035,123.955
462,constant_fertility,2040,130.234
462,constant_mortality,2040,131.051
462,high_variant,2040,129.676
462,instant_replacement,2040,130.299
462,low_variant,2040,133.366
462,medium_variant,2040,131.392
462,momentum,2040,121.511
462,no_change,2040,129.885
462,zero_migration,2040,122.867
462,constant_fertility,2045,129.414
462,constant_mortality,2045,130.096
462,high_variant,2045,128.751
462,instant_replacement,2045,129.464
462,low_variant,2045,133.246
462,medium_variant,2045,130.823
462,momentum,2045,119.694
462,no_change,2045,128.693
462,zero_migration,2045,121.722
462,constant_fertility,2050,128.568
462,constant_mortality,2050,128.908
462,high_variant,2050,127.768
462,instant_replacement,2050,128.603
462,low_variant,2050,133.16
462,medium_variant,2050,130.239
462,momentum,2050,117.628
462,no_change,2050,127.285
462,zero_migration,2050,120.534
462,constant_fertility,2055,127.664
462,constant_mortality,2055,127.445
462,high_variant,2055,126.733
462,instant_replacement,2055,127.695
462,low_variant,2055,133.067
462,medium_variant,2055,129.615
462,momentum,2055,115.314
462,no_change,2055,125.628
462,zero_migration,2055,119.264
462,constant_fertility,2060,126.647
462,constant_mortality,2060,125.661
462,high_variant,2060,125.619
462,instant_replacement,2060,126.687
462,low_variant,2060,132.865
462,medium_variant,2060,128.881
462,momentum,2060,112.788
462,no_change,2060,123.702
462,zero_migration,2060,117.817
462,constant_fertility,2065,125.381
462,constant_mortality,2065,123.53
462,high_variant,2065,124.285
462,instant_replacement,2065,125.423
462,low_variant,2065,132.333
462,medium_variant,2065,127.856
462,momentum,2065,110.186
462,no_change,2065,121.528
462,zero_migration,2065,116.041
462,constant_fertility,2070,123.75
462,constant_mortality,2070,121.143
462,high_variant,2070,122.585
462,instant_replacement,2070,123.758
462,low_variant,2070,131.236
462,medium_variant,2070,126.357
462,momentum,2070,107.768
462,no_change,2070,119.229
462,zero_migration,2070,113.843
462,constant_fertility,2075,121.779
462,constant_mortality,2075,118.774
462,high_variant,2075,120.529
462,instant_replacement,2075,121.701
462,low_variant,2075,129.511
462,medium_variant,2075,124.364
462,momentum,2075,105.837
462,no_change,2075,117.057
462,zero_migration,2075,111.335
462,constant_fertility,2080,119.646
462,constant_mortality,2080,116.793
462,high_variant,2080,118.298
462,instant_replacement,2080,119.435
462,low_variant,2080,127.316
462,medium_variant,2080,122.054
462,momentum,2080,104.579
462,no_change,2080,115.284
462,zero_migration,2080,108.826
462,constant_fertility,2085,117.658
462,constant_mortality,2085,115.429
462,high_variant,2085,116.22
462,instant_replacement,2085,117.298
462,low_variant,2085,125.087
462,medium_variant,2085,119.808
462,momentum,2085,103.943
462,no_change,2085,114.037
462,zero_migration,2085,106.763
462,constant_fertility,2090,116.098
462,constant_mortality,2090,114.635
462,high_variant,2090,114.585
462,instant_replacement,2090,115.605
462,low_variant,2090,123.352
462,medium_variant,2090,118.02
462,momentum,2090,103.71
462,no_change,2090,113.229
462,zero_migration,2090,105.48
462,constant_fertility,2095,115.045
462,constant_mortality,2095,114.181
462,high_variant,2095,113.468
462,instant_replacement,2095,114.456
462,low_variant,2095,122.39
462,medium_variant,2095,116.842
462,momentum,2095,103.634
462,no_change,2095,112.67
462,zero_migration,2095,104.937
462,constant_fertility,2100,114.347
462,constant_mortality,2100,113.835
462,high_variant,2100,112.709
462,instant_replacement,2100,113.692
462,low_variant,2100,122.065
462,medium_variant,2100,116.111
462,momentum,2100,103.593
462,no_change,2100,112.197
462,zero_migration,2100,104.758
