country,variant,year,sexratio_maleper100female
426,estimates,1950,88.331
426,estimates,1955,88.228
426,estimates,1960,87.028
426,estimates,1965,85.433
426,estimates,1970,85.949
426,estimates,1975,85.732
426,estimates,1980,87.848
426,estimates,1985,89.339
426,estimates,1990,93.428
426,estimates,1995,94.942
426,estimates,2000,92.77
426,estimates,2005,93.542
426,estimates,2010,93.942
426,constant_fertility,2015,94.178
426,constant_mortality,2015,94.178
426,estimates,2015,94.178
426,high_variant,2015,94.178
426,instant_replacement,2015,94.178
426,low_variant,2015,94.178
426,medium_variant,2015,94.178
426,momentum,2015,94.178
426,no_change,2015,94.178
426,zero_migration,2015,94.178
426,constant_fertility,2020,94.801
426,constant_mortality,2020,94.578
426,high_variant,2020,94.808
426,instant_replacement,2020,94.551
426,low_variant,2020,94.673
426,medium_variant,2020,94.741
426,momentum,2020,94.644
426,no_change,2020,94.638
426,zero_migration,2020,94.971
426,constant_fertility,2025,95.56
426,constant_mortality,2025,94.858
426,high_variant,2025,95.56
426,instant_replacement,2025,95.114
426,low_variant,2025,95.252
426,medium_variant,2025,95.41
426,momentum,2025,95.025
426,no_change,2025,95.015
426,zero_migration,2025,95.818
426,constant_fertility,2030,96.34
426,constant_mortality,2030,95.041
426,high_variant,2030,96.323
426,instant_replacement,2030,95.758
426,low_variant,2030,95.851
426,medium_variant,2030,96.097
426,momentum,2030,95.315
426,no_change,2030,95.317
426,zero_migration,2030,96.64
426,constant_fertility,2035,97.096
426,constant_mortality,2035,95.16
426,high_variant,2035,97.046
426,instant_replacement,2035,96.416
426,low_variant,2035,96.457
426,medium_variant,2035,96.769
426,momentum,2035,95.521
426,no_change,2035,95.569
426,zero_migration,2035,97.412
426,constant_fertility,2040,97.76
426,constant_mortality,2040,95.198
426,high_variant,2040,97.67
426,instant_replacement,2040,96.988
426,low_variant,2040,96.98
426,medium_variant,2040,97.35
426,momentum,2040,95.613
426,no_change,2040,95.768
426,zero_migration,2040,98.065
426,constant_fertility,2045,98.261
426,constant_mortality,2045,95.111
426,high_variant,2045,98.128
426,instant_replacement,2045,97.374
426,low_variant,2045,97.322
426,medium_variant,2045,97.757
426,momentum,2045,95.552
426,no_change,2045,95.883
426,zero_migration,2045,98.524
426,constant_fertility,2050,98.563
426,constant_mortality,2050,94.871
426,high_variant,2050,98.377
426,instant_replacement,2050,97.523
426,low_variant,2050,97.413
426,medium_variant,2050,97.939
426,momentum,2050,95.337
426,no_change,2050,95.901
426,zero_migration,2050,98.746
426,constant_fertility,2055,98.722
426,constant_mortality,2055,94.514
426,high_variant,2055,98.467
426,instant_replacement,2055,97.473
426,low_variant,2055,97.282
426,medium_variant,2055,97.936
426,momentum,2055,95.03
426,no_change,2055,95.857
426,zero_migration,2055,98.768
426,constant_fertility,2060,98.802
426,constant_mortality,2060,94.105
426,high_variant,2060,98.457
426,instant_replacement,2060,97.285
426,low_variant,2060,96.978
426,medium_variant,2060,97.804
426,momentum,2060,94.725
426,no_change,2060,95.803
426,zero_migration,2060,98.652
426,constant_fertility,2065,98.856
426,constant_mortality,2065,93.712
426,high_variant,2065,98.399
426,instant_replacement,2065,97.022
426,low_variant,2065,96.556
426,medium_variant,2065,97.598
426,momentum,2065,94.486
426,no_change,2065,95.784
426,zero_migration,2065,98.453
426,constant_fertility,2070,98.924
426,constant_mortality,2070,93.369
426,high_variant,2070,98.336
426,instant_replacement,2070,96.744
426,low_variant,2070,96.069
426,medium_variant,2070,97.368
426,momentum,2070,94.335
426,no_change,2070,95.81
426,zero_migration,2070,98.22
426,constant_fertility,2075,99.025
426,constant_mortality,2075,93.071
426,high_variant,2075,98.292
426,instant_replacement,2075,96.498
426,low_variant,2075,95.561
426,medium_variant,2075,97.149
426,momentum,2075,94.255
426,no_change,2075,95.867
426,zero_migration,2075,97.989
426,constant_fertility,2080,99.153
426,constant_mortality,2080,92.799
426,high_variant,2080,98.272
426,instant_replacement,2080,96.323
426,low_variant,2080,95.074
426,medium_variant,2080,96.959
426,momentum,2080,94.222
426,no_change,2080,95.93
426,zero_migration,2080,97.781
426,constant_fertility,2085,99.305
426,constant_mortality,2085,92.536
426,high_variant,2085,98.277
426,instant_replacement,2085,96.248
426,low_variant,2085,94.645
426,medium_variant,2085,96.815
426,momentum,2085,94.22
426,no_change,2085,95.981
426,zero_migration,2085,97.617
426,constant_fertility,2090,99.461
426,constant_mortality,2090,92.286
426,high_variant,2090,98.288
426,instant_replacement,2090,96.26
426,low_variant,2090,94.267
426,medium_variant,2090,96.7
426,momentum,2090,94.235
426,no_change,2090,96.017
426,zero_migration,2090,97.48
426,constant_fertility,2095,99.603
426,constant_mortality,2095,92.064
426,high_variant,2095,98.288
426,instant_replacement,2095,96.339
426,low_variant,2095,93.937
426,medium_variant,2095,96.598
426,momentum,2095,94.254
426,no_change,2095,96.048
426,zero_migration,2095,97.354
426,constant_fertility,2100,99.734
426,constant_mortality,2100,91.884
426,high_variant,2100,98.283
426,instant_replacement,2100,96.473
426,low_variant,2100,93.68
426,medium_variant,2100,96.518
426,momentum,2100,94.261
426,no_change,2100,96.082
426,zero_migration,2100,97.248
