country,variant,year,sexratio_maleper100female
454,estimates,1950,92.317
454,estimates,1955,93.213
454,estimates,1960,93.844
454,estimates,1965,94.22
454,estimates,1970,94.653
454,estimates,1975,95.243
454,estimates,1980,95.965
454,estimates,1985,96.6
454,estimates,1990,96.62
454,estimates,1995,97.532
454,estimates,2000,97.304
454,estimates,2005,97.46
454,estimates,2010,97.79
454,constant_fertility,2015,98.091
454,constant_mortality,2015,98.091
454,estimates,2015,98.091
454,high_variant,2015,98.091
454,instant_replacement,2015,98.091
454,low_variant,2015,98.091
454,medium_variant,2015,98.091
454,momentum,2015,98.091
454,no_change,2015,98.091
454,zero_migration,2015,98.091
454,constant_fertility,2020,98.33
454,constant_mortality,2020,98.277
454,high_variant,2020,98.319
454,instant_replacement,2020,97.953
454,low_variant,2020,98.25
454,medium_variant,2020,98.285
454,momentum,2020,98.087
454,no_change,2020,98.321
454,zero_migration,2020,98.404
454,constant_fertility,2025,98.671
454,constant_mortality,2025,98.429
454,high_variant,2025,98.632
454,instant_replacement,2025,97.975
454,low_variant,2025,98.47
454,medium_variant,2025,98.553
454,momentum,2025,98.108
454,no_change,2025,98.547
454,zero_migration,2025,98.755
454,constant_fertility,2030,99.11
454,constant_mortality,2030,98.587
454,high_variant,2030,99.032
454,instant_replacement,2030,98.186
454,low_variant,2030,98.781
454,medium_variant,2030,98.911
454,momentum,2030,98.127
454,no_change,2030,98.795
454,zero_migration,2030,99.125
454,constant_fertility,2035,99.511
454,constant_mortality,2035,98.674
454,high_variant,2035,99.384
454,instant_replacement,2035,98.416
454,low_variant,2035,99.066
454,medium_variant,2035,99.233
454,momentum,2035,98.092
454,no_change,2035,98.985
454,zero_migration,2035,99.452
454,constant_fertility,2040,99.847
454,constant_mortality,2040,98.678
454,high_variant,2040,99.667
454,instant_replacement,2040,98.583
454,low_variant,2040,99.288
454,medium_variant,2040,99.489
454,momentum,2040,97.939
454,no_change,2040,99.112
454,zero_migration,2040,99.708
454,constant_fertility,2045,100.119
454,constant_mortality,2045,98.594
454,high_variant,2045,99.878
454,instant_replacement,2045,98.652
454,low_variant,2045,99.428
454,medium_variant,2045,99.668
454,momentum,2045,97.634
454,no_change,2045,99.183
454,zero_migration,2045,99.885
454,constant_fertility,2050,100.324
454,constant_mortality,2050,98.428
454,high_variant,2050,100.011
454,instant_replacement,2050,98.602
454,low_variant,2050,99.47
454,medium_variant,2050,99.761
454,momentum,2050,97.17
454,no_change,2050,99.214
454,zero_migration,2050,99.973
454,constant_fertility,2055,100.473
454,constant_mortality,2055,98.204
454,high_variant,2055,100.072
454,instant_replacement,2055,98.437
454,low_variant,2055,99.418
454,medium_variant,2055,99.773
454,momentum,2055,96.605
454,no_change,2055,99.231
454,zero_migration,2055,99.977
454,constant_fertility,2060,100.588
454,constant_mortality,2060,97.947
454,high_variant,2060,100.082
454,instant_replacement,2060,98.18
454,low_variant,2060,99.286
454,medium_variant,2060,99.722
454,momentum,2060,96.063
454,no_change,2060,99.251
454,zero_migration,2060,99.915
454,constant_fertility,2065,100.686
454,constant_mortality,2065,97.677
454,high_variant,2065,100.056
454,instant_replacement,2065,97.86
454,low_variant,2065,99.094
454,medium_variant,2065,99.626
454,momentum,2065,95.634
454,no_change,2065,99.28
454,zero_migration,2065,99.808
454,constant_fertility,2070,100.768
454,constant_mortality,2070,97.403
454,high_variant,2070,100.005
454,instant_replacement,2070,97.509
454,low_variant,2070,98.86
454,medium_variant,2070,99.5
454,momentum,2070,95.332
454,no_change,2070,99.316
454,zero_migration,2070,99.668
454,constant_fertility,2075,100.86
454,constant_mortality,2075,97.123
454,high_variant,2075,99.96
454,instant_replacement,2075,97.194
454,low_variant,2075,98.625
454,medium_variant,2075,99.379
454,momentum,2075,95.119
454,no_change,2075,99.353
454,zero_migration,2075,99.534
454,constant_fertility,2080,100.963
454,constant_mortality,2080,96.837
454,high_variant,2080,99.926
454,instant_replacement,2080,96.946
454,low_variant,2080,98.398
454,medium_variant,2080,99.27
454,momentum,2080,94.978
454,no_change,2080,99.387
454,zero_migration,2080,99.412
454,constant_fertility,2085,101.068
454,constant_mortality,2085,96.543
454,high_variant,2085,99.893
454,instant_replacement,2085,96.778
454,low_variant,2085,98.175
454,medium_variant,2085,99.165
454,momentum,2085,94.922
454,no_change,2085,99.415
454,zero_migration,2085,99.296
454,constant_fertility,2090,101.167
454,constant_mortality,2090,96.247
454,high_variant,2090,99.857
454,instant_replacement,2090,96.712
454,low_variant,2090,97.954
454,medium_variant,2090,99.061
454,momentum,2090,94.971
454,no_change,2090,99.434
454,zero_migration,2090,99.182
454,constant_fertility,2095,101.259
454,constant_mortality,2095,95.951
454,high_variant,2095,99.813
454,instant_replacement,2095,96.794
454,low_variant,2095,97.74
454,medium_variant,2095,98.955
454,momentum,2095,95.098
454,no_change,2095,99.445
454,zero_migration,2095,99.068
454,constant_fertility,2100,101.341
454,constant_mortality,2100,95.656
454,high_variant,2100,99.761
454,instant_replacement,2100,97.051
454,low_variant,2100,97.546
454,medium_variant,2100,98.852
454,momentum,2100,95.195
454,no_change,2100,99.45
454,zero_migration,2100,98.956
