country,variant,year,sexratio_maleper100female
729,estimates,1950,99.843
729,estimates,1955,99.749
729,estimates,1960,99.786
729,estimates,1965,99.893
729,estimates,1970,100.054
729,estimates,1975,100.226
729,estimates,1980,100.377
729,estimates,1985,100.495
729,estimates,1990,100.585
729,estimates,1995,100.619
729,estimates,2000,100.583
729,estimates,2005,100.572
729,estimates,2010,99.539
729,constant_fertility,2015,99.805
729,constant_mortality,2015,99.805
729,estimates,2015,99.805
729,high_variant,2015,99.805
729,instant_replacement,2015,99.805
729,low_variant,2015,99.805
729,medium_variant,2015,99.805
729,momentum,2015,99.805
729,no_change,2015,99.805
729,zero_migration,2015,99.805
729,constant_fertility,2020,100.035
729,constant_mortality,2020,100.021
729,high_variant,2020,100.023
729,instant_replacement,2020,99.748
729,low_variant,2020,99.969
729,medium_variant,2020,99.996
729,momentum,2020,99.776
729,no_change,2020,100.06
729,zero_migration,2020,99.997
729,constant_fertility,2025,100.21
729,constant_mortality,2025,100.182
729,high_variant,2025,100.172
729,instant_replacement,2025,99.675
729,low_variant,2025,100.045
729,medium_variant,2025,100.11
729,momentum,2025,99.75
729,no_change,2025,100.284
729,zero_migration,2025,100.109
729,constant_fertility,2030,100.335
729,constant_mortality,2030,100.299
729,high_variant,2030,100.262
729,instant_replacement,2030,99.587
729,low_variant,2030,100.057
729,medium_variant,2030,100.163
729,momentum,2030,99.723
729,no_change,2030,100.478
729,zero_migration,2030,100.16
729,constant_fertility,2035,100.418
729,constant_mortality,2035,100.379
729,high_variant,2035,100.296
729,instant_replacement,2035,99.473
729,low_variant,2035,100.019
729,medium_variant,2035,100.164
729,momentum,2035,99.696
729,no_change,2035,100.641
729,zero_migration,2035,100.158
729,constant_fertility,2040,100.473
729,constant_mortality,2040,100.426
729,high_variant,2040,100.288
729,instant_replacement,2040,99.33
729,low_variant,2040,99.939
729,medium_variant,2040,100.124
729,momentum,2040,99.663
729,no_change,2040,100.779
729,zero_migration,2040,100.114
729,constant_fertility,2045,100.507
729,constant_mortality,2045,100.447
729,high_variant,2045,100.246
729,instant_replacement,2045,99.138
729,low_variant,2045,99.819
729,medium_variant,2045,100.047
729,momentum,2045,99.607
729,no_change,2045,100.899
729,zero_migration,2045,100.033
729,constant_fertility,2050,100.529
729,constant_mortality,2050,100.448
729,high_variant,2050,100.18
729,instant_replacement,2050,98.887
729,low_variant,2050,99.661
729,medium_variant,2050,99.94
729,momentum,2050,99.522
729,no_change,2050,101.007
729,zero_migration,2050,99.922
729,constant_fertility,2055,100.539
729,constant_mortality,2055,100.431
729,high_variant,2055,100.088
729,instant_replacement,2055,98.566
729,low_variant,2055,99.455
729,medium_variant,2055,99.798
729,momentum,2055,99.42
729,no_change,2055,101.105
729,zero_migration,2055,99.777
729,constant_fertility,2060,100.532
729,constant_mortality,2060,100.393
729,high_variant,2060,99.966
729,instant_replacement,2060,98.181
729,low_variant,2060,99.196
729,medium_variant,2060,99.615
729,momentum,2060,99.321
729,no_change,2060,101.185
729,zero_migration,2060,99.593
729,constant_fertility,2065,100.519
729,constant_mortality,2065,100.328
729,high_variant,2065,99.817
729,instant_replacement,2065,97.756
729,low_variant,2065,98.886
729,medium_variant,2065,99.398
729,momentum,2065,99.238
729,no_change,2065,101.244
729,zero_migration,2065,99.374
729,constant_fertility,2070,100.505
729,constant_mortality,2070,100.234
729,high_variant,2070,99.643
729,instant_replacement,2070,97.294
729,low_variant,2070,98.525
729,medium_variant,2070,99.146
729,momentum,2070,99.159
729,no_change,2070,101.281
729,zero_migration,2070,99.124
729,constant_fertility,2075,100.499
729,constant_mortality,2075,100.117
729,high_variant,2075,99.455
729,instant_replacement,2075,96.811
729,low_variant,2075,98.123
729,medium_variant,2075,98.87
729,momentum,2075,99.079
729,no_change,2075,101.302
729,zero_migration,2075,98.851
729,constant_fertility,2080,100.516
729,constant_mortality,2080,99.987
729,high_variant,2080,99.269
729,instant_replacement,2080,96.362
729,low_variant,2080,97.702
729,medium_variant,2080,98.588
729,momentum,2080,99.024
729,no_change,2080,101.314
729,zero_migration,2080,98.574
729,constant_fertility,2085,100.564
729,constant_mortality,2085,99.855
729,high_variant,2085,99.101
729,instant_replacement,2085,96.016
729,low_variant,2085,97.29
729,medium_variant,2085,98.323
729,momentum,2085,99.014
729,no_change,2085,101.322
729,zero_migration,2085,98.312
729,constant_fertility,2090,100.643
729,constant_mortality,2090,99.727
729,high_variant,2090,98.959
729,instant_replacement,2090,95.839
729,low_variant,2090,96.911
729,medium_variant,2090,98.087
729,momentum,2090,99.042
729,no_change,2090,101.327
729,zero_migration,2090,98.08
729,constant_fertility,2095,100.745
729,constant_mortality,2095,99.601
729,high_variant,2095,98.844
729,instant_replacement,2095,95.872
729,low_variant,2095,96.583
729,medium_variant,2095,97.888
729,momentum,2095,99.095
729,no_change,2095,101.328
729,zero_migration,2095,97.881
729,constant_fertility,2100,100.875
729,constant_mortality,2100,99.475
729,high_variant,2100,98.77
729,instant_replacement,2100,96.066
729,low_variant,2100,96.329
729,medium_variant,2100,97.743
729,momentum,2100,99.136
729,no_change,2100,101.326
729,zero_migration,2100,97.735
