country,variant,year,sexratio_maleper100female
840,estimates,1950,99.575
840,estimates,1955,98.714
840,estimates,1960,98.174
840,estimates,1965,97.791
840,estimates,1970,97.021
840,estimates,1975,96.747
840,estimates,1980,96.183
840,estimates,1985,96.261
840,estimates,1990,96.069
840,estimates,1995,96.566
840,estimates,2000,97.054
840,estimates,2005,97.414
840,estimates,2010,97.602
840,constant_fertility,2015,97.902
840,constant_mortality,2015,97.902
840,estimates,2015,97.902
840,high_variant,2015,97.902
840,instant_replacement,2015,97.902
840,low_variant,2015,97.902
840,medium_variant,2015,97.902
840,momentum,2015,97.902
840,no_change,2015,97.902
840,zero_migration,2015,97.902
840,constant_fertility,2020,98.126
840,constant_mortality,2020,98.058
840,high_variant,2020,98.181
840,instant_replacement,2020,98.168
840,low_variant,2020,98.076
840,medium_variant,2020,98.129
840,momentum,2020,98.066
840,no_change,2020,98.056
840,zero_migration,2020,98.097
840,constant_fertility,2025,98.307
840,constant_mortality,2025,98.091
840,high_variant,2025,98.445
840,instant_replacement,2025,98.39
840,low_variant,2025,98.184
840,medium_variant,2025,98.317
840,momentum,2025,98.099
840,no_change,2025,98.08
840,zero_migration,2025,98.254
840,constant_fertility,2030,98.471
840,constant_mortality,2030,98.041
840,high_variant,2030,98.703
840,instant_replacement,2030,98.591
840,low_variant,2030,98.261
840,medium_variant,2030,98.49
840,momentum,2030,98.042
840,no_change,2030,98.02
840,zero_migration,2030,98.395
840,constant_fertility,2035,98.676
840,constant_mortality,2035,97.973
840,high_variant,2035,98.99
840,instant_replacement,2035,98.829
840,low_variant,2035,98.39
840,medium_variant,2035,98.704
840,momentum,2035,97.966
840,no_change,2035,97.942
840,zero_migration,2035,98.586
840,constant_fertility,2040,98.967
840,constant_mortality,2040,97.943
840,high_variant,2040,99.347
840,instant_replacement,2040,99.147
840,low_variant,2040,98.614
840,medium_variant,2040,99.003
840,momentum,2040,97.935
840,no_change,2040,97.901
840,zero_migration,2040,98.879
840,constant_fertility,2045,99.332
840,constant_mortality,2045,97.968
840,high_variant,2045,99.768
840,instant_replacement,2045,99.534
840,low_variant,2045,98.92
840,medium_variant,2045,99.373
840,momentum,2045,97.981
840,no_change,2045,97.916
840,zero_migration,2045,99.267
840,constant_fertility,2050,99.734
840,constant_mortality,2050,98.033
840,high_variant,2050,100.223
840,instant_replacement,2050,99.959
840,low_variant,2050,99.267
840,medium_variant,2050,99.781
840,momentum,2050,98.097
840,no_change,2050,97.971
840,zero_migration,2050,99.715
840,constant_fertility,2055,100.098
840,constant_mortality,2055,98.104
840,high_variant,2055,100.643
840,instant_replacement,2055,100.347
840,low_variant,2055,99.574
840,medium_variant,2055,100.151
840,momentum,2055,98.244
840,no_change,2055,98.029
840,zero_migration,2055,100.141
840,constant_fertility,2060,100.402
840,constant_mortality,2060,98.144
840,high_variant,2060,101.001
840,instant_replacement,2060,100.672
840,low_variant,2060,99.82
840,medium_variant,2060,100.462
840,momentum,2060,98.376
840,no_change,2060,98.053
840,zero_migration,2060,100.518
840,constant_fertility,2065,100.624
840,constant_mortality,2065,98.133
840,high_variant,2065,101.274
840,instant_replacement,2065,100.915
840,low_variant,2065,99.982
840,medium_variant,2065,100.692
840,momentum,2065,98.464
840,no_change,2065,98.025
840,zero_migration,2065,100.818
840,constant_fertility,2070,100.783
840,constant_mortality,2070,98.078
840,high_variant,2070,101.482
840,instant_replacement,2070,101.093
840,low_variant,2070,100.078
840,medium_variant,2070,100.858
840,momentum,2070,98.511
840,no_change,2070,97.953
840,zero_migration,2070,101.055
840,constant_fertility,2075,100.869
840,constant_mortality,2075,98.005
840,high_variant,2075,101.622
840,instant_replacement,2075,101.202
840,low_variant,2075,100.092
840,medium_variant,2075,100.952
840,momentum,2075,98.539
840,no_change,2075,97.864
840,zero_migration,2075,101.215
840,constant_fertility,2080,100.911
840,constant_mortality,2080,97.948
840,high_variant,2080,101.723
840,instant_replacement,2080,101.268
840,low_variant,2080,100.053
840,medium_variant,2080,101.002
840,momentum,2080,98.573
840,no_change,2080,97.79
840,zero_migration,2080,101.324
840,constant_fertility,2085,100.926
840,constant_mortality,2085,97.924
840,high_variant,2085,101.801
840,instant_replacement,2085,101.309
840,low_variant,2085,99.979
840,medium_variant,2085,101.026
840,momentum,2085,98.62
840,no_change,2085,97.752
840,zero_migration,2085,101.397
840,constant_fertility,2090,100.943
840,constant_mortality,2090,97.928
840,high_variant,2090,101.876
840,instant_replacement,2090,101.35
840,low_variant,2090,99.907
840,medium_variant,2090,101.052
840,momentum,2090,98.661
840,no_change,2090,97.743
840,zero_migration,2090,101.459
840,constant_fertility,2095,100.984
840,constant_mortality,2095,97.938
840,high_variant,2095,101.96
840,instant_replacement,2095,101.407
840,low_variant,2095,99.874
840,medium_variant,2095,101.101
840,momentum,2095,98.674
840,no_change,2095,97.743
840,zero_migration,2095,101.527
840,constant_fertility,2100,101.013
840,constant_mortality,2100,97.941
840,high_variant,2100,102.021
840,instant_replacement,2100,101.446
840,low_variant,2100,99.843
840,medium_variant,2100,101.137
840,momentum,2100,98.657
840,no_change,2100,97.741
840,zero_migration,2100,101.561
