country,variant,year,sexratio_maleper100female
478,estimates,1950,95.803
478,estimates,1955,97.104
478,estimates,1960,98.146
478,estimates,1965,98.796
478,estimates,1970,99.109
478,estimates,1975,99.175
478,estimates,1980,99.283
478,estimates,1985,99.349
478,estimates,1990,99.434
478,estimates,1995,99.347
478,estimates,2000,99.918
478,estimates,2005,100.37
478,estimates,2010,100.854
478,constant_fertility,2015,101.447
478,constant_mortality,2015,101.447
478,estimates,2015,101.447
478,high_variant,2015,101.447
478,instant_replacement,2015,101.447
478,low_variant,2015,101.447
478,medium_variant,2015,101.447
478,momentum,2015,101.447
478,no_change,2015,101.447
478,zero_migration,2015,101.447
478,constant_fertility,2020,101.805
478,constant_mortality,2020,101.818
478,high_variant,2020,101.802
478,instant_replacement,2020,101.646
478,low_variant,2020,101.773
478,medium_variant,2020,101.787
478,momentum,2020,101.556
478,no_change,2020,101.835
478,zero_migration,2020,101.675
478,constant_fertility,2025,102
478,constant_mortality,2025,102.051
478,high_variant,2025,101.99
478,instant_replacement,2025,101.764
478,low_variant,2025,101.932
478,medium_variant,2025,101.961
478,momentum,2025,101.66
478,no_change,2025,102.09
478,zero_migration,2025,101.788
478,constant_fertility,2030,102.06
478,constant_mortality,2030,102.167
478,high_variant,2030,102.039
478,instant_replacement,2030,101.753
478,low_variant,2030,101.953
478,medium_variant,2030,101.997
478,momentum,2030,101.695
478,no_change,2030,102.229
478,zero_migration,2030,101.798
478,constant_fertility,2035,102.032
478,constant_mortality,2035,102.205
478,high_variant,2035,101.992
478,instant_replacement,2035,101.639
478,low_variant,2035,101.877
478,medium_variant,2035,101.937
478,momentum,2035,101.66
478,no_change,2035,102.296
478,zero_migration,2035,101.722
478,constant_fertility,2040,101.942
478,constant_mortality,2040,102.188
478,high_variant,2040,101.877
478,instant_replacement,2040,101.439
478,low_variant,2040,101.725
478,medium_variant,2040,101.805
478,momentum,2040,101.566
478,no_change,2040,102.316
478,zero_migration,2040,101.582
478,constant_fertility,2045,101.817
478,constant_mortality,2045,102.138
478,high_variant,2045,101.718
478,instant_replacement,2045,101.168
478,low_variant,2045,101.518
478,medium_variant,2045,101.624
478,momentum,2045,101.425
478,no_change,2045,102.314
478,zero_migration,2045,101.398
478,constant_fertility,2050,101.678
478,constant_mortality,2050,102.065
478,high_variant,2050,101.531
478,instant_replacement,2050,100.831
478,low_variant,2050,101.264
478,medium_variant,2050,101.407
478,momentum,2050,101.242
478,no_change,2050,102.301
478,zero_migration,2050,101.183
478,constant_fertility,2055,101.53
478,constant_mortality,2055,101.971
478,high_variant,2055,101.319
478,instant_replacement,2055,100.432
478,low_variant,2055,100.967
478,medium_variant,2055,101.157
478,momentum,2055,101.027
478,no_change,2055,102.281
478,zero_migration,2055,100.939
478,constant_fertility,2060,101.379
478,constant_mortality,2060,101.861
478,high_variant,2060,101.085
478,instant_replacement,2060,99.975
478,low_variant,2060,100.624
478,medium_variant,2060,100.875
478,momentum,2060,100.795
478,no_change,2060,102.261
478,zero_migration,2060,100.667
478,constant_fertility,2065,101.227
478,constant_mortality,2065,101.741
478,high_variant,2065,100.831
478,instant_replacement,2065,99.483
478,low_variant,2065,100.24
478,medium_variant,2065,100.564
478,momentum,2065,100.572
478,no_change,2065,102.242
478,zero_migration,2065,100.368
478,constant_fertility,2070,101.089
478,constant_mortality,2070,101.613
478,high_variant,2070,100.571
478,instant_replacement,2070,98.993
478,low_variant,2070,99.834
478,medium_variant,2070,100.241
478,momentum,2070,100.378
478,no_change,2070,102.227
478,zero_migration,2070,100.059
478,constant_fertility,2075,100.966
478,constant_mortality,2075,101.483
478,high_variant,2075,100.307
478,instant_replacement,2075,98.526
478,low_variant,2075,99.409
478,medium_variant,2075,99.909
478,momentum,2075,100.236
478,no_change,2075,102.215
478,zero_migration,2075,99.74
478,constant_fertility,2080,100.845
478,constant_mortality,2080,101.351
478,high_variant,2080,100.027
478,instant_replacement,2080,98.088
478,low_variant,2080,98.957
478,medium_variant,2080,99.557
478,momentum,2080,100.163
478,no_change,2080,102.204
478,zero_migration,2080,99.4
478,constant_fertility,2085,100.737
478,constant_mortality,2085,101.22
478,high_variant,2085,99.742
478,instant_replacement,2085,97.712
478,low_variant,2085,98.49
478,medium_variant,2085,99.196
478,momentum,2085,100.159
478,no_change,2085,102.194
478,zero_migration,2085,99.05
478,constant_fertility,2090,100.638
478,constant_mortality,2090,101.091
478,high_variant,2090,99.449
478,instant_replacement,2090,97.418
478,low_variant,2090,98.011
478,medium_variant,2090,98.826
478,momentum,2090,100.211
478,no_change,2090,102.183
478,zero_migration,2090,98.691
478,constant_fertility,2095,100.56
478,constant_mortality,2095,100.967
478,high_variant,2095,99.164
478,instant_replacement,2095,97.221
478,low_variant,2095,97.543
478,medium_variant,2095,98.464
478,momentum,2095,100.287
478,no_change,2095,102.172
478,zero_migration,2095,98.339
478,constant_fertility,2100,100.503
478,constant_mortality,2100,100.848
478,high_variant,2100,98.882
478,instant_replacement,2100,97.041
478,low_variant,2100,97.065
478,medium_variant,2100,98.1
478,momentum,2100,100.325
478,no_change,2100,102.164
478,zero_migration,2100,97.986
