country,variant,year,sexratio_maleper100female
408,estimates,1950,85.807
408,estimates,1955,83.628
408,estimates,1960,85.91
408,estimates,1965,87.507
408,estimates,1970,89.683
408,estimates,1975,91.429
408,estimates,1980,92.469
408,estimates,1985,93.541
408,estimates,1990,94.493
408,estimates,1995,95.123
408,estimates,2000,95.119
408,estimates,2005,95.394
408,estimates,2010,95.557
408,constant_fertility,2015,95.705
408,constant_mortality,2015,95.705
408,estimates,2015,95.705
408,high_variant,2015,95.705
408,instant_replacement,2015,95.705
408,low_variant,2015,95.705
408,medium_variant,2015,95.705
408,momentum,2015,95.705
408,no_change,2015,95.705
408,zero_migration,2015,95.705
408,constant_fertility,2020,95.772
408,constant_mortality,2020,95.834
408,high_variant,2020,95.831
408,instant_replacement,2020,95.828
408,low_variant,2020,95.675
408,medium_variant,2020,95.754
408,momentum,2020,95.912
408,no_change,2020,95.852
408,zero_migration,2020,95.756
408,constant_fertility,2025,95.766
408,constant_mortality,2025,95.878
408,high_variant,2025,95.917
408,instant_replacement,2025,95.872
408,low_variant,2025,95.51
408,medium_variant,2025,95.718
408,momentum,2025,96.041
408,no_change,2025,95.923
408,zero_migration,2025,95.723
408,constant_fertility,2030,95.696
408,constant_mortality,2030,95.699
408,high_variant,2030,95.958
408,instant_replacement,2030,95.852
408,low_variant,2030,95.241
408,medium_variant,2030,95.613
408,momentum,2030,95.955
408,no_change,2030,95.778
408,zero_migration,2030,95.62
408,constant_fertility,2035,95.462
408,constant_mortality,2035,95.196
408,high_variant,2035,95.83
408,instant_replacement,2035,95.668
408,low_variant,2035,94.794
408,medium_variant,2035,95.339
408,momentum,2035,95.563
408,no_change,2035,95.317
408,zero_migration,2035,95.349
408,constant_fertility,2040,95.114
408,constant_mortality,2040,94.5
408,high_variant,2040,95.59
408,instant_replacement,2040,95.374
408,low_variant,2040,94.208
408,medium_variant,2040,94.944
408,momentum,2040,94.998
408,no_change,2040,94.673
408,zero_migration,2040,94.958
408,constant_fertility,2045,94.857
408,constant_mortality,2045,93.919
408,high_variant,2045,95.447
408,instant_replacement,2045,95.176
408,low_variant,2045,93.672
408,medium_variant,2045,94.626
408,momentum,2045,94.579
408,no_change,2045,94.162
408,zero_migration,2045,94.643
408,constant_fertility,2050,94.854
408,constant_mortality,2050,93.648
408,high_variant,2050,95.574
408,instant_replacement,2050,95.243
408,low_variant,2050,93.348
408,medium_variant,2050,94.551
408,momentum,2050,94.495
408,no_change,2050,93.973
408,zero_migration,2050,94.57
408,constant_fertility,2055,95.125
408,constant_mortality,2055,93.637
408,high_variant,2055,95.983
408,instant_replacement,2055,95.583
408,low_variant,2055,93.28
408,medium_variant,2055,94.751
408,momentum,2055,94.678
408,no_change,2055,94.048
408,zero_migration,2055,94.771
408,constant_fertility,2060,95.617
408,constant_mortality,2060,93.661
408,high_variant,2060,96.594
408,instant_replacement,2060,96.13
408,low_variant,2060,93.456
408,medium_variant,2060,95.183
408,momentum,2060,94.892
408,no_change,2060,94.158
408,zero_migration,2060,95.201
408,constant_fertility,2065,96.161
408,constant_mortality,2065,93.526
408,high_variant,2065,97.232
408,instant_replacement,2065,96.716
408,low_variant,2065,93.711
408,medium_variant,2065,95.676
408,momentum,2065,94.96
408,no_change,2065,94.115
408,zero_migration,2065,95.692
408,constant_fertility,2070,96.678
408,constant_mortality,2070,93.29
408,high_variant,2070,97.821
408,instant_replacement,2070,97.265
408,low_variant,2070,93.951
408,medium_variant,2070,96.146
408,momentum,2070,94.942
408,no_change,2070,93.982
408,zero_migration,2070,96.158
408,constant_fertility,2075,97.147
408,constant_mortality,2075,93.123
408,high_variant,2075,98.349
408,instant_replacement,2075,97.76
408,low_variant,2075,94.134
408,medium_variant,2075,96.566
408,momentum,2075,94.985
408,no_change,2075,93.925
408,zero_migration,2075,96.574
408,constant_fertility,2080,97.65
408,constant_mortality,2080,93.088
408,high_variant,2080,98.892
408,instant_replacement,2080,98.276
408,low_variant,2080,94.371
408,medium_variant,2080,97.023
408,momentum,2080,95.121
408,no_change,2080,93.992
408,zero_migration,2080,97.028
408,constant_fertility,2085,98.211
408,constant_mortality,2085,93.125
408,high_variant,2085,99.463
408,instant_replacement,2085,98.834
408,low_variant,2085,94.736
408,medium_variant,2085,97.557
408,momentum,2085,95.256
408,no_change,2085,94.103
408,zero_migration,2085,97.56
408,constant_fertility,2090,98.763
408,constant_mortality,2090,93.138
408,high_variant,2090,99.994
408,instant_replacement,2090,99.363
408,low_variant,2090,95.183
408,medium_variant,2090,98.103
408,momentum,2090,95.285
408,no_change,2090,94.152
408,zero_migration,2090,98.103
408,constant_fertility,2095,99.244
408,constant_mortality,2095,93.087
408,high_variant,2095,100.425
408,instant_replacement,2095,99.804
408,low_variant,2095,95.659
408,medium_variant,2095,98.594
408,momentum,2095,95.201
408,no_change,2095,94.106
408,zero_migration,2095,98.593
408,constant_fertility,2100,99.616
408,constant_mortality,2100,93.014
408,high_variant,2100,100.729
408,instant_replacement,2100,100.125
408,low_variant,2100,96.115
408,medium_variant,2100,98.986
408,momentum,2100,95.097
408,no_change,2100,94.027
408,zero_migration,2100,98.984
