country,variant,year,sexratio_maleper100female
634,estimates,1950,102.757
634,estimates,1955,119.375
634,estimates,1960,129.777
634,estimates,1965,155.459
634,estimates,1970,176.423
634,estimates,1975,198.286
634,estimates,1980,170.32
634,estimates,1985,201.755
634,estimates,1990,202.659
634,estimates,1995,193.44
634,estimates,2000,187.611
634,estimates,2005,208.371
634,estimates,2010,313.69
634,constant_fertility,2015,306.565
634,constant_mortality,2015,306.565
634,estimates,2015,306.565
634,high_variant,2015,306.565
634,instant_replacement,2015,306.565
634,low_variant,2015,306.565
634,medium_variant,2015,306.565
634,momentum,2015,306.565
634,no_change,2015,306.565
634,zero_migration,2015,306.565
634,constant_fertility,2020,292.034
634,constant_mortality,2020,293.115
634,high_variant,2020,290.942
634,instant_replacement,2020,291.473
634,low_variant,2020,295.444
634,medium_variant,2020,293.166
634,momentum,2020,286.685
634,no_change,2020,291.984
634,zero_migration,2020,288.37
634,constant_fertility,2025,276.115
634,constant_mortality,2025,278.532
634,high_variant,2025,273.855
634,instant_replacement,2025,275.136
634,low_variant,2025,283.906
634,medium_variant,2025,278.735
634,momentum,2025,271.3
634,no_change,2025,275.914
634,zero_migration,2025,274.842
634,constant_fertility,2030,262.181
634,constant_mortality,2030,265.812
634,high_variant,2030,258.949
634,instant_replacement,2030,260.9
634,low_variant,2030,274.405
634,medium_variant,2030,266.309
634,momentum,2030,258.268
634,no_change,2030,261.693
634,zero_migration,2030,263.759
634,constant_fertility,2035,250.182
634,constant_mortality,2035,254.715
634,high_variant,2035,246.575
634,instant_replacement,2035,248.722
634,low_variant,2035,266.067
634,medium_variant,2035,255.699
634,momentum,2035,245.676
634,no_change,2035,249.219
634,zero_migration,2035,253.358
634,constant_fertility,2040,238.83
634,constant_mortality,2040,243.932
634,high_variant,2040,235.039
634,instant_replacement,2040,237.215
634,low_variant,2040,257.858
634,medium_variant,2040,245.579
634,momentum,2040,232.194
634,no_change,2040,237.223
634,zero_migration,2040,242.562
634,constant_fertility,2045,228.522
634,constant_mortality,2045,234.042
634,high_variant,2045,224.524
634,instant_replacement,2045,226.747
634,low_variant,2045,250.428
634,medium_variant,2045,236.377
634,momentum,2045,217.555
634,no_change,2045,226.248
634,zero_migration,2045,231.176
634,constant_fertility,2050,219.151
634,constant_mortality,2050,225.141
634,high_variant,2050,214.852
634,instant_replacement,2050,217.196
634,low_variant,2050,243.827
634,medium_variant,2050,228.017
634,momentum,2050,201.825
634,no_change,2050,216.345
634,zero_migration,2050,219.31
634,constant_fertility,2055,210.633
634,constant_mortality,2055,217.187
634,high_variant,2055,205.935
634,instant_replacement,2055,208.479
634,low_variant,2055,238.001
634,medium_variant,2055,220.398
634,momentum,2055,185.034
634,no_change,2055,207.477
634,zero_migration,2055,206.86
634,constant_fertility,2060,203.009
634,constant_mortality,2060,210.169
634,high_variant,2060,197.91
634,instant_replacement,2060,200.676
634,low_variant,2060,233
634,medium_variant,2060,213.59
634,momentum,2060,167.624
634,no_change,2060,199.604
634,zero_migration,2060,193.642
634,constant_fertility,2065,196.268
634,constant_mortality,2065,204.009
634,high_variant,2065,190.823
634,instant_replacement,2065,193.795
634,low_variant,2065,228.839
634,medium_variant,2065,207.613
634,momentum,2065,150.313
634,no_change,2065,192.624
634,zero_migration,2065,179.162
634,constant_fertility,2070,190.307
634,constant_mortality,2070,198.383
634,high_variant,2070,184.557
634,instant_replacement,2070,187.725
634,low_variant,2070,225.474
634,medium_variant,2070,202.381
634,momentum,2070,134.044
634,no_change,2070,186.231
634,zero_migration,2070,163.176
634,constant_fertility,2075,184.868
634,constant_mortality,2075,192.842
634,high_variant,2075,178.819
634,instant_replacement,2075,182.183
634,low_variant,2075,222.682
634,medium_variant,2075,197.631
634,momentum,2075,120.294
634,no_change,2075,180.034
634,zero_migration,2075,146.285
634,constant_fertility,2080,179.584
634,constant_mortality,2080,187.107
634,high_variant,2080,173.224
634,instant_replacement,2080,176.796
634,low_variant,2080,219.973
634,medium_variant,2080,192.93
634,momentum,2080,110.476
634,no_change,2080,173.833
634,zero_migration,2080,130.182
634,constant_fertility,2085,174.169
634,constant_mortality,2085,181.257
634,high_variant,2085,167.533
634,instant_replacement,2085,171.297
634,low_variant,2085,216.843
634,medium_variant,2085,187.924
634,momentum,2085,104.824
634,no_change,2085,167.717
634,zero_migration,2085,117.112
634,constant_fertility,2090,168.571
634,constant_mortality,2090,175.616
634,high_variant,2090,161.751
634,instant_replacement,2090,165.661
634,low_variant,2090,213.026
634,medium_variant,2090,182.517
634,momentum,2090,102.284
634,no_change,2090,161.958
634,zero_migration,2090,108.6
634,constant_fertility,2095,163.057
634,constant_mortality,2095,170.49
634,high_variant,2095,156.157
634,instant_replacement,2095,160.16
634,low_variant,2095,208.811
634,medium_variant,2095,177.013
634,momentum,2095,101.407
634,no_change,2095,156.792
634,zero_migration,2095,104.486
634,constant_fertility,2100,158.004
634,constant_mortality,2100,165.984
634,high_variant,2100,151.086
634,instant_replacement,2100,155.148
634,low_variant,2100,204.847
634,medium_variant,2100,171.889
634,momentum,2100,101.175
634,no_change,2100,152.275
634,zero_migration,2100,103.028
