country,variant,year,sexratio_maleper100female
830,estimates,1950,92.359
830,estimates,1955,93.131
830,estimates,1960,93.796
830,estimates,1965,94.319
830,estimates,1970,94.805
830,estimates,1975,94.568
830,estimates,1980,93.914
830,estimates,1985,94.55
830,estimates,1990,94.637
830,estimates,1995,94.558
830,estimates,2000,95.34
830,estimates,2005,96.618
830,estimates,2010,98.055
830,constant_fertility,2015,98.335
830,constant_mortality,2015,98.335
830,estimates,2015,98.335
830,high_variant,2015,98.335
830,instant_replacement,2015,98.335
830,low_variant,2015,98.335
830,medium_variant,2015,98.335
830,momentum,2015,98.335
830,no_change,2015,98.335
830,zero_migration,2015,98.335
830,constant_fertility,2020,98.521
830,constant_mortality,2020,98.41
830,high_variant,2020,98.583
830,instant_replacement,2020,98.655
830,low_variant,2020,98.475
830,medium_variant,2020,98.53
830,momentum,2020,98.494
830,no_change,2020,98.401
830,zero_migration,2020,98.486
830,constant_fertility,2025,98.692
830,constant_mortality,2025,98.367
830,high_variant,2025,98.842
830,instant_replacement,2025,98.942
830,low_variant,2025,98.576
830,medium_variant,2025,98.712
830,momentum,2025,98.506
830,no_change,2025,98.344
830,zero_migration,2025,98.63
830,constant_fertility,2030,98.91
830,constant_mortality,2030,98.263
830,high_variant,2030,99.159
830,instant_replacement,2030,99.26
830,low_variant,2030,98.715
830,medium_variant,2030,98.945
830,momentum,2030,98.438
830,no_change,2030,98.223
830,zero_migration,2030,98.814
830,constant_fertility,2035,99.202
830,constant_mortality,2035,98.148
830,high_variant,2035,99.54
830,instant_replacement,2035,99.636
830,low_variant,2035,98.943
830,medium_variant,2035,99.255
830,momentum,2035,98.342
830,no_change,2035,98.087
830,zero_migration,2035,99.085
830,constant_fertility,2040,99.569
830,constant_mortality,2040,98.066
830,high_variant,2040,99.982
830,instant_replacement,2040,100.076
830,low_variant,2040,99.253
830,medium_variant,2040,99.64
830,momentum,2040,98.279
830,no_change,2040,97.978
830,zero_migration,2040,99.445
830,constant_fertility,2045,99.949
830,constant_mortality,2045,98.057
830,high_variant,2045,100.435
830,instant_replacement,2045,100.529
830,low_variant,2045,99.583
830,medium_variant,2045,100.038
830,momentum,2045,98.32
830,no_change,2045,97.936
830,zero_migration,2045,99.851
830,constant_fertility,2050,100.289
830,constant_mortality,2050,98.12
830,high_variant,2050,100.855
830,instant_replacement,2050,100.952
830,low_variant,2050,99.867
830,medium_variant,2050,100.397
830,momentum,2050,98.491
830,no_change,2050,97.962
830,zero_migration,2050,100.234
830,constant_fertility,2055,100.568
830,constant_mortality,2055,98.259
830,high_variant,2055,101.23
830,instant_replacement,2055,101.33
830,low_variant,2055,100.091
830,medium_variant,2055,100.704
830,momentum,2055,98.797
830,no_change,2055,98.058
830,zero_migration,2055,100.581
830,constant_fertility,2060,100.803
830,constant_mortality,2060,98.475
830,high_variant,2060,101.562
830,instant_replacement,2060,101.658
830,low_variant,2060,100.261
830,medium_variant,2060,100.966
830,momentum,2060,99.222
830,no_change,2060,98.23
830,zero_migration,2060,100.913
830,constant_fertility,2065,101.05
830,constant_mortality,2065,98.696
830,high_variant,2065,101.894
830,instant_replacement,2065,101.977
830,low_variant,2065,100.445
830,medium_variant,2065,101.237
830,momentum,2065,99.688
830,no_change,2065,98.405
830,zero_migration,2065,101.279
830,constant_fertility,2070,101.269
830,constant_mortality,2070,98.828
830,high_variant,2070,102.191
830,instant_replacement,2070,102.261
830,low_variant,2070,100.602
830,medium_variant,2070,101.483
830,momentum,2070,100.089
830,no_change,2070,98.476
830,zero_migration,2070,101.646
830,constant_fertility,2075,101.372
830,constant_mortality,2075,98.852
830,high_variant,2075,102.39
830,instant_replacement,2075,102.451
830,low_variant,2075,100.636
830,medium_variant,2075,101.619
830,momentum,2075,100.384
830,no_change,2075,98.43
830,zero_migration,2075,101.91
830,constant_fertility,2080,101.371
830,constant_mortality,2080,98.846
830,high_variant,2080,102.501
830,instant_replacement,2080,102.553
830,low_variant,2080,100.542
830,medium_variant,2080,101.654
830,momentum,2080,100.619
830,no_change,2080,98.351
830,zero_migration,2080,102.025
830,constant_fertility,2085,101.312
830,constant_mortality,2085,98.856
830,high_variant,2085,102.571
830,instant_replacement,2085,102.612
830,low_variant,2085,100.382
830,medium_variant,2085,101.643
830,momentum,2085,100.823
830,no_change,2085,98.29
830,zero_migration,2085,102.088
830,constant_fertility,2090,101.275
830,constant_mortality,2090,98.903
830,high_variant,2090,102.656
830,instant_replacement,2090,102.681
830,low_variant,2090,100.25
830,medium_variant,2090,101.655
830,momentum,2090,100.963
830,no_change,2090,98.268
830,zero_migration,2090,102.152
830,constant_fertility,2095,101.286
830,constant_mortality,2095,98.951
830,high_variant,2095,102.765
830,instant_replacement,2095,102.764
830,low_variant,2095,100.186
830,medium_variant,2095,101.708
830,momentum,2095,101.004
830,no_change,2095,98.257
830,zero_migration,2095,102.281
830,constant_fertility,2100,101.302
830,constant_mortality,2100,98.976
830,high_variant,2100,102.86
830,instant_replacement,2100,102.832
830,low_variant,2100,100.149
830,medium_variant,2100,101.764
830,momentum,2100,100.953
830,no_change,2100,98.223
830,zero_migration,2100,102.39
