variant,continent,year,dependencyratio2569
estimates,908,1950,94.626
estimates,908,1951,94.226
estimates,908,1952,93.051
estimates,908,1953,91.904
estimates,908,1954,91.093
estimates,908,1955,90.605
estimates,908,1956,90.292
estimates,908,1957,90.433
estimates,908,1958,90.73
estimates,908,1959,90.823
estimates,908,1960,90.556
estimates,908,1961,90.33
estimates,908,1962,89.719
estimates,908,1963,88.944
estimates,908,1964,88.367
estimates,908,1965,88.168
estimates,908,1966,88.535
estimates,908,1967,89.183
estimates,908,1968,89.945
estimates,908,1969,90.548
estimates,908,1970,90.83
estimates,908,1971,91.05
estimates,908,1972,90.959
estimates,908,1973,90.607
estimates,908,1974,90.086
estimates,908,1975,89.465
estimates,908,1976,89.224
estimates,908,1977,88.778
estimates,908,1978,88.179
estimates,908,1979,87.494
estimates,908,1980,86.759
estimates,908,1981,86.272
estimates,908,1982,85.762
estimates,908,1983,85.13
estimates,908,1984,84.215
estimates,908,1985,82.961
estimates,908,1986,81.787
estimates,908,1987,80.319
estimates,908,1988,78.748
estimates,908,1989,77.306
estimates,908,1990,76.102
estimates,908,1991,75.442
estimates,908,1992,74.856
estimates,908,1993,74.325
estimates,908,1994,73.816
estimates,908,1995,73.303
estimates,908,1996,72.872
estimates,908,1997,72.519
estimates,908,1998,72.153
estimates,908,1999,71.662
estimates,908,2000,71.014
estimates,908,2001,70.647
estimates,908,2002,70.095
estimates,908,2003,69.446
estimates,908,2004,68.817
estimates,908,2005,68.258
estimates,908,2006,68.053
estimates,908,2007,67.923
estimates,908,2008,67.779
estimates,908,2009,67.483
estimates,908,2010,66.983
estimates,908,2011,66.532
estimates,908,2012,65.87
estimates,908,2013,65.158
estimates,908,2014,64.592
estimates,908,2015,64.259
medium_variant,908,2015,64.259
medium_variant,908,2016,64.189
medium_variant,908,2017,64.328
medium_variant,908,2018,64.641
medium_variant,908,2019,65.071
medium_variant,908,2020,65.59
medium_variant,908,2021,66.38
medium_variant,908,2022,67.281
medium_variant,908,2023,68.244
medium_variant,908,2024,69.212
medium_variant,908,2025,70.15
medium_variant,908,2026,71.214
medium_variant,908,2027,72.228
medium_variant,908,2028,73.198
medium_variant,908,2029,74.128
medium_variant,908,2030,75.01
medium_variant,908,2031,75.951
medium_variant,908,2032,76.848
medium_variant,908,2033,77.669
medium_variant,908,2034,78.385
medium_variant,908,2035,78.995
medium_variant,908,2036,79.621
medium_variant,908,2037,80.145
medium_variant,908,2038,80.608
medium_variant,908,2039,81.051
medium_variant,908,2040,81.484
medium_variant,908,2041,82
medium_variant,908,2042,82.51
medium_variant,908,2043,83.007
medium_variant,908,2044,83.484
medium_variant,908,2045,83.944
medium_variant,908,2046,84.492
medium_variant,908,2047,85.032
medium_variant,908,2048,85.581
medium_variant,908,2049,86.156
medium_variant,908,2050,86.762
medium_variant,908,2051,87.45
medium_variant,908,2052,88.171
medium_variant,908,2053,88.921
medium_variant,908,2054,89.686
medium_variant,908,2055,90.453
medium_variant,908,2056,91.254
medium_variant,908,2057,92.079
medium_variant,908,2058,92.866
medium_variant,908,2059,93.533
medium_variant,908,2060,94.032
medium_variant,908,2061,94.398
medium_variant,908,2062,94.634
medium_variant,908,2063,94.738
medium_variant,908,2064,94.71
medium_variant,908,2065,94.559
medium_variant,908,2066,94.295
medium_variant,908,2067,93.937
medium_variant,908,2068,93.52
medium_variant,908,2069,93.089
medium_variant,908,2070,92.676
medium_variant,908,2071,92.275
medium_variant,908,2072,91.909
medium_variant,908,2073,91.604
medium_variant,908,2074,91.384
medium_variant,908,2075,91.264
medium_variant,908,2076,91.224
medium_variant,908,2077,91.305
medium_variant,908,2078,91.488
medium_variant,908,2079,91.738
medium_variant,908,2080,92.031
medium_variant,908,2081,92.335
medium_variant,908,2082,92.708
medium_variant,908,2083,93.132
medium_variant,908,2084,93.584
medium_variant,908,2085,94.055
medium_variant,908,2086,94.462
medium_variant,908,2087,94.9
medium_variant,908,2088,95.354
medium_variant,908,2089,95.81
medium_variant,908,2090,96.26
medium_variant,908,2091,96.566
medium_variant,908,2092,96.869
medium_variant,908,2093,97.166
medium_variant,908,2094,97.452
medium_variant,908,2095,97.721
medium_variant,908,2096,97.799
medium_variant,908,2097,97.872
medium_variant,908,2098,97.949
medium_variant,908,2099,98.034
medium_variant,908,2100,98.127
high_variant,908,2015,64.2590546927244
low_variant,908,2015,64.2590546927244
constant_fertility,908,2015,64.2590546927244
instant_replacement,908,2015,64.2590546927244
zero_migration,908,2015,64.2590546927244
constant_mortality,908,2015,64.2590546927244
no_change,908,2015,64.2590546927244
high_variant,908,2020,66.9221503194735
low_variant,908,2020,64.2573814910343
constant_fertility,908,2020,65.2373940940514
instant_replacement,908,2020,68.0178691426207
zero_migration,908,2020,65.5456030549344
constant_mortality,908,2020,65.3500247456931
no_change,908,2020,64.9974568262375
high_variant,908,2025,73.5708064602726
low_variant,908,2025,66.7290762773484
constant_fertility,908,2025,69.2070945087932
instant_replacement,908,2025,74.7937227449888
zero_migration,908,2025,70.2503695465156
constant_mortality,908,2025,69.4728384066377
no_change,908,2025,68.5275478433498
high_variant,908,2030,81.0126162656138
low_variant,908,2030,69.0072214923466
constant_fertility,908,2030,73.4399408178701
instant_replacement,908,2030,81.7068408182052
zero_migration,908,2030,75.3569883721765
constant_mortality,908,2030,73.692224196397
no_change,908,2030,72.1138203656854
high_variant,908,2035,87.6418238853261
low_variant,908,2035,70.3574677239141
constant_fertility,908,2035,76.8406332672336
instant_replacement,908,2035,87.6624987866822
zero_migration,908,2035,79.5937199725925
constant_mortality,908,2035,76.8092457113285
no_change,908,2035,74.6368934241681
high_variant,908,2040,92.9624366601784
low_variant,908,2040,70.07527598157
constant_fertility,908,2040,78.6204483847522
instant_replacement,908,2040,92.1915666050334
zero_migration,908,2040,82.3251294065872
constant_mortality,908,2040,78.2628977460704
no_change,908,2040,75.3671504006474
high_variant,908,2045,95.8037631634767
low_variant,908,2045,72.0195182998292
constant_fertility,908,2045,80.7670042644228
instant_replacement,908,2045,91.8351192431578
zero_migration,908,2045,85.1796368375535
constant_mortality,908,2045,79.5865732594783
no_change,908,2045,76.3476445290894
high_variant,908,2050,98.1559104922692
low_variant,908,2050,75.3371980230478
constant_fertility,908,2050,83.4390211438736
instant_replacement,908,2050,93.0955224825863
zero_migration,908,2050,88.5441379870594
constant_mortality,908,2050,81.2054926930155
no_change,908,2050,77.7659235089782
high_variant,908,2055,101.244842895006
low_variant,908,2055,80.0431236838333
constant_fertility,908,2055,86.8508158818444
instant_replacement,908,2055,96.1882075452447
zero_migration,908,2055,92.9430051046812
constant_mortality,908,2055,83.5954499679304
no_change,908,2055,79.7963374187198
high_variant,908,2060,104.697724587069
low_variant,908,2060,84.4966601618515
constant_fertility,908,2060,89.9978651637222
instant_replacement,908,2060,99.427296910096
zero_migration,908,2060,97.1726578408574
constant_mortality,908,2060,85.8244015633176
no_change,908,2060,81.4886788974139
high_variant,908,2065,105.124144745685
low_variant,908,2065,85.9846351651411
constant_fertility,908,2065,90.3293037836705
instant_replacement,908,2065,99.4911220241819
zero_migration,908,2065,97.7312468428073
constant_mortality,908,2065,85.3174042670924
no_change,908,2065,80.6583145809287
high_variant,908,2070,102.783344139076
low_variant,908,2070,85.328575840071
constant_fertility,908,2070,88.743169114833
instant_replacement,908,2070,96.6390400047883
zero_migration,908,2070,95.2552916261742
constant_mortality,908,2070,82.7963003583115
no_change,908,2070,78.2719057741367
high_variant,908,2075,100.088073834887
low_variant,908,2075,85.952748188836
constant_fertility,908,2075,87.9964788318374
instant_replacement,908,2075,93.3301146671944
zero_migration,908,2075,93.2219122186823
constant_mortality,908,2075,80.8861960540543
no_change,908,2075,76.8177980721041
high_variant,908,2080,98.615698975396
low_variant,908,2080,90.2057032944326
constant_fertility,908,2080,89.6233362867585
instant_replacement,908,2080,91.5071167124435
zero_migration,908,2080,93.8272963992971
constant_mortality,908,2080,81.0152451452015
no_change,908,2080,77.5236314398609
high_variant,908,2085,97.9418774176816
low_variant,908,2085,97.2047889456598
constant_fertility,908,2085,92.568021290641
instant_replacement,908,2085,91.0472064496458
zero_migration,908,2085,96.0487266610839
constant_mortality,908,2085,82.1817798318257
no_change,908,2085,79.236863560194
high_variant,908,2090,99.7146331171407
low_variant,908,2090,101.023608884263
constant_fertility,908,2090,94.9522745378741
instant_replacement,908,2090,95.4166073891088
zero_migration,908,2090,98.4721283404018
constant_mortality,908,2090,83.3344442834936
no_change,908,2090,80.266659564094
high_variant,908,2095,101.872407754767
low_variant,908,2095,101.884972242203
constant_fertility,908,2095,96.3127673991404
instant_replacement,908,2095,98.5220807676485
zero_migration,908,2095,99.9399301946749
constant_mortality,908,2095,83.6697991787963
no_change,908,2095,80.2694124269036
high_variant,908,2100,103.275042730933
low_variant,908,2100,100.467302918484
constant_fertility,908,2100,96.9776103860449
instant_replacement,908,2100,99.6728255210798
zero_migration,908,2100,100.016545090989
constant_mortality,908,2100,83.0701805067733
no_change,908,2100,79.6839170991562
