variant,continent,year,dependencyratio2569
no_change,903,2040,160.812537431402
high_variant,903,2045,139.096016831874
low_variant,903,2045,107.487817373032
constant_fertility,903,2045,165.398141462196
instant_replacement,903,2045,79.2439046971535
zero_migration,903,2045,122.906228850183
constant_mortality,903,2045,120.457475723175
no_change,903,2045,161.47834563011
high_variant,903,2050,133.399078021826
low_variant,903,2050,101.487034330476
constant_fertility,903,2050,167.380193064781
instant_replacement,903,2050,79.3153438113582
zero_migration,903,2050,117.022214601654
constant_mortality,903,2050,114.30267171653
no_change,903,2050,162.754323613369
high_variant,903,2055,128.308073514593
low_variant,903,2055,96.6884837636653
constant_fertility,903,2055,170.013892140433
instant_replacement,903,2055,78.0805468630051
zero_migration,903,2055,112.006578242894
constant_mortality,903,2055,108.920292431766
no_change,903,2055,164.533599251423
high_variant,903,2060,123.863650439422
low_variant,903,2060,91.839824762242
constant_fertility,903,2060,172.74726433737
instant_replacement,903,2060,76.2762043910591
zero_migration,903,2060,107.280656717665
constant_mortality,903,2060,103.721167049615
no_change,903,2060,166.310861306707
high_variant,903,2065,119.391462687528
low_variant,903,2065,87.1079411419492
constant_fertility,903,2065,175.030622205476
instant_replacement,903,2065,75.366194770251
zero_migration,903,2065,102.6536944264
constant_mortality,903,2065,98.5990279624427
no_change,903,2065,167.684760936789
high_variant,903,2070,114.969942342082
low_variant,903,2070,83.0915008508034
constant_fertility,903,2070,176.87764871149
instant_replacement,903,2070,76.530167879397
zero_migration,903,2070,98.4592180735902
constant_mortality,903,2070,93.9522921430424
no_change,903,2070,168.747481804455
high_variant,903,2075,110.930667411585
low_variant,903,2075,80.1885274135422
constant_fertility,903,2075,178.533932307987
instant_replacement,903,2075,79.7932236515059
zero_migration,903,2075,94.9977575056339
constant_mortality,903,2075,90.1148529625147
no_change,903,2075,169.761224804105
high_variant,903,2080,107.488862790617
low_variant,903,2080,78.4376860677579
constant_fertility,903,2080,180.122515242909
instant_replacement,903,2080,84.7483459246019
zero_migration,903,2080,92.3405405346935
constant_mortality,903,2080,87.1219468586583
no_change,903,2080,170.829771463374
high_variant,903,2085,104.66821903461
low_variant,903,2085,77.694617209407
constant_fertility,903,2085,181.587279546277
instant_replacement,903,2085,91.0492926261665
zero_migration,903,2085,90.4039121239123
constant_mortality,903,2085,84.8137898288631
no_change,903,2085,171.872566268147
high_variant,903,2090,102.572341982367
low_variant,903,2090,76.5211462544178
constant_fertility,903,2090,183.173487660023
instant_replacement,903,2090,86.6271624843238
zero_migration,903,2090,88.6555378861693
constant_mortality,903,2090,82.5596923308119
no_change,903,2090,173.008814263171
high_variant,903,2095,100.8125299318
low_variant,903,2095,75.1724814180225
constant_fertility,903,2095,184.710645168576
instant_replacement,903,2095,84.0222591303421
zero_migration,903,2095,87.0540053624488
constant_mortality,903,2095,80.3728358490216
no_change,903,2095,174.118812968104
high_variant,903,2100,99.2858878074577
low_variant,903,2100,73.9839075361718
constant_fertility,903,2100,186.116049317991
instant_replacement,903,2100,83.7987715360643
zero_migration,903,2100,85.6995818560846
constant_mortality,903,2100,78.4046197731554
no_change,903,2100,175.157566322402
