variant,continent,year,dependencyratio2564
estimates,908,1950,100.785
estimates,908,1951,100.355
estimates,908,1952,99.111
estimates,908,1953,97.906
estimates,908,1954,97.062
estimates,908,1955,96.565
estimates,908,1956,96.22
estimates,908,1957,96.368
estimates,908,1958,96.7
estimates,908,1959,96.844
estimates,908,1960,96.642
estimates,908,1961,96.459
estimates,908,1962,95.889
estimates,908,1963,95.168
estimates,908,1964,94.69
estimates,908,1965,94.65
estimates,908,1966,95.204
estimates,908,1967,96.097
estimates,908,1968,97.141
estimates,908,1969,98.016
estimates,908,1970,98.53
estimates,908,1971,98.892
estimates,908,1972,98.889
estimates,908,1973,98.584
estimates,908,1974,98.099
estimates,908,1975,97.517
estimates,908,1976,97.319
estimates,908,1977,96.935
estimates,908,1978,96.347
estimates,908,1979,95.521
estimates,908,1980,94.45
estimates,908,1981,93.448
estimates,908,1982,92.264
estimates,908,1983,90.956
estimates,908,1984,89.569
estimates,908,1985,88.138
estimates,908,1986,87.015
estimates,908,1987,85.811
estimates,908,1988,84.61
estimates,908,1989,83.513
estimates,908,1990,82.561
estimates,908,1991,82.082
estimates,908,1992,81.623
estimates,908,1993,81.159
estimates,908,1994,80.653
estimates,908,1995,80.08
estimates,908,1996,79.508
estimates,908,1997,78.952
estimates,908,1998,78.373
estimates,908,1999,77.736
estimates,908,2000,77.043
estimates,908,2001,76.725
estimates,908,2002,76.314
estimates,908,2003,75.822
estimates,908,2004,75.258
estimates,908,2005,74.622
estimates,908,2006,74.243
estimates,908,2007,73.834
estimates,908,2008,73.39
estimates,908,2009,72.882
estimates,908,2010,72.306
estimates,908,2011,71.876
estimates,908,2012,71.327
estimates,908,2013,70.78
estimates,908,2014,70.394
estimates,908,2015,70.239
medium_variant,908,2015,70.239
medium_variant,908,2016,70.364
medium_variant,908,2017,70.718
medium_variant,908,2018,71.259
medium_variant,908,2019,71.918
medium_variant,908,2020,72.663
medium_variant,908,2021,73.68
medium_variant,908,2022,74.807
medium_variant,908,2023,75.998
medium_variant,908,2024,77.21
medium_variant,908,2025,78.41
medium_variant,908,2026,79.752
medium_variant,908,2027,81.063
medium_variant,908,2028,82.327
medium_variant,908,2029,83.514
medium_variant,908,2030,84.593
medium_variant,908,2031,85.668
medium_variant,908,2032,86.642
medium_variant,908,2033,87.502
medium_variant,908,2034,88.254
medium_variant,908,2035,88.92
medium_variant,908,2036,89.616
medium_variant,908,2037,90.227
medium_variant,908,2038,90.788
medium_variant,908,2039,91.326
medium_variant,908,2040,91.849
medium_variant,908,2041,92.446
medium_variant,908,2042,93.038
medium_variant,908,2043,93.625
medium_variant,908,2044,94.21
medium_variant,908,2045,94.802
medium_variant,908,2046,95.497
medium_variant,908,2047,96.203
medium_variant,908,2048,96.937
medium_variant,908,2049,97.712
medium_variant,908,2050,98.527
medium_variant,908,2051,99.419
medium_variant,908,2052,100.36
medium_variant,908,2053,101.318
medium_variant,908,2054,102.235
medium_variant,908,2055,103.069
medium_variant,908,2056,103.842
medium_variant,908,2057,104.567
medium_variant,908,2058,105.196
medium_variant,908,2059,105.671
medium_variant,908,2060,105.964
medium_variant,908,2061,106.093
medium_variant,908,2062,106.085
medium_variant,908,2063,105.953
medium_variant,908,2064,105.722
medium_variant,908,2065,105.412
medium_variant,908,2066,105.022
medium_variant,908,2067,104.587
medium_variant,908,2068,104.14
medium_variant,908,2069,103.724
medium_variant,908,2070,103.368
medium_variant,908,2071,103.05
medium_variant,908,2072,102.814
medium_variant,908,2073,102.668
medium_variant,908,2074,102.611
medium_variant,908,2075,102.639
medium_variant,908,2076,102.716
medium_variant,908,2077,102.904
medium_variant,908,2078,103.185
medium_variant,908,2079,103.529
medium_variant,908,2080,103.912
medium_variant,908,2081,104.277
medium_variant,908,2082,104.711
medium_variant,908,2083,105.194
medium_variant,908,2084,105.701
medium_variant,908,2085,106.219
medium_variant,908,2086,106.636
medium_variant,908,2087,107.084
medium_variant,908,2088,107.545
medium_variant,908,2089,108.002
medium_variant,908,2090,108.446
medium_variant,908,2091,108.706
medium_variant,908,2092,108.963
medium_variant,908,2093,109.216
medium_variant,908,2094,109.465
medium_variant,908,2095,109.707
medium_variant,908,2096,109.729
medium_variant,908,2097,109.762
medium_variant,908,2098,109.816
medium_variant,908,2099,109.898
medium_variant,908,2100,110.012
high_variant,908,2015,79.5454645363349
low_variant,908,2015,79.5454645363349
constant_fertility,908,2015,79.5454645363349
instant_replacement,908,2015,79.5454645363349
zero_migration,908,2015,79.5454645363349
constant_mortality,908,2015,79.5454645363349
no_change,908,2015,79.5454645363349
high_variant,908,2020,84.9236675377373
low_variant,908,2020,81.9715199410758
constant_fertility,908,2020,83.057220816821
instant_replacement,908,2020,86.1375524141691
zero_migration,908,2020,83.504870601756
constant_mortality,908,2020,83.1220521426633
no_change,908,2020,82.7315897824085
high_variant,908,2025,94.0076724758795
low_variant,908,2025,86.3603717830588
constant_fertility,908,2025,89.1301610076393
instant_replacement,908,2025,95.3745794810017
zero_migration,908,2025,90.5654265300442
constant_mortality,908,2025,89.2565256685943
no_change,908,2025,88.2008850748733
high_variant,908,2030,104.138675914368
low_variant,908,2030,90.599479346722
constant_fertility,908,2030,95.5985201455389
instant_replacement,908,2030,104.921594227895
zero_migration,908,2030,98.25928757068
constant_mortality,908,2030,95.5583903523585
no_change,908,2030,93.7812807903846
high_variant,908,2035,111.21813986587
low_variant,908,2035,91.7620853381558
constant_fertility,908,2035,99.0598302552982
instant_replacement,908,2035,111.241412278626
zero_migration,908,2035,102.853034267275
constant_mortality,908,2035,98.5498823380632
no_change,908,2035,96.1104155031855
high_variant,908,2040,117.507705408926
low_variant,908,2040,91.7092448966536
constant_fertility,908,2040,101.341383015914
instant_replacement,908,2040,116.63877850104
zero_migration,908,2040,106.41052442897
constant_mortality,908,2040,100.300869968913
no_change,908,2040,97.0471322599892
high_variant,908,2045,120.703674427281
low_variant,908,2045,94.660006132264
constant_fertility,908,2045,104.256342817251
instant_replacement,908,2045,115.895822932993
zero_migration,908,2045,110.214987895098
constant_mortality,908,2045,101.994759429977
no_change,908,2045,98.4529281715553
high_variant,908,2050,123.889418274645
low_variant,908,2050,100.212852283959
constant_fertility,908,2050,108.619792053563
instant_replacement,908,2050,117.798316079898
zero_migration,908,2050,115.409860160601
constant_mortality,908,2050,104.725134626931
