variant,continent,year,dependencyratio2564
estimates,904,1950,164.348
estimates,904,1951,165.049
estimates,904,1952,165.72
estimates,904,1953,166.298
estimates,904,1954,166.752
estimates,904,1955,167.134
estimates,904,1956,168.598
estimates,904,1957,169.751
estimates,904,1958,170.771
estimates,904,1959,171.822
estimates,904,1960,172.975
estimates,904,1961,174.338
estimates,904,1962,175.822
estimates,904,1963,177.297
estimates,904,1964,178.555
estimates,904,1965,179.509
estimates,904,1966,181.166
estimates,904,1967,182.256
estimates,904,1968,182.934
estimates,904,1969,183.415
estimates,904,1970,183.787
estimates,904,1971,184.054
estimates,904,1972,184.216
estimates,904,1973,184.148
estimates,904,1974,183.661
estimates,904,1975,182.705
estimates,904,1976,181.794
estimates,904,1977,180.428
estimates,904,1978,178.728
estimates,904,1979,176.858
estimates,904,1980,174.911
estimates,904,1981,173.179
estimates,904,1982,171.283
estimates,904,1983,169.233
estimates,904,1984,166.992
estimates,904,1985,164.552
estimates,904,1986,162.042
estimates,904,1987,159.308
estimates,904,1988,156.458
estimates,904,1989,153.625
estimates,904,1990,150.892
estimates,904,1991,148.433
estimates,904,1992,146.016
estimates,904,1993,143.623
estimates,904,1994,141.228
estimates,904,1995,138.83
estimates,904,1996,136.468
estimates,904,1997,134.201
estimates,904,1998,132.014
estimates,904,1999,129.85
estimates,904,2000,127.667
estimates,904,2001,125.576
estimates,904,2002,123.401
estimates,904,2003,121.187
estimates,904,2004,118.972
estimates,904,2005,116.775
estimates,904,2006,114.582
estimates,904,2007,112.342
estimates,904,2008,110.108
estimates,904,2009,107.947
estimates,904,2010,105.901
estimates,904,2011,103.921
estimates,904,2012,102.104
estimates,904,2013,100.415
estimates,904,2014,98.804
estimates,904,2015,97.255
medium_variant,904,2015,97.255
medium_variant,904,2016,95.963
medium_variant,904,2017,94.678
medium_variant,904,2018,93.43
medium_variant,904,2019,92.251
medium_variant,904,2020,91.15
medium_variant,904,2021,90.108
medium_variant,904,2022,89.131
medium_variant,904,2023,88.219
medium_variant,904,2024,87.36
medium_variant,904,2025,86.557
medium_variant,904,2026,85.835
medium_variant,904,2027,85.155
medium_variant,904,2028,84.539
medium_variant,904,2029,84.018
medium_variant,904,2030,83.608
medium_variant,904,2031,83.304
medium_variant,904,2032,83.098
medium_variant,904,2033,82.965
medium_variant,904,2034,82.862
medium_variant,904,2035,82.766
medium_variant,904,2036,82.667
medium_variant,904,2037,82.571
medium_variant,904,2038,82.491
medium_variant,904,2039,82.445
medium_variant,904,2040,82.449
medium_variant,904,2041,82.463
medium_variant,904,2042,82.51
medium_variant,904,2043,82.604
medium_variant,904,2044,82.758
medium_variant,904,2045,82.977
medium_variant,904,2046,83.205
medium_variant,904,2047,83.493
medium_variant,904,2048,83.839
medium_variant,904,2049,84.237
medium_variant,904,2050,84.688
medium_variant,904,2051,85.122
medium_variant,904,2052,85.602
medium_variant,904,2053,86.129
medium_variant,904,2054,86.699
medium_variant,904,2055,87.303
medium_variant,904,2056,87.838
medium_variant,904,2057,88.408
medium_variant,904,2058,89.014
medium_variant,904,2059,89.655
medium_variant,904,2060,90.334
medium_variant,904,2061,90.926
medium_variant,904,2062,91.553
medium_variant,904,2063,92.22
medium_variant,904,2064,92.933
medium_variant,904,2065,93.694
medium_variant,904,2066,94.341
medium_variant,904,2067,95.034
medium_variant,904,2068,95.766
medium_variant,904,2069,96.521
medium_variant,904,2070,97.284
medium_variant,904,2071,97.868
medium_variant,904,2072,98.466
medium_variant,904,2073,99.08
medium_variant,904,2074,99.709
medium_variant,904,2075,100.353
medium_variant,904,2076,100.807
medium_variant,904,2077,101.287
medium_variant,904,2078,101.8
medium_variant,904,2079,102.354
medium_variant,904,2080,102.952
medium_variant,904,2081,103.367
medium_variant,904,2082,103.841
medium_variant,904,2083,104.369
medium_variant,904,2084,104.94
medium_variant,904,2085,105.55
medium_variant,904,2086,105.947
medium_variant,904,2087,106.395
medium_variant,904,2088,106.895
medium_variant,904,2089,107.441
medium_variant,904,2090,108.025
medium_variant,904,2091,108.363
medium_variant,904,2092,108.755
medium_variant,904,2093,109.197
medium_variant,904,2094,109.679
medium_variant,904,2095,110.197
medium_variant,904,2096,110.456
medium_variant,904,2097,110.772
medium_variant,904,2098,111.142
medium_variant,904,2099,111.562
medium_variant,904,2100,112.027
high_variant,904,2015,102.620597436927
low_variant,904,2015,102.620597436927
constant_fertility,904,2015,102.620597436927
instant_replacement,904,2015,102.620597436927
zero_migration,904,2015,102.620597436927
constant_mortality,904,2015,102.620597436927
no_change,904,2015,102.620597436927
high_variant,904,2020,99.2736749962793
low_variant,904,2020,95.481797819682
constant_fertility,904,2020,98.2526853475706
instant_replacement,904,2020,97.8195528783051
zero_migration,904,2020,97.378245005149
constant_mortality,904,2020,97.2209748516118
no_change,904,2020,98.0936970200373
high_variant,904,2025,98.094458336901
low_variant,904,2025,88.7582419483429
constant_fertility,904,2025,95.7768092111113
instant_replacement,904,2025,94.8413711011913
zero_migration,904,2025,93.3619716525136
constant_mortality,904,2025,92.9768242041573
no_change,904,2025,95.3203096449659
high_variant,904,2030,99.2703661529639
low_variant,904,2030,83.4765599688193
constant_fertility,904,2030,95.5856137219257
instant_replacement,904,2030,94.0865432398193
zero_migration,904,2030,91.2199660389713
constant_mortality,904,2030,90.4685855551639
no_change,904,2030,94.670669163021
high_variant,904,2035,102.175422923209
low_variant,904,2035,80.0768930331679
