region,variant,freq,year,totaldeaths
923,estimates,5yearly,1950,12745.459
923,estimates,5yearly,1955,11369.362
923,estimates,5yearly,1960,10830.903
923,estimates,5yearly,1965,11830.344
923,estimates,5yearly,1970,13317.648
923,estimates,5yearly,1975,15093.488
923,estimates,5yearly,1980,16816.941
923,estimates,5yearly,1985,17125.151
923,estimates,5yearly,1990,19618.552
923,estimates,5yearly,1995,20944.551
923,estimates,5yearly,2000,21595.513
923,estimates,5yearly,2005,20660.003
923,estimates,5yearly,2010,18967.043
923,constant_fertility,5yearly,2015,19239.229
923,constant_mortality,5yearly,2015,20209.712
923,high_variant,5yearly,2015,19262.634
923,instant_replacement,5yearly,2015,19277.338
923,low_variant,5yearly,2015,19227.825
923,medium_variant,5yearly,2015,19245.229
923,momentum,5yearly,2015,20248.372
923,no_change,5yearly,2015,20202.616
923,zero_migration,5yearly,2015,19245.861
923,constant_fertility,5yearly,2020,19246.598
923,constant_mortality,5yearly,2020,20898.776
923,high_variant,5yearly,2020,19282.008
923,instant_replacement,5yearly,2020,19285.421
923,low_variant,5yearly,2020,19232.339
923,medium_variant,5yearly,2020,19257.173
923,momentum,5yearly,2020,20924.366
923,no_change,5yearly,2020,20884.559
923,zero_migration,5yearly,2020,19246.674
923,constant_fertility,5yearly,2025,19256.592
923,constant_mortality,5yearly,2025,21410.749
923,high_variant,5yearly,2025,19293.859
923,instant_replacement,5yearly,2025,19290.594
923,low_variant,5yearly,2025,19239.078
923,medium_variant,5yearly,2025,19266.47
923,momentum,5yearly,2025,21418.552
923,no_change,5yearly,2025,21396.05
923,zero_migration,5yearly,2025,19244.109
923,constant_fertility,5yearly,2030,19426.683
923,constant_mortality,5yearly,2030,21988.504
923,high_variant,5yearly,2030,19462.792
923,instant_replacement,5yearly,2030,19459.14
923,low_variant,5yearly,2030,19407.002
923,medium_variant,5yearly,2030,19434.848
923,momentum,5yearly,2030,21981.336
923,no_change,5yearly,2030,21975.254
923,zero_migration,5yearly,2030,19398.933
923,constant_fertility,5yearly,2035,19702.245
923,constant_mortality,5yearly,2035,22539.668
923,high_variant,5yearly,2035,19747.009
923,instant_replacement,5yearly,2035,19744.688
923,low_variant,5yearly,2035,19679.575
923,medium_variant,5yearly,2035,19713.017
923,momentum,5yearly,2035,22526.995
923,no_change,5yearly,2035,22520.338
923,zero_migration,5yearly,2035,19661.555
923,constant_fertility,5yearly,2040,19736.371
923,constant_mortality,5yearly,2040,22670.925
923,high_variant,5yearly,2040,19801.575
923,instant_replacement,5yearly,2040,19800.016
923,low_variant,5yearly,2040,19709.242
923,medium_variant,5yearly,2040,19754.535
923,momentum,5yearly,2040,22661.326
923,no_change,5yearly,2040,22635.858
923,zero_migration,5yearly,2040,19684.804
923,constant_fertility,5yearly,2045,19426.389
923,constant_mortality,5yearly,2045,22269.674
923,high_variant,5yearly,2045,19520.118
923,instant_replacement,5yearly,2045,19518.02
923,low_variant,5yearly,2045,19390.992
923,medium_variant,5yearly,2045,19453.643
923,momentum,5yearly,2045,22273.425
923,no_change,5yearly,2045,22213.405
923,zero_migration,5yearly,2045,19362.397
923,constant_fertility,5yearly,2050,18879.743
923,constant_mortality,5yearly,2050,21619.606
923,high_variant,5yearly,2050,19005.625
923,instant_replacement,5yearly,2050,19000.606
923,low_variant,5yearly,2050,18831.357
923,medium_variant,5yearly,2050,18915.435
923,momentum,5yearly,2050,21641.663
923,no_change,5yearly,2050,21540.419
923,zero_migration,5yearly,2050,18799.077
923,constant_fertility,5yearly,2055,18402.856
923,constant_mortality,5yearly,2055,21039.632
923,high_variant,5yearly,2055,18562.796
923,instant_replacement,5yearly,2055,18552.835
923,low_variant,5yearly,2055,18337.928
923,medium_variant,5yearly,2055,18446.385
923,momentum,5yearly,2055,21081.621
923,no_change,5yearly,2055,20936.622
923,zero_migration,5yearly,2055,18301.769
923,constant_fertility,5yearly,2060,18126.301
923,constant_mortality,5yearly,2060,20508.667
923,high_variant,5yearly,2060,18328.082
923,instant_replacement,5yearly,2060,18314.774
923,low_variant,5yearly,2060,18041.187
923,medium_variant,5yearly,2060,18179.746
923,momentum,5yearly,2060,20590.469
923,no_change,5yearly,2060,20375.749
923,zero_migration,5yearly,2060,18004.254
923,constant_fertility,5yearly,2065,17820.688
923,constant_mortality,5yearly,2065,19748.869
923,high_variant,5yearly,2065,18081.559
923,instant_replacement,5yearly,2065,18068.005
923,low_variant,5yearly,2065,17710.37
923,medium_variant,5yearly,2065,17889.75
923,momentum,5yearly,2065,19914.95
923,no_change,5yearly,2065,19569.46
923,zero_migration,5yearly,2065,17681.657
923,constant_fertility,5yearly,2070,17237.779
923,constant_mortality,5yearly,2070,18638.027
923,high_variant,5yearly,2070,17583.931
923,instant_replacement,5yearly,2070,17571.772
923,low_variant,5yearly,2070,17093.61
923,medium_variant,5yearly,2070,17330.423
923,momentum,5yearly,2070,18951.429
923,no_change,5yearly,2070,18386.622
923,zero_migration,5yearly,2070,17087.838
923,constant_fertility,5yearly,2075,16243.159
923,constant_mortality,5yearly,2075,17348.883
923,high_variant,5yearly,2075,16707.459
923,instant_replacement,5yearly,2075,16696.817
923,low_variant,5yearly,2075,16051.293
923,medium_variant,5yearly,2075,16368.134
923,momentum,5yearly,2075,17884.123
923,no_change,5yearly,2075,16996.938
923,zero_migration,5yearly,2075,16090.675
923,constant_fertility,5yearly,2080,15024.029
923,constant_mortality,5yearly,2080,16248.005
923,high_variant,5yearly,2080,15645.521
923,instant_replacement,5yearly,2080,15635.122
923,low_variant,5yearly,2080,14765.837
923,medium_variant,5yearly,2080,15190.877
923,momentum,5yearly,2080,17072.399
923,no_change,5yearly,2080,15770.065
923,zero_migration,5yearly,2080,14880.125
923,constant_fertility,5yearly,2085,13977.513
923,constant_mortality,5yearly,2085,15612.85
923,high_variant,5yearly,2085,14817.73
923,instant_replacement,5yearly,2085,14811.401
923,low_variant,5yearly,2085,13623.68
923,medium_variant,5yearly,2085,14201.609
923,momentum,5yearly,2085,16799.761
923,no_change,5yearly,2085,14983.67
923,zero_migration,5yearly,2085,13860.604
923,constant_fertility,5yearly,2090,13386.489
923,constant_mortality,5yearly,2090,15355.408
923,high_variant,5yearly,2090,14547.624
923,instant_replacement,5yearly,2090,14556.507
923,low_variant,5yearly,2090,12891.818
923,medium_variant,5yearly,2090,13695.171
923,momentum,5yearly,2090,17015.111
923,no_change,5yearly,2090,14536.415
923,zero_migration,5yearly,2090,13328.721
923,constant_fertility,5yearly,2095,13214.706
923,constant_mortality,5yearly,2095,15150.954
923,high_variant,5yearly,2095,14859.138
923,instant_replacement,5yearly,2095,14896.777
923,low_variant,5yearly,2095,12508.228
923,medium_variant,5yearly,2095,13651.501
923,momentum,5yearly,2095,17380.85
923,no_change,5yearly,2095,14092.421
923,zero_migration,5yearly,2095,13262.333
