region,variant,freq,year,totaldeaths
924,estimates,5yearly,1950,4434.996
924,estimates,5yearly,1955,4429.686
924,estimates,5yearly,1960,4633.095
924,estimates,5yearly,1965,4795.43
924,estimates,5yearly,1970,4961.111
924,estimates,5yearly,1975,5098.532
924,estimates,5yearly,1980,5114.227
924,estimates,5yearly,1985,5147.487
924,estimates,5yearly,1990,5167.566
924,estimates,5yearly,1995,5093.463
924,estimates,5yearly,2000,4895.115
924,estimates,5yearly,2005,4729.674
924,estimates,5yearly,2010,4681.281
924,constant_fertility,5yearly,2015,4815.288
924,constant_mortality,5yearly,2015,5116.866
924,high_variant,5yearly,2015,4818.298
924,instant_replacement,5yearly,2015,4817.968
924,low_variant,5yearly,2015,4812.488
924,medium_variant,5yearly,2015,4815.392
924,momentum,5yearly,2015,5119.399
924,no_change,5yearly,2015,5116.744
924,zero_migration,5yearly,2015,4815.018
924,constant_fertility,5yearly,2020,4963.244
924,constant_mortality,5yearly,2020,5514.983
924,high_variant,5yearly,2020,4967.959
924,instant_replacement,5yearly,2020,4966.087
924,low_variant,5yearly,2020,4958.954
924,medium_variant,5yearly,2020,4963.455
924,momentum,5yearly,2020,5507.146
924,no_change,5yearly,2020,5514.705
924,zero_migration,5yearly,2020,4954.181
924,constant_fertility,5yearly,2025,5154.9
924,constant_mortality,5yearly,2025,5919.692
924,high_variant,5yearly,2025,5160.238
924,instant_replacement,5yearly,2025,5157.48
924,low_variant,5yearly,2025,5149.835
924,medium_variant,5yearly,2025,5155.032
924,momentum,5yearly,2025,5897.205
924,no_change,5yearly,2025,5919.498
924,zero_migration,5yearly,2025,5134.979
924,constant_fertility,5yearly,2030,5407.845
924,constant_mortality,5yearly,2030,6329.316
924,high_variant,5yearly,2030,5413.149
924,instant_replacement,5yearly,2030,5410.402
924,low_variant,5yearly,2030,5402.682
924,medium_variant,5yearly,2030,5407.914
924,momentum,5yearly,2030,6287.233
924,no_change,5yearly,2030,6329.214
924,zero_migration,5yearly,2030,5374.5
924,constant_fertility,5yearly,2035,5688.137
924,constant_mortality,5yearly,2035,6677.8
924,high_variant,5yearly,2035,5694.261
924,instant_replacement,5yearly,2035,5691.35
924,low_variant,5yearly,2035,5682.386
924,medium_variant,5yearly,2035,5688.296
924,momentum,5yearly,2035,6610.447
924,no_change,5yearly,2035,6677.547
924,zero_migration,5yearly,2035,5638.153
924,constant_fertility,5yearly,2040,5926.996
924,constant_mortality,5yearly,2040,6926.534
924,high_variant,5yearly,2040,5934.946
924,instant_replacement,5yearly,2040,5931.401
924,low_variant,5yearly,2040,5919.914
924,medium_variant,5yearly,2040,5927.295
924,momentum,5yearly,2040,6825.646
924,no_change,5yearly,2040,6925.978
924,zero_migration,5yearly,2040,5855.662
924,constant_fertility,5yearly,2045,6111.667
924,constant_mortality,5yearly,2045,7108.458
924,high_variant,5yearly,2045,6122.253
924,instant_replacement,5yearly,2045,6117.596
924,low_variant,5yearly,2045,6102.591
924,medium_variant,5yearly,2045,6112.1
924,momentum,5yearly,2045,6962.502
924,no_change,5yearly,2045,7107.609
924,zero_migration,5yearly,2045,6012.73
924,constant_fertility,5yearly,2050,6272.849
924,constant_mortality,5yearly,2050,7233.997
924,high_variant,5yearly,2050,6286.558
924,instant_replacement,5yearly,2050,6280.389
924,low_variant,5yearly,2050,6261.263
924,medium_variant,5yearly,2050,6273.411
924,momentum,5yearly,2050,7027.871
924,no_change,5yearly,2050,7232.83
924,zero_migration,5yearly,2050,6138.155
924,constant_fertility,5yearly,2055,6397.178
924,constant_mortality,5yearly,2055,7273.105
924,high_variant,5yearly,2055,6414.436
924,instant_replacement,5yearly,2055,6406.535
924,low_variant,5yearly,2055,6382.542
924,medium_variant,5yearly,2055,6397.842
924,momentum,5yearly,2055,6988.835
924,no_change,5yearly,2055,7271.556
924,zero_migration,5yearly,2055,6216.155
924,constant_fertility,5yearly,2060,6407.612
924,constant_mortality,5yearly,2060,7248.692
924,high_variant,5yearly,2060,6429.282
924,instant_replacement,5yearly,2060,6419.427
924,low_variant,5yearly,2060,6389.114
924,medium_variant,5yearly,2060,6408.432
924,momentum,5yearly,2060,6866.348
924,no_change,5yearly,2060,7246.578
924,zero_migration,5yearly,2060,6167.351
924,constant_fertility,5yearly,2065,6366.814
924,constant_mortality,5yearly,2065,7239.225
924,high_variant,5yearly,2065,6394.675
924,instant_replacement,5yearly,2065,6382.325
924,low_variant,5yearly,2065,6343.063
924,medium_variant,5yearly,2065,6367.937
924,momentum,5yearly,2065,6738.81
924,no_change,5yearly,2065,7236.121
924,zero_migration,5yearly,2065,6050.262
924,constant_fertility,5yearly,2070,6370.542
924,constant_mortality,5yearly,2070,7265.821
924,high_variant,5yearly,2070,6407.297
924,instant_replacement,5yearly,2070,6391.397
924,low_variant,5yearly,2070,6339.377
924,medium_variant,5yearly,2070,6372.111
924,momentum,5yearly,2070,6631.279
924,no_change,5yearly,2070,7261.209
924,zero_migration,5yearly,2070,5956.625
924,constant_fertility,5yearly,2075,6420.836
924,constant_mortality,5yearly,2075,7279.622
924,high_variant,5yearly,2075,6469.875
