region,variant,freq,year,totaldeaths
5501,estimates,5yearly,1950,68863.305
5501,estimates,5yearly,1955,66768.107
5501,estimates,5yearly,1960,65328.671
5501,estimates,5yearly,1965,63982.839
5501,estimates,5yearly,1970,64099.688
5501,estimates,5yearly,1975,62358.746
5501,estimates,5yearly,1980,64019.745
5501,estimates,5yearly,1985,64325.724
5501,estimates,5yearly,1990,62232.002
5501,estimates,5yearly,1995,61081.947
5501,estimates,5yearly,2000,61243.306
5501,estimates,5yearly,2005,61897.077
5501,estimates,5yearly,2010,62245.914
5501,constant_fertility,5yearly,2015,66312.07
5501,constant_mortality,5yearly,2015,70271.038
5501,high_variant,5yearly,2015,66514.562
5501,instant_replacement,5yearly,2015,64948.888
5501,low_variant,5yearly,2015,64985.001
5501,medium_variant,5yearly,2015,65749.785
5501,momentum,5yearly,2015,69571.239
5501,no_change,5yearly,2015,70926.317
5501,zero_migration,5yearly,2015,65844.186
5501,constant_fertility,5yearly,2020,71523.609
5501,constant_mortality,5yearly,2020,78922.546
5501,high_variant,5yearly,2020,71693.375
5501,instant_replacement,5yearly,2020,69914.331
5501,low_variant,5yearly,2020,69247.253
5501,medium_variant,5yearly,2020,70470.317
5501,momentum,5yearly,2020,78769.814
5501,no_change,5yearly,2020,80335.232
5501,zero_migration,5yearly,2020,70725.409
5501,constant_fertility,5yearly,2025,77744.931
5501,constant_mortality,5yearly,2025,88348.774
5501,high_variant,5yearly,2025,77793.363
5501,instant_replacement,5yearly,2025,76075.501
5501,low_variant,5yearly,2025,74896.059
5501,medium_variant,5yearly,2025,76344.707
5501,momentum,5yearly,2025,88879.212
5501,no_change,5yearly,2025,90495.751
5501,zero_migration,5yearly,2025,76744.104
5501,constant_fertility,5yearly,2030,84626.746
5501,constant_mortality,5yearly,2030,98457.683
5501,high_variant,5yearly,2030,84387.683
5501,instant_replacement,5yearly,2030,82892.351
5501,low_variant,5yearly,2030,81567.16
5501,medium_variant,5yearly,2030,82974.918
5501,momentum,5yearly,2030,99632.9
5501,no_change,5yearly,2030,101323.758
5501,zero_migration,5yearly,2030,83525.339
