region,variant,freq,year,totaldeaths
920,constant_fertility,5yearly,2050,41823.587
920,constant_mortality,5yearly,2050,49526.014
920,high_variant,5yearly,2050,41923.796
920,instant_replacement,5yearly,2050,41383.541
920,low_variant,5yearly,2050,40867.945
920,medium_variant,5yearly,2050,41366.573
920,momentum,5yearly,2050,50181.181
920,no_change,5yearly,2050,50532.681
920,zero_migration,5yearly,2050,41708.74
920,constant_fertility,5yearly,2055,44011.065
920,constant_mortality,5yearly,2055,51836.301
920,high_variant,5yearly,2055,44117.636
920,instant_replacement,5yearly,2055,43473.484
920,low_variant,5yearly,2055,42871.392
920,medium_variant,5yearly,2055,43456.802
920,momentum,5yearly,2055,52683.359
920,no_change,5yearly,2055,53104.569
920,zero_migration,5yearly,2055,43887.708
920,constant_fertility,5yearly,2060,45830.482
920,constant_mortality,5yearly,2060,53589.108
920,high_variant,5yearly,2060,45943.436
920,instant_replacement,5yearly,2060,45163.098
920,low_variant,5yearly,2060,44460.738
920,medium_variant,5yearly,2060,45156.173
920,momentum,5yearly,2060,54640.659
920,no_change,5yearly,2060,55179.043
920,zero_migration,5yearly,2060,45689.497
920,constant_fertility,5yearly,2065,47367.116
920,constant_mortality,5yearly,2065,54859.768
920,high_variant,5yearly,2065,47500.049
920,instant_replacement,5yearly,2065,46520.739
920,low_variant,5yearly,2065,45688.917
920,medium_variant,5yearly,2065,46538.494
920,momentum,5yearly,2065,56111.768
920,no_change,5yearly,2065,56855.99
920,zero_migration,5yearly,2065,47186.265
920,constant_fertility,5yearly,2070,48654.479
920,constant_mortality,5yearly,2070,55693.363
920,high_variant,5yearly,2070,48827.97
920,instant_replacement,5yearly,2070,47565.783
920,low_variant,5yearly,2070,46552.101
920,medium_variant,5yearly,2070,47620.73
920,momentum,5yearly,2070,57142.114
920,no_change,5yearly,2070,58218.879
920,zero_migration,5yearly,2070,48390.539
920,constant_fertility,5yearly,2075,49738.403
920,constant_mortality,5yearly,2075,56102.938
920,high_variant,5yearly,2075,49979.005
920,instant_replacement,5yearly,2075,48318.845
920,low_variant,5yearly,2075,47044.209
920,medium_variant,5yearly,2075,48425.382
920,momentum,5yearly,2075,57728.955
920,no_change,5yearly,2075,59337.369
920,zero_migration,5yearly,2075,49316.222
920,constant_fertility,5yearly,2080,50558.796
920,constant_mortality,5yearly,2080,56083.741
920,high_variant,5yearly,2080,50900.729
920,instant_replacement,5yearly,2080,48682.582
920,low_variant,5yearly,2080,47038.809
920,medium_variant,5yearly,2080,48863.427
920,momentum,5yearly,2080,57874.925
920,no_change,5yearly,2080,60281.437
920,zero_migration,5yearly,2080,49861.927
920,constant_fertility,5yearly,2085,51090.426
920,constant_mortality,5yearly,2085,55698.477
920,high_variant,5yearly,2085,51581.767
920,instant_replacement,5yearly,2085,48604.246
920,low_variant,5yearly,2085,46417.9
920,medium_variant,5yearly,2085,48869.933
920,momentum,5yearly,2085,57714.076
920,no_change,5yearly,2085,61187.304
920,zero_migration,5yearly,2085,49954.916
920,constant_fertility,5yearly,2090,51577.822
920,constant_mortality,5yearly,2090,55061.976
920,high_variant,5yearly,2090,52291.864
920,instant_replacement,5yearly,2090,48272.464
920,low_variant,5yearly,2090,45289.397
920,medium_variant,5yearly,2090,48632.018
920,momentum,5yearly,2090,57431.207
920,no_change,5yearly,2090,62231.261
920,zero_migration,5yearly,2090,49788.524
920,constant_fertility,5yearly,2095,52144.876
920,constant_mortality,5yearly,2095,54248.244
920,high_variant,5yearly,2095,53179.71
920,instant_replacement,5yearly,2095,47763.211
920,low_variant,5yearly,2095,43625.923
920,medium_variant,5yearly,2095,48206.664
920,momentum,5yearly,2095,57193.095
920,no_change,5yearly,2095,63508.206
920,zero_migration,5yearly,2095,49430.625
920,constant_fertility,5yearly,Regi,South-Eastern Asia
920,constant_mortality,5yearly,Regi,South-Eastern Asia
920,estimates,5yearly,Regi,South-Eastern Asia
920,high_variant,5yearly,Regi,South-Eastern Asia
920,instant_replacement,5yearly,Regi,South-Eastern Asia
920,low_variant,5yearly,Regi,South-Eastern Asia
920,medium_variant,5yearly,Regi,South-Eastern Asia
920,momentum,5yearly,Regi,South-Eastern Asia
920,no_change,5yearly,Regi,South-Eastern Asia
920,zero_migration,5yearly,Regi,South-Eastern Asia
