region,variant,freq,year,totaldeaths
922,estimates,5yearly,1950,6036.684
922,estimates,5yearly,1955,6048.237
922,estimates,5yearly,1960,6023.386
922,estimates,5yearly,1965,5833.82
922,estimates,5yearly,1970,5744.472
922,estimates,5yearly,1975,5627.94
922,estimates,5yearly,1980,5648.888
922,estimates,5yearly,1985,5459.689
922,estimates,5yearly,1990,5493.053
922,estimates,5yearly,1995,5455.722
922,estimates,5yearly,2000,5534.587
922,estimates,5yearly,2005,5896.061
922,estimates,5yearly,2010,6510.74
922,constant_fertility,5yearly,2015,7029.172
922,constant_mortality,5yearly,2015,7495.4
922,high_variant,5yearly,2015,7022.629
922,instant_replacement,5yearly,2015,6777.379
922,low_variant,5yearly,2015,6925.592
922,medium_variant,5yearly,2015,6974.109
922,momentum,5yearly,2015,7301.476
922,no_change,5yearly,2015,7558.479
922,zero_migration,5yearly,2015,6999.531
922,constant_fertility,5yearly,2020,7572.988
922,constant_mortality,5yearly,2020,8634.46
922,high_variant,5yearly,2020,7547.056
922,instant_replacement,5yearly,2020,7277.592
922,low_variant,5yearly,2020,7382.72
922,medium_variant,5yearly,2020,7464.887
922,momentum,5yearly,2020,8430.551
922,no_change,5yearly,2020,8775.297
922,zero_migration,5yearly,2020,7490.312
922,constant_fertility,5yearly,2025,8332.312
922,constant_mortality,5yearly,2025,9937.311
922,high_variant,5yearly,2025,8283.957
922,instant_replacement,5yearly,2025,8019.04
922,low_variant,5yearly,2025,8075.43
922,medium_variant,5yearly,2025,8179.695
922,momentum,5yearly,2025,9813.044
922,no_change,5yearly,2025,10164.096
922,zero_migration,5yearly,2025,8273.186
922,constant_fertility,5yearly,2030,9334.651
922,constant_mortality,5yearly,2030,11487.429
922,high_variant,5yearly,2030,9251.361
922,instant_replacement,5yearly,2030,8993.283
922,low_variant,5yearly,2030,9027.993
922,medium_variant,5yearly,2030,9139.401
922,momentum,5yearly,2030,11491.507
922,no_change,5yearly,2030,11814.022
922,zero_migration,5yearly,2030,9334.526
922,constant_fertility,5yearly,2035,10576.513
922,constant_mortality,5yearly,2035,13288
922,high_variant,5yearly,2035,10456.251
922,instant_replacement,5yearly,2035,10170.777
922,low_variant,5yearly,2035,10206.343
922,medium_variant,5yearly,2035,10329.868
922,momentum,5yearly,2035,13412.37
922,no_change,5yearly,2035,13746.838
922,zero_migration,5yearly,2035,10643.585
922,constant_fertility,5yearly,2040,11988.384
922,constant_mortality,5yearly,2040,15232.014
922,high_variant,5yearly,2040,11828.211
922,instant_replacement,5yearly,2040,11497.806
922,low_variant,5yearly,2040,11539.358
922,medium_variant,5yearly,2040,11680.074
922,momentum,5yearly,2040,15479.122
922,no_change,5yearly,2040,15868.445
922,zero_migration,5yearly,2040,12126.563
922,constant_fertility,5yearly,2045,13513.44
922,constant_mortality,5yearly,2045,17208.282
922,high_variant,5yearly,2045,13308.584
922,instant_replacement,5yearly,2045,12931.777
922,low_variant,5yearly,2045,12973.514
922,medium_variant,5yearly,2045,13134.262
922,momentum,5yearly,2045,17584.772
922,no_change,5yearly,2045,18072.938
922,zero_migration,5yearly,2045,13721.584
922,constant_fertility,5yearly,2050,15087.062
922,constant_mortality,5yearly,2050,19132.312
922,high_variant,5yearly,2050,14829.722
922,instant_replacement,5yearly,2050,14407.615
922,low_variant,5yearly,2050,14446.45
922,medium_variant,5yearly,2050,14628.051
922,momentum,5yearly,2050,19584.607
922,no_change,5yearly,2050,20278.053
922,zero_migration,5yearly,2050,15341.889
922,constant_fertility,5yearly,2055,16687.485
922,constant_mortality,5yearly,2055,20935.515
922,high_variant,5yearly,2055,16370.446
922,instant_replacement,5yearly,2055,15897.951
922,low_variant,5yearly,2055,15936.513
922,medium_variant,5yearly,2055,16140.406
