region,variant,freq,year,totaldeaths
934,estimates,5yearly,1950,180206.458
934,estimates,5yearly,1955,180143.042
934,estimates,5yearly,1960,183268.734
934,estimates,5yearly,1965,159904.477
934,estimates,5yearly,1970,149937.886
934,estimates,5yearly,1975,143096.435
934,estimates,5yearly,1980,145602.216
934,estimates,5yearly,1985,150758.658
934,estimates,5yearly,1990,153945.651
934,estimates,5yearly,1995,158932.227
934,estimates,5yearly,2000,163693.922
934,estimates,5yearly,2005,169710.099
934,estimates,5yearly,2010,177316.082
934,constant_fertility,5yearly,2015,190334.743
934,constant_mortality,5yearly,2015,202638.148
934,high_variant,5yearly,2015,190799.099
934,instant_replacement,5yearly,2015,186566.937
934,low_variant,5yearly,2015,188043.564
934,medium_variant,5yearly,2015,189421.326
934,momentum,5yearly,2015,199619.759
934,no_change,5yearly,2015,203698.561
934,zero_migration,5yearly,2015,189518.365
934,constant_fertility,5yearly,2020,206708.679
934,constant_mortality,5yearly,2020,230366.112
934,high_variant,5yearly,2020,207148.664
934,instant_replacement,5yearly,2020,201777.055
934,low_variant,5yearly,2020,202662.688
934,medium_variant,5yearly,2020,204905.683
934,momentum,5yearly,2020,226977.223
934,no_change,5yearly,2020,232770.246
934,zero_migration,5yearly,2020,205182.756
934,constant_fertility,5yearly,2025,226056.921
934,constant_mortality,5yearly,2025,261088.992
934,high_variant,5yearly,2025,226197.46
934,instant_replacement,5yearly,2025,220576.679
934,low_variant,5yearly,2025,220734.99
934,medium_variant,5yearly,2025,223466.218
934,momentum,5yearly,2025,258048.202
934,no_change,5yearly,2025,265037.78
934,zero_migration,5yearly,2025,223973.961
934,constant_fertility,5yearly,2030,247886.179
934,constant_mortality,5yearly,2030,294407.417
934,high_variant,5yearly,2030,247338.564
934,instant_replacement,5yearly,2030,241836.716
934,low_variant,5yearly,2030,241769.228
934,medium_variant,5yearly,2030,244548.087
934,momentum,5yearly,2030,291759.987
934,no_change,5yearly,2030,300183.121
934,zero_migration,5yearly,2030,245321.567
934,constant_fertility,5yearly,2035,271932.473
934,constant_mortality,5yearly,2035,328769.658
934,high_variant,5yearly,2035,270786.79
934,instant_replacement,5yearly,2035,264906.464
934,low_variant,5yearly,2035,264795.95
934,medium_variant,5yearly,2035,267751.547
934,momentum,5yearly,2035,326065.179
934,no_change,5yearly,2035,336912.53
934,zero_migration,5yearly,2035,268832.063
934,constant_fertility,5yearly,2040,295847.585
934,constant_mortality,5yearly,2040,361502.568
934,high_variant,5yearly,2040,294194.482
934,instant_replacement,5yearly,2040,287571.063
934,low_variant,5yearly,2040,287321.504
934,medium_variant,5yearly,2040,290649.757
934,momentum,5yearly,2040,358565.007
934,no_change,5yearly,2040,372769.682
934,zero_migration,5yearly,2040,292092.2
934,constant_fertility,5yearly,2045,318713.019
934,constant_mortality,5yearly,2045,390325.653
934,high_variant,5yearly,2045,316548.183
934,instant_replacement,5yearly,2045,309186.288
934,low_variant,5yearly,2045,308603.167
934,medium_variant,5yearly,2045,312385.841
934,momentum,5yearly,2045,387403.775
934,no_change,5yearly,2045,405527.846
934,zero_migration,5yearly,2045,314250.68
934,constant_fertility,5yearly,2050,339393.81
934,constant_mortality,5yearly,2050,414185.638
934,high_variant,5yearly,2050,336650.002
934,instant_replacement,5yearly,2050,328694.027
934,low_variant,5yearly,2050,327667.206
934,medium_variant,5yearly,2050,331897.502
934,momentum,5yearly,2050,411540.563
934,no_change,5yearly,2050,434201.534
934,zero_migration,5yearly,2050,334233.946
934,constant_fertility,5yearly,2055,357662.559
934,constant_mortality,5yearly,2055,433117.35
934,high_variant,5yearly,2055,354182.231
934,instant_replacement,5yearly,2055,345573.061
934,low_variant,5yearly,2055,344102.65
934,medium_variant,5yearly,2055,348823.237
934,momentum,5yearly,2055,430917.999
934,no_change,5yearly,2055,458959.422
934,zero_migration,5yearly,2055,351675.88
934,constant_fertility,5yearly,2060,373460.864
934,constant_mortality,5yearly,2060,447639.06
934,high_variant,5yearly,2060,369143.438
934,instant_replacement,5yearly,2060,359594.204
934,low_variant,5yearly,2060,357691.981
934,medium_variant,5yearly,2060,363039.052
934,momentum,5yearly,2060,445924.9
934,no_change,5yearly,2060,480524.371
934,zero_migration,5yearly,2060,366443.54
934,constant_fertility,5yearly,2065,387258.757
934,constant_mortality,5yearly,2065,457580.006
934,high_variant,5yearly,2065,382075.952
934,instant_replacement,5yearly,2065,371047.907
934,low_variant,5yearly,2065,368664.657
934,medium_variant,5yearly,2065,374914.719
934,momentum,5yearly,2065,456232.742
934,no_change,5yearly,2065,499070.487
934,zero_migration,5yearly,2065,378871.053
934,constant_fertility,5yearly,2070,399497.623
934,constant_mortality,5yearly,2070,462616.512
934,high_variant,5yearly,2070,393380.28
934,instant_replacement,5yearly,2070,380084.002
934,low_variant,5yearly,2070,377091.441
934,medium_variant,5yearly,2070,384678.318
934,momentum,5yearly,2070,461590.132
934,no_change,5yearly,2070,514669.39
934,zero_migration,5yearly,2070,389137.475
934,constant_fertility,5yearly,2075,409808.665
934,constant_mortality,5yearly,2075,463082.304
934,high_variant,5yearly,2075,402686.271
934,instant_replacement,5yearly,2075,386084.069
934,low_variant,5yearly,2075,382284.735
934,medium_variant,5yearly,2075,391810.073
934,momentum,5yearly,2075,462482.892
934,no_change,5yearly,2075,528167.549
934,zero_migration,5yearly,2075,396697.975
934,constant_fertility,5yearly,2080,417438.758
934,constant_mortality,5yearly,2080,461083.436
934,high_variant,5yearly,2080,409041.897
934,instant_replacement,5yearly,2080,387551.679
934,low_variant,5yearly,2080,382595.146
934,medium_variant,5yearly,2080,395009.259
934,momentum,5yearly,2080,461291.425
934,no_change,5yearly,2080,542358.731
934,zero_migration,5yearly,2080,400269.215
934,constant_fertility,5yearly,2085,423508.567
934,constant_mortality,5yearly,2085,458704.827
934,high_variant,5yearly,2085,413711.749
934,instant_replacement,5yearly,2085,385285.001
934,low_variant,5yearly,2085,378365.195
934,medium_variant,5yearly,2085,395072.587
934,momentum,5yearly,2085,460605.755
934,no_change,5yearly,2085,560143.381
934,zero_migration,5yearly,2085,400700.391
934,constant_fertility,5yearly,2090,431154.211
934,constant_mortality,5yearly,2090,455669.704
934,high_variant,5yearly,2090,419950.708
934,instant_replacement,5yearly,2090,381952.928
934,low_variant,5yearly,2090,371550.362
934,medium_variant,5yearly,2090,394588.654
934,momentum,5yearly,2090,460749.422
934,no_change,5yearly,2090,582040.115
934,zero_migration,5yearly,2090,400637.177
934,constant_fertility,5yearly,2095,442536.037
934,constant_mortality,5yearly,2095,450482.373
934,high_variant,5yearly,2095,429939.077
934,instant_replacement,5yearly,2095,379423.297
934,low_variant,5yearly,2095,362947.724
934,medium_variant,5yearly,2095,395021.615
934,momentum,5yearly,2095,460584.172
934,no_change,5yearly,2095,607112.693
934,zero_migration,5yearly,2095,401542.617
