region,variant,freq,year,totaldeaths
5500,constant_mortality,5yearly,2050,5223.638
5500,high_variant,5yearly,2050,4401.033
5500,instant_replacement,5yearly,2050,4317.948
5500,low_variant,5yearly,2050,4281.198
5500,medium_variant,5yearly,2050,4337.305
5500,momentum,5yearly,2050,5282.55
5500,no_change,5yearly,2050,5392.192
5500,zero_migration,5yearly,2050,4404.504
5500,constant_fertility,5yearly,2055,4685.527
5500,constant_mortality,5yearly,2055,5577.992
5500,high_variant,5yearly,2055,4671.796
5500,instant_replacement,5yearly,2055,4577.858
5500,low_variant,5yearly,2055,4535.42
5500,medium_variant,5yearly,2055,4599.076
5500,momentum,5yearly,2055,5660.901
5500,no_change,5yearly,2055,5791.694
5500,zero_migration,5yearly,2055,4683.104
5500,constant_fertility,5yearly,2060,4967.701
5500,constant_mortality,5yearly,2060,5912.296
5500,high_variant,5yearly,2060,4949.152
5500,instant_replacement,5yearly,2060,4839.094
5500,low_variant,5yearly,2060,4790.267
5500,medium_variant,5yearly,2060,4864.449
5500,momentum,5yearly,2060,6019.222
5500,no_change,5yearly,2060,6183.324
5500,zero_migration,5yearly,2060,4967.451
5500,constant_fertility,5yearly,2065,5229.977
5500,constant_mortality,5yearly,2065,6189.535
5500,high_variant,5yearly,2065,5208.151
5500,instant_replacement,5yearly,2065,5071.47
5500,low_variant,5yearly,2065,5015.376
5500,medium_variant,5yearly,2065,5105.435
5500,momentum,5yearly,2065,6313.269
5500,no_change,5yearly,2065,6531.509
5500,zero_migration,5yearly,2065,5229.345
5500,constant_fertility,5yearly,2070,5453.85
5500,constant_mortality,5yearly,2070,6371.176
5500,high_variant,5yearly,2070,5431.169
5500,instant_replacement,5yearly,2070,5253.661
5500,low_variant,5yearly,2070,5188.149
5500,medium_variant,5yearly,2070,5301.885
5500,momentum,5yearly,2070,6499.654
5500,no_change,5yearly,2070,6801.872
5500,zero_migration,5yearly,2070,5448.407
5500,constant_fertility,5yearly,2075,5594.459
5500,constant_mortality,5yearly,2075,6466.996
5500,high_variant,5yearly,2075,5572.439
5500,instant_replacement,5yearly,2075,5335.893
5500,low_variant,5yearly,2075,5257.207
5500,medium_variant,5yearly,2075,5405.396
5500,momentum,5yearly,2075,6583.749
5500,no_change,5yearly,2075,7015.572
5500,zero_migration,5yearly,2075,5575.001
5500,constant_fertility,5yearly,2080,5684.414
5500,constant_mortality,5yearly,2080,6548.662
5500,high_variant,5yearly,2080,5663.576
5500,instant_replacement,5yearly,2080,5344.785
5500,low_variant,5yearly,2080,5244.836
5500,medium_variant,5yearly,2080,5442.967
5500,momentum,5yearly,2080,6640.264
5500,no_change,5yearly,2080,7259.027
5500,zero_migration,5yearly,2080,5634.683
5500,constant_fertility,5yearly,2085,5795.793
5500,constant_mortality,5yearly,2085,6664.246
5500,high_variant,5yearly,2085,5776.633
5500,instant_replacement,5yearly,2085,5340.429
5500,low_variant,5yearly,2085,5209.128
5500,medium_variant,5yearly,2085,5479.525
5500,momentum,5yearly,2085,6717.312
5500,no_change,5yearly,2085,7594.834
5500,zero_migration,5yearly,2085,5690.855
5500,constant_fertility,5yearly,2090,5995.002
5500,constant_mortality,5yearly,2090,6773.683
5500,high_variant,5yearly,2090,5979.113
5500,instant_replacement,5yearly,2090,5377.208
5500,low_variant,5yearly,2090,5201.143
5500,medium_variant,5yearly,2090,5574.023
5500,momentum,5yearly,2090,6785.302
5500,no_change,5yearly,2090,7991.303
5500,zero_migration,5yearly,2090,5801.976
5500,constant_fertility,5yearly,2095,6296.213
5500,constant_mortality,5yearly,2095,6803.261
5500,high_variant,5yearly,2095,6285.673
5500,instant_replacement,5yearly,2095,5450.772
5500,low_variant,5yearly,2095,5209.838
5500,medium_variant,5yearly,2095,5727.777
5500,momentum,5yearly,2095,6786.483
5500,no_change,5yearly,2095,8378.27
5500,zero_migration,5yearly,2095,5970.98
5500,constant_fertility,5yearly,Regi,Central Asia
5500,constant_mortality,5yearly,Regi,Central Asia
5500,estimates,5yearly,Regi,Central Asia
5500,high_variant,5yearly,Regi,Central Asia
5500,instant_replacement,5yearly,Regi,Central Asia
5500,low_variant,5yearly,Regi,Central Asia
5500,medium_variant,5yearly,Regi,Central Asia
5500,momentum,5yearly,Regi,Central Asia
5500,no_change,5yearly,Regi,Central Asia
5500,zero_migration,5yearly,Regi,Central Asia
