region,variant,freq,year,totaldeaths
916,momentum,5yearly,2040,9395.608
916,no_change,5yearly,2040,9461.631
916,zero_migration,5yearly,2040,7336.175
916,constant_fertility,5yearly,2045,8184.118
916,constant_mortality,5yearly,2045,10417.719
916,high_variant,5yearly,2045,8175.248
916,instant_replacement,5yearly,2045,8100.668
916,low_variant,5yearly,2045,7994.058
916,medium_variant,5yearly,2045,8079.702
916,momentum,5yearly,2045,10584.505
916,no_change,5yearly,2045,10670.586
916,zero_migration,5yearly,2045,8144.411
916,constant_fertility,5yearly,2050,9045.054
916,constant_mortality,5yearly,2050,11567.847
916,high_variant,5yearly,2050,9034.636
916,instant_replacement,5yearly,2050,8950.277
916,low_variant,5yearly,2050,8829.81
916,medium_variant,5yearly,2050,8925.515
916,momentum,5yearly,2050,11782.965
916,no_change,5yearly,2050,11887.161
916,zero_migration,5yearly,2050,9005.541
916,constant_fertility,5yearly,2055,9935.241
916,constant_mortality,5yearly,2055,12655.405
916,high_variant,5yearly,2055,9921.734
916,instant_replacement,5yearly,2055,9828.832
916,low_variant,5yearly,2055,9692.678
916,medium_variant,5yearly,2055,9799.021
916,momentum,5yearly,2055,12930.997
916,no_change,5yearly,2055,13053.291
916,zero_migration,5yearly,2055,9897.669
916,constant_fertility,5yearly,2060,10847.963
916,constant_mortality,5yearly,2060,13625.596
916,high_variant,5yearly,2060,10830.953
916,instant_replacement,5yearly,2060,10726.935
916,low_variant,5yearly,2060,10573.729
916,medium_variant,5yearly,2060,10692.794
916,momentum,5yearly,2060,13970.566
916,no_change,5yearly,2060,14117.682
916,zero_migration,5yearly,2060,10814.638
916,constant_fertility,5yearly,2065,11714.315
916,constant_mortality,5yearly,2065,14424.528
916,high_variant,5yearly,2065,11694.419
916,instant_replacement,5yearly,2065,11572.99
916,low_variant,5yearly,2065,11397.929
916,medium_variant,5yearly,2065,11535.006
916,momentum,5yearly,2065,14847.473
916,no_change,5yearly,2065,15034.032
916,zero_migration,5yearly,2065,11685.717
916,constant_fertility,5yearly,2070,12492.052
916,constant_mortality,5yearly,2070,15035.699
916,high_variant,5yearly,2070,12471.036
916,instant_replacement,5yearly,2070,12323.058
916,low_variant,5yearly,2070,12117.445
916,medium_variant,5yearly,2070,12281.04
916,momentum,5yearly,2070,15546.491
916,no_change,5yearly,2070,15794.99
916,zero_migration,5yearly,2070,12467.299
916,constant_fertility,5yearly,2075,13126.628
916,constant_mortality,5yearly,2075,15459.146
916,high_variant,5yearly,2075,13106.236
916,instant_replacement,5yearly,2075,12920.168
916,low_variant,5yearly,2075,12670.562
916,medium_variant,5yearly,2075,12872.784
916,momentum,5yearly,2075,16069.668
916,no_change,5yearly,2075,16413.497
916,zero_migration,5yearly,2075,13100.816
916,constant_fertility,5yearly,2080,13693.462
916,constant_mortality,5yearly,2080,15705.389
916,high_variant,5yearly,2080,13675.24
916,instant_replacement,5yearly,2080,13434.26
916,low_variant,5yearly,2080,13120.228
916,medium_variant,5yearly,2080,13379.414
916,momentum,5yearly,2080,16430.795
916,no_change,5yearly,2080,16918.056
916,zero_migration,5yearly,2080,13653.074
916,constant_fertility,5yearly,2085,14161.202
916,constant_mortality,5yearly,2085,15757.945
916,high_variant,5yearly,2085,14148.379
916,instant_replacement,5yearly,2085,13823.724
916,low_variant,5yearly,2085,13413.573
916,medium_variant,5yearly,2085,13759.571
916,momentum,5yearly,2085,16619.011
916,no_change,5yearly,2085,17314.564
916,zero_migration,5yearly,2085,14077.669
916,constant_fertility,5yearly,2090,14480.629
916,constant_mortality,5yearly,2090,15630.494
916,high_variant,5yearly,2090,14478.944
916,instant_replacement,5yearly,2090,14021.066
916,low_variant,5yearly,2090,13464.411
916,medium_variant,5yearly,2090,13946.589
916,momentum,5yearly,2090,16650.684
916,no_change,5yearly,2090,17646.269
916,zero_migration,5yearly,2090,14301.982
916,constant_fertility,5yearly,2095,14715.663
916,constant_mortality,5yearly,2095,15374.301
916,high_variant,5yearly,2095,14735.719
916,instant_replacement,5yearly,2095,14059.865
916,low_variant,5yearly,2095,13270.083
916,medium_variant,5yearly,2095,13972.825
916,momentum,5yearly,2095,16592.909
916,no_change,5yearly,2095,17993.384
916,zero_migration,5yearly,2095,14355.715
