region,variant,freq,year,totaldeaths
912,constant_mortality,5yearly,2035,12385.344
912,high_variant,5yearly,2035,10032.185
912,instant_replacement,5yearly,2035,9615.76
912,low_variant,5yearly,2035,9743.944
912,medium_variant,5yearly,2035,9886.637
912,momentum,5yearly,2035,11979.866
912,no_change,5yearly,2035,12913.848
912,zero_migration,5yearly,2035,9912.07
912,constant_fertility,5yearly,2040,11341.298
912,constant_mortality,5yearly,2040,14004.841
912,high_variant,5yearly,2040,11156.317
912,instant_replacement,5yearly,2040,10683.026
912,low_variant,5yearly,2040,10825.831
912,medium_variant,5yearly,2040,10987.136
912,momentum,5yearly,2040,13498.586
912,no_change,5yearly,2040,14733.698
912,zero_migration,5yearly,2040,11007.814
912,constant_fertility,5yearly,2045,12560.076
912,constant_mortality,5yearly,2045,15616.745
912,high_variant,5yearly,2045,12322.301
912,instant_replacement,5yearly,2045,11785.25
912,low_variant,5yearly,2045,11940.864
912,medium_variant,5yearly,2045,12124.307
912,momentum,5yearly,2045,14995.627
912,no_change,5yearly,2045,16597.804
912,zero_migration,5yearly,2045,12137.606
912,constant_fertility,5yearly,2050,13814.096
912,constant_mortality,5yearly,2050,17234.244
912,high_variant,5yearly,2050,13515.007
912,instant_replacement,5yearly,2050,12912.696
912,low_variant,5yearly,2050,13078.214
912,medium_variant,5yearly,2050,13285.733
912,momentum,5yearly,2050,16504.895
912,no_change,5yearly,2050,18524.547
912,zero_migration,5yearly,2050,13292.136
912,constant_fertility,5yearly,2055,15144.551
912,constant_mortality,5yearly,2055,18863.168
912,high_variant,5yearly,2055,14771.545
912,instant_replacement,5yearly,2055,14100.076
912,low_variant,5yearly,2055,14273.689
912,medium_variant,5yearly,2055,14508.144
912,momentum,5yearly,2055,18056.538
912,no_change,5yearly,2055,20528.557
912,zero_migration,5yearly,2055,14517.042
912,constant_fertility,5yearly,2060,16524.103
912,constant_mortality,5yearly,2060,20436.069
912,high_variant,5yearly,2060,16065.728
912,instant_replacement,5yearly,2060,15305.871
912,low_variant,5yearly,2060,15496.896
912,medium_variant,5yearly,2060,15763.237
912,momentum,5yearly,2060,19570.917
912,no_change,5yearly,2060,22559.138
912,zero_migration,5yearly,2060,15796.43
912,constant_fertility,5yearly,2065,17892.547
912,constant_mortality,5yearly,2065,21797.71
912,high_variant,5yearly,2065,17328.879
912,instant_replacement,5yearly,2065,16425.864
912,low_variant,5yearly,2065,16661.416
912,medium_variant,5yearly,2065,16972.818
912,momentum,5yearly,2065,20833.673
912,no_change,5yearly,2065,24494.3
912,zero_migration,5yearly,2065,17060.182
912,constant_fertility,5yearly,2070,19186.125
912,constant_mortality,5yearly,2070,22874.546
912,high_variant,5yearly,2070,18494.997
912,instant_replacement,5yearly,2070,17378.418
912,low_variant,5yearly,2070,17688.178
912,medium_variant,5yearly,2070,18063.934
912,momentum,5yearly,2070,21741.669
912,no_change,5yearly,2070,26296.41
912,zero_migration,5yearly,2070,18235.199
912,constant_fertility,5yearly,2075,20330.524
912,constant_mortality,5yearly,2075,23778.947
912,high_variant,5yearly,2075,19487.337
912,instant_replacement,5yearly,2075,18062.214
912,low_variant,5yearly,2075,18485.305
912,medium_variant,5yearly,2075,18952.287
912,momentum,5yearly,2075,22358.424
912,no_change,5yearly,2075,28124.118
912,zero_migration,5yearly,2075,19224.389
912,constant_fertility,5yearly,2080,21399.057
912,constant_mortality,5yearly,2080,24708.396
912,high_variant,5yearly,2080,20371.086
912,instant_replacement,5yearly,2080,18491.579
912,low_variant,5yearly,2080,19089.009
912,medium_variant,5yearly,2080,19688.789
912,momentum,5yearly,2080,22804.122
912,no_change,5yearly,2080,30242.253
912,zero_migration,5yearly,2080,20060
912,constant_fertility,5yearly,2085,22581.915
912,constant_mortality,5yearly,2085,25780.28
912,high_variant,5yearly,2085,21314.746
912,instant_replacement,5yearly,2085,18747.19
912,low_variant,5yearly,2085,19611.629
912,medium_variant,5yearly,2085,20413.59
912,momentum,5yearly,2085,23159.165
912,no_change,5yearly,2085,32858.889
912,zero_migration,5yearly,2085,20869.12
912,constant_fertility,5yearly,2090,24106.864
912,constant_mortality,5yearly,2090,26866.135
912,high_variant,5yearly,2090,22520.761
912,instant_replacement,5yearly,2090,18942.914
912,low_variant,5yearly,2090,20179.449
912,medium_variant,5yearly,2090,21290.569
912,momentum,5yearly,2090,23321.276
912,no_change,5yearly,2090,35953.018
912,zero_migration,5yearly,2090,21816.053
912,constant_fertility,5yearly,2095,26045.198
912,constant_mortality,5yearly,2095,27691.619
912,high_variant,5yearly,2095,24031.586
912,instant_replacement,5yearly,2095,19043.439
912,low_variant,5yearly,2095,20736.558
912,medium_variant,5yearly,2095,22311.105
912,momentum,5yearly,2095,23187.53
912,no_change,5yearly,2095,39334.771
912,zero_migration,5yearly,2095,22900.732
