region,variant,freq,year,totaldeaths
928,estimates,5yearly,1950,266.31
928,estimates,5yearly,1955,258.613
928,estimates,5yearly,1960,258.081
928,estimates,5yearly,1965,246.05
928,estimates,5yearly,1970,242.954
928,estimates,5yearly,1975,237.823
928,estimates,5yearly,1980,233.136
928,estimates,5yearly,1985,251.335
928,estimates,5yearly,1990,260.922
928,estimates,5yearly,1995,276.457
928,estimates,5yearly,2000,290.51
928,estimates,5yearly,2005,303.538
928,estimates,5yearly,2010,329.514
928,constant_fertility,5yearly,2015,363.299
928,constant_mortality,5yearly,2015,376.838
928,high_variant,5yearly,2015,363.346
928,instant_replacement,5yearly,2015,336.814
928,low_variant,5yearly,2015,354.739
928,medium_variant,5yearly,2015,359.043
928,momentum,5yearly,2015,353.229
928,no_change,5yearly,2015,381.508
928,zero_migration,5yearly,2015,359.417
928,constant_fertility,5yearly,2020,402.468
928,constant_mortality,5yearly,2020,429.795
928,high_variant,5yearly,2020,401.318
928,instant_replacement,5yearly,2020,370.304
928,low_variant,5yearly,2020,385.777
928,medium_variant,5yearly,2020,393.546
928,momentum,5yearly,2020,403.708
928,no_change,5yearly,2020,440.532
928,zero_migration,5yearly,2020,394.526
928,constant_fertility,5yearly,2025,446.33
928,constant_mortality,5yearly,2025,488.106
928,high_variant,5yearly,2025,443.359
928,instant_replacement,5yearly,2025,411.544
928,low_variant,5yearly,2025,422.582
928,medium_variant,5yearly,2025,432.971
928,momentum,5yearly,2025,463.456
928,no_change,5yearly,2025,505.613
928,zero_migration,5yearly,2025,434.573
928,constant_fertility,5yearly,2030,494.35
928,constant_mortality,5yearly,2030,551.242
928,high_variant,5yearly,2030,488.226
928,instant_replacement,5yearly,2030,456.715
928,low_variant,5yearly,2030,465.653
928,medium_variant,5yearly,2030,476.907
928,momentum,5yearly,2030,527.418
928,no_change,5yearly,2030,576.223
928,zero_migration,5yearly,2030,479.267
928,constant_fertility,5yearly,2035,547.451
928,constant_mortality,5yearly,2035,618.301
928,high_variant,5yearly,2035,538.162
928,instant_replacement,5yearly,2035,504.026
928,low_variant,5yearly,2035,512.982
928,medium_variant,5yearly,2035,525.422
928,momentum,5yearly,2035,592.368
928,no_change,5yearly,2035,652.509
928,zero_migration,5yearly,2035,528.695
928,constant_fertility,5yearly,2040,604.719
928,constant_mortality,5yearly,2040,688.35
928,high_variant,5yearly,2040,592.119
928,instant_replacement,5yearly,2040,553.028
928,low_variant,5yearly,2040,563.016
928,medium_variant,5yearly,2040,577.174
928,momentum,5yearly,2040,657.8
928,no_change,5yearly,2040,734.617
928,zero_migration,5yearly,2040,581.632
928,constant_fertility,5yearly,2045,666.578
928,constant_mortality,5yearly,2045,760.326
928,high_variant,5yearly,2045,650.141
928,instant_replacement,5yearly,2045,605.363
928,low_variant,5yearly,2045,616.102
928,medium_variant,5yearly,2045,632.409
928,momentum,5yearly,2045,724.953
928,no_change,5yearly,2045,822.044
928,zero_migration,5yearly,2045,638.335
928,constant_fertility,5yearly,2050,731.822
928,constant_mortality,5yearly,2050,833.687
928,high_variant,5yearly,2050,710.924
928,instant_replacement,5yearly,2050,660.217
928,low_variant,5yearly,2050,671.446
928,medium_variant,5yearly,2050,690.138
928,momentum,5yearly,2050,793.921
928,no_change,5yearly,2050,914.213
928,zero_migration,5yearly,2050,697.789
928,constant_fertility,5yearly,2055,800.41
928,constant_mortality,5yearly,2055,907.695
928,high_variant,5yearly,2055,774.256
928,instant_replacement,5yearly,2055,716.967
928,low_variant,5yearly,2055,728.916
928,medium_variant,5yearly,2055,750.211
928,momentum,5yearly,2055,863.576
928,no_change,5yearly,2055,1010.885
928,zero_migration,5yearly,2055,759.868
928,constant_fertility,5yearly,2060,870.15
928,constant_mortality,5yearly,2060,981.511
928,high_variant,5yearly,2060,838.031
928,instant_replacement,5yearly,2060,772.102
928,low_variant,5yearly,2060,785.974
928,medium_variant,5yearly,2060,810.3
928,momentum,5yearly,2060,931.152
928,no_change,5yearly,2060,1112.236
928,zero_migration,5yearly,2060,822.182
928,constant_fertility,5yearly,2065,941.862
928,constant_mortality,5yearly,2065,1054.172
928,high_variant,5yearly,2065,902.664
928,instant_replacement,5yearly,2065,822.701
928,low_variant,5yearly,2065,841.09
928,medium_variant,5yearly,2065,869.799
928,momentum,5yearly,2065,992.524
928,no_change,5yearly,2065,1218.96
928,zero_migration,5yearly,2065,884.1
928,constant_fertility,5yearly,2070,1017.114
928,constant_mortality,5yearly,2070,1124.623
928,high_variant,5yearly,2070,969.434
928,instant_replacement,5yearly,2070,868.151
928,low_variant,5yearly,2070,894.201
928,medium_variant,5yearly,2070,929.283
928,momentum,5yearly,2070,1044.508
928,no_change,5yearly,2070,1332.387
928,zero_migration,5yearly,2070,946.034
928,constant_fertility,5yearly,2075,1096.34
928,constant_mortality,5yearly,2075,1191.708
928,high_variant,5yearly,2075,1038.471
928,instant_replacement,5yearly,2075,906.174
928,low_variant,5yearly,2075,943.767
928,medium_variant,5yearly,2075,988.056
928,momentum,5yearly,2075,1084.006
928,no_change,5yearly,2075,1454.071
928,zero_migration,5yearly,2075,1007.179
928,constant_fertility,5yearly,2080,1178.989
928,constant_mortality,5yearly,2080,1253.128
928,high_variant,5yearly,2080,1107.267
928,instant_replacement,5yearly,2080,931.096
928,low_variant,5yearly,2080,984.49
928,medium_variant,5yearly,2080,1042.153
928,momentum,5yearly,2080,1107.75
928,no_change,5yearly,2080,1585.055
928,zero_migration,5yearly,2080,1063.346
928,constant_fertility,5yearly,2085,1267.774
928,constant_mortality,5yearly,2085,1306.538
928,high_variant,5yearly,2085,1178.169
928,instant_replacement,5yearly,2085,944.009
928,low_variant,5yearly,2085,1017.374
928,medium_variant,5yearly,2085,1093.283
928,momentum,5yearly,2085,1115.478
928,no_change,5yearly,2085,1726.367
928,zero_migration,5yearly,2085,1116.229
928,constant_fertility,5yearly,2090,1362.072
928,constant_mortality,5yearly,2090,1351.101
928,high_variant,5yearly,2090,1249.134
928,instant_replacement,5yearly,2090,942.032
928,low_variant,5yearly,2090,1038.499
928,medium_variant,5yearly,2090,1138.392
928,momentum,5yearly,2090,1110.663
928,no_change,5yearly,2090,1880.164
928,zero_migration,5yearly,2090,1162.757
928,constant_fertility,5yearly,2095,1464.884
928,constant_mortality,5yearly,2095,1387.04
928,high_variant,5yearly,2095,1321.462
928,instant_replacement,5yearly,2095,927.12
928,low_variant,5yearly,2095,1047.783
928,medium_variant,5yearly,2095,1177.987
928,momentum,5yearly,2095,1099.344
928,no_change,5yearly,2095,2049.098
928,zero_migration,5yearly,2095,1203.687
928,constant_fertility,5yearly,Regi,Melanesia
928,constant_mortality,5yearly,Regi,Melanesia
928,estimates,5yearly,Regi,Melanesia
928,high_variant,5yearly,Regi,Melanesia
928,instant_replacement,5yearly,Regi,Melanesia
928,low_variant,5yearly,Regi,Melanesia
928,medium_variant,5yearly,Regi,Melanesia
928,momentum,5yearly,Regi,Melanesia
928,no_change,5yearly,Regi,Melanesia
928,zero_migration,5yearly,Regi,Melanesia
