region,variant,freq,year,totaldeaths
901,estimates,5yearly,1950,44355.87
901,estimates,5yearly,1955,43315.881
901,estimates,5yearly,1960,44022.769
901,estimates,5yearly,1965,46648.635
901,estimates,5yearly,1970,49057.74
901,estimates,5yearly,1975,50963.507
901,estimates,5yearly,1980,53381.282
901,estimates,5yearly,1985,54611.149
901,estimates,5yearly,1990,58155.382
901,estimates,5yearly,1995,60399.099
901,estimates,5yearly,2000,61679.777
901,estimates,5yearly,2005,61409.413
901,estimates,5yearly,2010,61826.747
901,constant_fertility,5yearly,2015,64414.468
901,constant_mortality,5yearly,2015,68112.952
901,high_variant,5yearly,2015,64470.081
901,instant_replacement,5yearly,2015,64491.772
901,low_variant,5yearly,2015,64374.923
901,medium_variant,5yearly,2015,64422.501
901,momentum,5yearly,2015,68182.083
901,no_change,5yearly,2015,68103.299
901,zero_migration,5yearly,2015,64409.923
901,constant_fertility,5yearly,2020,66574.541
901,constant_mortality,5yearly,2020,73225.257
901,high_variant,5yearly,2020,66660.927
901,instant_replacement,5yearly,2020,66653.911
901,low_variant,5yearly,2020,66518.586
901,medium_variant,5yearly,2020,66589.757
901,momentum,5yearly,2020,73181.299
901,no_change,5yearly,2020,73204.439
901,zero_migration,5yearly,2020,66479.047
901,constant_fertility,5yearly,2025,68836.991
901,constant_mortality,5yearly,2025,77822.838
901,high_variant,5yearly,2025,68934.258
901,instant_replacement,5yearly,2025,68909.601
901,low_variant,5yearly,2025,68771.262
901,medium_variant,5yearly,2025,68852.761
901,momentum,5yearly,2025,77622.334
901,no_change,5yearly,2025,77798.614
901,zero_migration,5yearly,2025,68626.291
901,constant_fertility,5yearly,2030,71575.402
901,constant_mortality,5yearly,2030,82401.271
901,high_variant,5yearly,2030,71673.411
901,instant_replacement,5yearly,2030,71648.49
901,low_variant,5yearly,2030,71507.227
901,medium_variant,5yearly,2030,71590.225
901,momentum,5yearly,2030,82004.116
901,no_change,5yearly,2030,82376.059
901,zero_migration,5yearly,2030,71222.257
901,constant_fertility,5yearly,2035,74658.211
901,constant_mortality,5yearly,2035,86604.959
901,high_variant,5yearly,2035,74776.004
901,instant_replacement,5yearly,2035,74752.218
901,low_variant,5yearly,2035,74579.059
901,medium_variant,5yearly,2035,74676.902
901,momentum,5yearly,2035,85974.309
901,no_change,5yearly,2035,86570.34
901,zero_migration,5yearly,2035,74136.297
901,constant_fertility,5yearly,2040,77202.648
901,constant_mortality,5yearly,2040,89469.847
901,high_variant,5yearly,2040,77363.724
901,instant_replacement,5yearly,2040,77334.739
901,low_variant,5yearly,2040,77102.372
901,medium_variant,5yearly,2040,77230.847
901,momentum,5yearly,2040,88542.936
901,no_change,5yearly,2040,89414.292
901,zero_migration,5yearly,2040,76474.897
901,constant_fertility,5yearly,2045,78697.206
901,constant_mortality,5yearly,2045,90621.093
901,high_variant,5yearly,2045,78918.906
901,instant_replacement,5yearly,2045,78877.297
901,low_variant,5yearly,2045,78566.291
901,medium_variant,5yearly,2045,78737.672
901,momentum,5yearly,2045,89310.365
901,no_change,5yearly,2045,90536.56
901,zero_migration,5yearly,2045,77709.926
