region,variant,freq,year,totaldeaths
921,estimates,5yearly,1950,70297.381
921,estimates,5yearly,1955,68360.478
921,estimates,5yearly,1960,67031.871
921,estimates,5yearly,1965,65682.779
921,estimates,5yearly,1970,65857.134
921,estimates,5yearly,1975,64212.147
921,estimates,5yearly,1980,65959.048
921,estimates,5yearly,1985,66327.951
921,estimates,5yearly,1990,64441.255
921,estimates,5yearly,1995,63400.614
921,estimates,5yearly,2000,63468.238
921,estimates,5yearly,2005,64171.292
921,estimates,5yearly,2010,64466.663
921,constant_fertility,5yearly,2015,68706.253
921,constant_mortality,5yearly,2015,72759.907
921,high_variant,5yearly,2015,68915.99
921,instant_replacement,5yearly,2015,67295.525
921,low_variant,5yearly,2015,67345.37
921,medium_variant,5yearly,2015,68130.683
921,momentum,5yearly,2015,72022.87
921,no_change,5yearly,2015,73430.15
921,zero_migration,5yearly,2015,68225.852
921,constant_fertility,5yearly,2020,74084.439
921,constant_mortality,5yearly,2020,81676.255
921,high_variant,5yearly,2020,74262.816
921,instant_replacement,5yearly,2020,72426.943
921,low_variant,5yearly,2020,71754.506
921,medium_variant,5yearly,2020,73008.663
921,momentum,5yearly,2020,81499.55
921,no_change,5yearly,2020,83117.604
921,zero_migration,5yearly,2020,73270.807
921,constant_fertility,5yearly,2025,80537.611
921,constant_mortality,5yearly,2025,91438.205
921,high_variant,5yearly,2025,80592.474
921,instant_replacement,5yearly,2025,78822.322
921,low_variant,5yearly,2025,77623.801
921,medium_variant,5yearly,2025,79108.131
921,momentum,5yearly,2025,91962.477
921,no_change,5yearly,2025,93627.362
921,zero_migration,5yearly,2025,79521.254
921,constant_fertility,5yearly,2030,87727.996
921,constant_mortality,5yearly,2030,101972.751
921,high_variant,5yearly,2030,87487.861
921,instant_replacement,5yearly,2030,85944.962
921,low_variant,5yearly,2030,84595.491
921,medium_variant,5yearly,2030,86039.108
921,momentum,5yearly,2030,103157.584
921,no_change,5yearly,2030,104898.469
921,zero_migration,5yearly,2030,86610.589
921,constant_fertility,5yearly,2035,95839.434
921,constant_mortality,5yearly,2035,113016.288
921,high_variant,5yearly,2035,95381.041
921,instant_replacement,5yearly,2035,93813.752
921,low_variant,5yearly,2035,92390.027
921,medium_variant,5yearly,2035,93862.554
921,momentum,5yearly,2035,114730.966
921,no_change,5yearly,2035,116831.589
921,zero_migration,5yearly,2035,94617.014
921,constant_fertility,5yearly,2040,104187.88
921,constant_mortality,5yearly,2040,124251.462
921,high_variant,5yearly,2040,103571.416
921,instant_replacement,5yearly,2040,101760.847
921,low_variant,5yearly,2040,100213.698
921,medium_variant,5yearly,2040,101827.539
921,momentum,5yearly,2040,126480.967
921,no_change,5yearly,2040,129246.245
921,zero_migration,5yearly,2040,102800.399
921,constant_fertility,5yearly,2045,112870.573
921,constant_mortality,5yearly,2045,135412.237
921,high_variant,5yearly,2045,112105.859
921,instant_replacement,5yearly,2045,110048.53
921,low_variant,5yearly,2045,108294.765
921,medium_variant,5yearly,2045,110088.271
921,momentum,5yearly,2045,138356.601
921,no_change,5yearly,2045,141820.754
921,zero_migration,5yearly,2045,111319.702
921,constant_fertility,5yearly,2050,121686.867
921,constant_mortality,5yearly,2050,146311.299
921,high_variant,5yearly,2050,120738.212
921,instant_replacement,5yearly,2050,118523.555
921,low_variant,5yearly,2050,116514.045
921,medium_variant,5yearly,2050,118478.21
921,momentum,5yearly,2050,150232.728
921,no_change,5yearly,2050,154298.215
921,zero_migration,5yearly,2050,120012.027
921,constant_fertility,5yearly,2055,130547.084
921,constant_mortality,5yearly,2055,156620.986
921,high_variant,5yearly,2055,129374.791
921,instant_replacement,5yearly,2055,127018.681
921,low_variant,5yearly,2055,124730.863
921,medium_variant,5yearly,2055,126880.054
921,momentum,5yearly,2055,161699.277
921,no_change,5yearly,2055,166360.403
921,zero_migration,5yearly,2055,128762.78
921,constant_fertility,5yearly,2060,139189.301
921,constant_mortality,5yearly,2060,165704.141
921,high_variant,5yearly,2060,137780.049
921,instant_replacement,5yearly,2060,135159.06
921,low_variant,5yearly,2060,132586.984
921,medium_variant,5yearly,2060,134985.628
921,momentum,5yearly,2060,171976.63
921,no_change,5yearly,2060,177494.13
921,zero_migration,5yearly,2060,137267.898
921,constant_fertility,5yearly,2065,147328.902
921,constant_mortality,5yearly,2065,172742.918
921,high_variant,5yearly,2065,145689.662
921,instant_replacement,5yearly,2065,142569.086
921,low_variant,5yearly,2065,139640.353
921,medium_variant,5yearly,2065,142431.732
921,momentum,5yearly,2065,180215.439
921,no_change,5yearly,2065,187063.954
921,zero_migration,5yearly,2065,145166.54
921,constant_fertility,5yearly,2070,154085.214
921,constant_mortality,5yearly,2070,177240.796
921,high_variant,5yearly,2070,152233.663
921,instant_replacement,5yearly,2070,148320.065
921,low_variant,5yearly,2070,144873.781
921,medium_variant,5yearly,2070,148272.867
921,momentum,5yearly,2070,185950.669
921,no_change,5yearly,2070,194731.766
921,zero_migration,5yearly,2070,151495.788
921,constant_fertility,5yearly,2075,159443.285
921,constant_mortality,5yearly,2075,179309.32
921,high_variant,5yearly,2075,157380.886
921,instant_replacement,5yearly,2075,152298.98
921,low_variant,5yearly,2075,148087.658
921,medium_variant,5yearly,2075,152401.878
921,momentum,5yearly,2075,189349.237
921,no_change,5yearly,2075,200819.603
921,zero_migration,5yearly,2075,156126.747
921,constant_fertility,5yearly,2080,163423.115
921,constant_mortality,5yearly,2080,179522.929
921,high_variant,5yearly,2080,161124.373
921,instant_replacement,5yearly,2080,154349.34
921,low_variant,5yearly,2080,148992.342
921,medium_variant,5yearly,2080,154672.408
921,momentum,5yearly,2080,191069.333
921,no_change,5yearly,2080,206211.233
921,zero_migration,5yearly,2080,158880.345
921,constant_fertility,5yearly,2085,166477.342
921,constant_mortality,5yearly,2085,178352.202
921,high_variant,5yearly,2085,163911.366
921,instant_replacement,5yearly,2085,154694.587
921,low_variant,5yearly,2085,147615.269
921,medium_variant,5yearly,2085,155315.156
921,momentum,5yearly,2085,191740.614
921,no_change,5yearly,2085,211785.861
921,zero_migration,5yearly,2085,159955.358
921,constant_fertility,5yearly,2090,169831.947
921,constant_mortality,5yearly,2090,175889.772
921,high_variant,5yearly,2090,166926.58
921,instant_replacement,5yearly,2090,154305.669
921,low_variant,5yearly,2090,144661.174
921,medium_variant,5yearly,2090,155263.303
921,momentum,5yearly,2090,191700.923
921,no_change,5yearly,2090,217930.299
921,zero_migration,5yearly,2090,160284.073
921,constant_fertility,5yearly,2095,173339.099
921,constant_mortality,5yearly,2095,172125.025
921,high_variant,5yearly,2095,169966.827
921,instant_replacement,5yearly,2095,152952.746
921,low_variant,5yearly,2095,139617.241
921,medium_variant,5yearly,2095,154148.171
921,momentum,5yearly,2095,191158.073
921,no_change,5yearly,2095,224671.979
921,zero_migration,5yearly,2095,159498.837
921,constant_fertility,5yearly,Regi,South-Central Asia
921,constant_mortality,5yearly,Regi,South-Central Asia
921,estimates,5yearly,Regi,South-Central Asia
921,high_variant,5yearly,Regi,South-Central Asia
921,instant_replacement,5yearly,Regi,South-Central Asia
921,low_variant,5yearly,Regi,South-Central Asia
921,medium_variant,5yearly,Regi,South-Central Asia
921,momentum,5yearly,Regi,South-Central Asia
921,no_change,5yearly,Regi,South-Central Asia
921,zero_migration,5yearly,Regi,South-Central Asia
