region,variant,freq,year,totaldeaths
947,estimates,5yearly,1950,26146.243
947,estimates,5yearly,1955,26637.583
947,estimates,5yearly,1960,27450.172
947,estimates,5yearly,1965,28743.466
947,estimates,5yearly,1970,30247.648
947,estimates,5yearly,1975,32145.392
947,estimates,5yearly,1980,34682.578
947,estimates,5yearly,1985,37879.122
947,estimates,5yearly,1990,43050.355
947,estimates,5yearly,1995,47089.9
947,estimates,5yearly,2000,49840.333
947,estimates,5yearly,2005,48262.209
947,estimates,5yearly,2010,46520.301
947,constant_fertility,5yearly,2015,47540.839
947,constant_mortality,5yearly,2015,52738.862
947,high_variant,5yearly,2015,47269.387
947,instant_replacement,5yearly,2015,40371.47
947,low_variant,5yearly,2015,46054.424
947,medium_variant,5yearly,2015,46661.908
947,momentum,5yearly,2015,45675.091
947,no_change,5yearly,2015,53764.465
947,zero_migration,5yearly,2015,46696.921
947,constant_fertility,5yearly,2020,50060.581
947,constant_mortality,5yearly,2020,59426.483
947,high_variant,5yearly,2020,49203.045
947,instant_replacement,5yearly,2020,40426.084
947,low_variant,5yearly,2020,46881.625
947,medium_variant,5yearly,2020,48042.33
947,momentum,5yearly,2020,49795.015
947,no_change,5yearly,2020,62156.249
947,zero_migration,5yearly,2020,48145.45
947,constant_fertility,5yearly,2025,52932.973
947,constant_mortality,5yearly,2025,66742.043
947,high_variant,5yearly,2025,51305.12
947,instant_replacement,5yearly,2025,42164.917
947,low_variant,5yearly,2025,48120.438
947,medium_variant,5yearly,2025,49712.77
947,momentum,5yearly,2025,56120.391
947,no_change,5yearly,2025,71765.129
947,zero_migration,5yearly,2025,49880.178
947,constant_fertility,5yearly,2030,56344.605
947,constant_mortality,5yearly,2030,74711.387
947,high_variant,5yearly,2030,53648.325
947,instant_replacement,5yearly,2030,44372.329
947,low_variant,5yearly,2030,50042.979
947,medium_variant,5yearly,2030,51841.348
947,momentum,5yearly,2030,63117.829
947,no_change,5yearly,2030,82742.417
947,zero_migration,5yearly,2030,52071.679
947,constant_fertility,5yearly,2035,60634.457
947,constant_mortality,5yearly,2035,83279.688
947,high_variant,5yearly,2035,56702.794
947,instant_replacement,5yearly,2035,46663.083
947,low_variant,5yearly,2035,52580.592
947,medium_variant,5yearly,2035,54621.084
947,momentum,5yearly,2035,69660.95
947,no_change,5yearly,2035,95407.184
947,zero_migration,5yearly,2035,54920.134
947,constant_fertility,5yearly,2040,66006.589
947,constant_mortality,5yearly,2040,92416.455
947,high_variant,5yearly,2040,60622.103
