region,variant,freq,year,totaldeaths
931,estimates,5yearly,1950,9202.626
931,estimates,5yearly,1955,9453.74
931,estimates,5yearly,1960,9746.569
931,estimates,5yearly,1965,9878.219
931,estimates,5yearly,1970,9823.8
931,estimates,5yearly,1975,10157.243
931,estimates,5yearly,1980,10327.32
931,estimates,5yearly,1985,10499.796
931,estimates,5yearly,1990,10666.177
931,estimates,5yearly,1995,10621.76
931,estimates,5yearly,2000,10892.892
931,estimates,5yearly,2005,11544.056
931,estimates,5yearly,2010,12327.826
931,constant_fertility,5yearly,2015,13462.481
931,constant_mortality,5yearly,2015,14310.91
931,high_variant,5yearly,2015,13501.428
931,instant_replacement,5yearly,2015,13460.075
931,low_variant,5yearly,2015,13367.38
931,medium_variant,5yearly,2015,13434.403
931,momentum,5yearly,2015,14347.152
931,no_change,5yearly,2015,14344.1
931,zero_migration,5yearly,2015,13435.507
931,constant_fertility,5yearly,2020,14689.327
931,constant_mortality,5yearly,2020,16398.472
931,high_variant,5yearly,2020,14744.449
931,instant_replacement,5yearly,2020,14680.427
931,low_variant,5yearly,2020,14536.219
931,medium_variant,5yearly,2020,14640.336
931,momentum,5yearly,2020,16469.49
931,no_change,5yearly,2020,16465.846
931,zero_migration,5yearly,2020,14648.307
931,constant_fertility,5yearly,2025,16027.532
931,constant_mortality,5yearly,2025,18620.663
931,high_variant,5yearly,2025,16088.306
931,instant_replacement,5yearly,2025,16016.751
931,low_variant,5yearly,2025,15845.978
931,medium_variant,5yearly,2025,15967.139
931,momentum,5yearly,2025,18726.581
931,no_change,5yearly,2025,18716.488
931,zero_migration,5yearly,2025,15981.77
931,constant_fertility,5yearly,2030,17496.491
931,constant_mortality,5yearly,2030,20979.578
931,high_variant,5yearly,2030,17550.135
931,instant_replacement,5yearly,2030,17485.424
931,low_variant,5yearly,2030,17304.745
931,medium_variant,5yearly,2030,17426.809
931,momentum,5yearly,2030,21125.418
931,no_change,5yearly,2030,21104.687
931,zero_migration,5yearly,2030,17448.994
931,constant_fertility,5yearly,2035,19091.561
931,constant_mortality,5yearly,2035,23409.535
931,high_variant,5yearly,2035,19148.145
931,instant_replacement,5yearly,2035,19081.497
931,low_variant,5yearly,2035,18874.476
931,medium_variant,5yearly,2035,19008.767
931,momentum,5yearly,2035,23613.144
931,no_change,5yearly,2035,23575.545
931,zero_migration,5yearly,2035,19040.395
931,constant_fertility,5yearly,2040,20747.625
931,constant_mortality,5yearly,2040,25782.771
931,high_variant,5yearly,2040,20815.505
931,instant_replacement,5yearly,2040,20737.684
931,low_variant,5yearly,2040,20492.071
931,medium_variant,5yearly,2040,20648.2
931,momentum,5yearly,2040,26061.634
931,no_change,5yearly,2040,26002.935
931,zero_migration,5yearly,2040,20692.141
931,constant_fertility,5yearly,2045,22363.541
931,constant_mortality,5yearly,2045,27977.881
931,high_variant,5yearly,2045,22445.748
931,instant_replacement,5yearly,2045,22353.494
931,low_variant,5yearly,2045,22067.085
931,medium_variant,5yearly,2045,22247.286
931,momentum,5yearly,2045,28347.858
931,no_change,5yearly,2045,28261.832
931,zero_migration,5yearly,2045,22306.771
931,constant_fertility,5yearly,2050,23886.157
931,constant_mortality,5yearly,2050,29904.742
931,high_variant,5yearly,2050,23981.148
931,instant_replacement,5yearly,2050,23875.453
931,low_variant,5yearly,2050,23548.992
931,medium_variant,5yearly,2050,23752.486
931,momentum,5yearly,2050,30381.299
931,no_change,5yearly,2050,30261.9
931,zero_migration,5yearly,2050,23830.96
931,constant_fertility,5yearly,2055,25353.351
931,constant_mortality,5yearly,2055,31525.027
931,high_variant,5yearly,2055,25459.506
931,instant_replacement,5yearly,2055,25341.427
931,low_variant,5yearly,2055,24973.978
931,medium_variant,5yearly,2055,25201.137
931,momentum,5yearly,2055,32124.413
931,no_change,5yearly,2055,31966.992
931,zero_migration,5yearly,2055,25301.63
931,constant_fertility,5yearly,2060,26751.597
931,constant_mortality,5yearly,2060,32814.348
931,high_variant,5yearly,2060,26871.817
931,instant_replacement,5yearly,2060,26739.321
931,low_variant,5yearly,2060,26320.071
931,medium_variant,5yearly,2060,26577.329
931,momentum,5yearly,2060,33562.15
931,no_change,5yearly,2060,33358.332
931,zero_migration,5yearly,2060,26703.056
931,constant_fertility,5yearly,2065,28020.422
931,constant_mortality,5yearly,2065,33712.661
931,high_variant,5yearly,2065,28163.419
931,instant_replacement,5yearly,2065,28009.627
931,low_variant,5yearly,2065,27515.992
931,medium_variant,5yearly,2065,27817.459
931,momentum,5yearly,2065,34647.359
931,no_change,5yearly,2065,34384.896
931,zero_migration,5yearly,2065,27971.389
931,constant_fertility,5yearly,2070,29109.6
931,constant_mortality,5yearly,2070,34167.899
931,high_variant,5yearly,2070,29288.691
931,instant_replacement,5yearly,2070,29101.438
931,low_variant,5yearly,2070,28500.763
931,medium_variant,5yearly,2070,28867.922
931,momentum,5yearly,2070,35337.583
931,no_change,5yearly,2070,35005.583
931,zero_migration,5yearly,2070,29051.954
931,constant_fertility,5yearly,2075,29886.168
