region,variant,freq,year,totaldeaths
926,high_variant,5yearly,2090,10871.058
926,instant_replacement,5yearly,2090,10839.844
926,low_variant,5yearly,2090,10493.314
926,medium_variant,5yearly,2090,10677.319
926,momentum,5yearly,2090,10480.884
926,no_change,5yearly,2090,11688.694
926,zero_migration,5yearly,2090,9147.29
926,constant_fertility,5yearly,2095,10451.967
926,constant_mortality,5yearly,2095,11700.048
926,high_variant,5yearly,2095,10765.077
926,instant_replacement,5yearly,2095,10738.465
926,low_variant,5yearly,2095,10227.999
926,medium_variant,5yearly,2095,10490.117
926,momentum,5yearly,2095,10567.883
926,no_change,5yearly,2095,11527.579
926,zero_migration,5yearly,2095,8869.481
926,constant_fertility,5yearly,Regi,Western Europe
926,constant_mortality,5yearly,Regi,Western Europe
926,estimates,5yearly,Regi,Western Europe
926,high_variant,5yearly,Regi,Western Europe
926,instant_replacement,5yearly,Regi,Western Europe
926,low_variant,5yearly,Regi,Western Europe
926,medium_variant,5yearly,Regi,Western Europe
926,momentum,5yearly,Regi,Western Europe
926,no_change,5yearly,Regi,Western Europe
926,zero_migration,5yearly,Regi,Western Europe
