region,variant,freq,year,totaldeaths
1500,estimates,5yearly,1950,19297.77
1500,estimates,5yearly,1955,19256.931
1500,estimates,5yearly,1960,19830.214
1500,estimates,5yearly,1965,20570.234
1500,estimates,5yearly,1970,21453.746
1500,estimates,5yearly,1975,22536.944
1500,estimates,5yearly,1980,23897.277
1500,estimates,5yearly,1985,25223.687
1500,estimates,5yearly,1990,28211.401
1500,estimates,5yearly,1995,29678.35
1500,estimates,5yearly,2000,29933.544
1500,estimates,5yearly,2005,28538.968
1500,estimates,5yearly,2010,27570.805
1500,constant_fertility,5yearly,2015,28506.782
1500,constant_mortality,5yearly,2015,31453.763
1500,high_variant,5yearly,2015,28257.582
1500,instant_replacement,5yearly,2015,23913.07
1500,low_variant,5yearly,2015,27495.189
1500,medium_variant,5yearly,2015,27876.39
1500,momentum,5yearly,2015,27028.9
1500,no_change,5yearly,2015,32193.418
1500,zero_migration,5yearly,2015,27915.033
1500,constant_fertility,5yearly,2020,30215.586
1500,constant_mortality,5yearly,2020,35640.245
1500,high_variant,5yearly,2020,29519.183
1500,instant_replacement,5yearly,2020,24153.773
1500,low_variant,5yearly,2020,28080.201
1500,medium_variant,5yearly,2020,28799.691
1500,momentum,5yearly,2020,29805.689
1500,no_change,5yearly,2020,37575.056
1500,zero_migration,5yearly,2020,28916.647
1500,constant_fertility,5yearly,2025,32138.51
1500,constant_mortality,5yearly,2025,40193.793
1500,high_variant,5yearly,2025,30903.313
1500,instant_replacement,5yearly,2025,25463.807
1500,low_variant,5yearly,2025,28949.952
1500,medium_variant,5yearly,2025,29926.623
1500,momentum,5yearly,2025,33963.353
1500,no_change,5yearly,2025,43693.366
1500,zero_migration,5yearly,2025,30113.281
1500,constant_fertility,5yearly,2030,34416.363
1500,constant_mortality,5yearly,2030,45140.636
1500,high_variant,5yearly,2030,32474.217
1500,instant_replacement,5yearly,2030,27053.502
1500,low_variant,5yearly,2030,30289.762
1500,medium_variant,5yearly,2030,31379.343
1500,momentum,5yearly,2030,38494.339
1500,no_change,5yearly,2030,50646.909
1500,zero_migration,5yearly,2030,31633.977
1500,constant_fertility,5yearly,2035,37282.034
1500,constant_mortality,5yearly,2035,50470.97
1500,high_variant,5yearly,2035,34522.355
1500,instant_replacement,5yearly,2035,28704.11
1500,low_variant,5yearly,2035,32044.539
1500,medium_variant,5yearly,2035,33270.592
1500,momentum,5yearly,2035,42771.549
1500,no_change,5yearly,2035,58687.555
1500,zero_migration,5yearly,2035,33601.271
1500,constant_fertility,5yearly,2040,40887.334
1500,constant_mortality,5yearly,2040,56205.374
1500,high_variant,5yearly,2040,37148.616
1500,instant_replacement,5yearly,2040,30611.904
1500,low_variant,5yearly,2040,34235.895
1500,medium_variant,5yearly,2040,35659.554
1500,momentum,5yearly,2040,46842.294
1500,no_change,5yearly,2040,68121.86
1500,zero_migration,5yearly,2040,36081.395
1500,constant_fertility,5yearly,2045,45272.05
1500,constant_mortality,5yearly,2045,62378.267
1500,high_variant,5yearly,2045,40361.874
1500,instant_replacement,5yearly,2045,33083.392
1500,low_variant,5yearly,2045,36937.658
1500,medium_variant,5yearly,2045,38590.628
1500,momentum,5yearly,2045,51185.893
1500,no_change,5yearly,2045,79182.253
1500,zero_migration,5yearly,2045,39122.456
1500,constant_fertility,5yearly,2050,50464.448
1500,constant_mortality,5yearly,2050,68990.113
1500,high_variant,5yearly,2050,44161.674
1500,instant_replacement,5yearly,2050,36235.936
1500,low_variant,5yearly,2050,40223.03
1500,medium_variant,5yearly,2050,42104.773
1500,momentum,5yearly,2050,56050.41
1500,no_change,5yearly,2050,92036.584
1500,zero_migration,5yearly,2050,42766.271
1500,constant_fertility,5yearly,2055,56637.482
1500,constant_mortality,5yearly,2055,76020.162
1500,high_variant,5yearly,2055,48651.242
1500,instant_replacement,5yearly,2055,40036.38
1500,low_variant,5yearly,2055,44182.179
1500,medium_variant,5yearly,2055,46299.695
1500,momentum,5yearly,2055,61429.637
1500,no_change,5yearly,2055,106898.659
1500,zero_migration,5yearly,2055,47112.399
1500,constant_fertility,5yearly,2060,63916.165
1500,constant_mortality,5yearly,2060,83427.515
1500,high_variant,5yearly,2060,53863.252
1500,instant_replacement,5yearly,2060,44356.28
1500,low_variant,5yearly,2060,48790.374
1500,medium_variant,5yearly,2060,51176.13
1500,momentum,5yearly,2060,67166.98
1500,no_change,5yearly,2060,124037.908
1500,zero_migration,5yearly,2060,52163.081
1500,constant_fertility,5yearly,2065,72346.006
1500,constant_mortality,5yearly,2065,91110.52
1500,high_variant,5yearly,2065,59787.937
1500,instant_replacement,5yearly,2065,48990.449
1500,low_variant,5yearly,2065,53977.033
1500,medium_variant,5yearly,2065,56690.281
1500,momentum,5yearly,2065,72815.522
1500,no_change,5yearly,2065,143799.213
1500,zero_migration,5yearly,2065,57871.78
1500,constant_fertility,5yearly,2070,82095.682
1500,constant_mortality,5yearly,2070,98933.476
1500,high_variant,5yearly,2070,66465.01
1500,instant_replacement,5yearly,2070,53824.848
1500,low_variant,5yearly,2070,59705.476
1500,medium_variant,5yearly,2070,62841.856
1500,momentum,5yearly,2070,78047.339
1500,no_change,5yearly,2070,166578.26
1500,zero_migration,5yearly,2070,64233.006
1500,constant_fertility,5yearly,2075,93312.998
1500,constant_mortality,5yearly,2075,106694.072
1500,high_variant,5yearly,2075,73855.36
1500,instant_replacement,5yearly,2075,58651.577
1500,low_variant,5yearly,2075,65856.756
1500,medium_variant,5yearly,2075,69552.365
1500,momentum,5yearly,2075,82482.013
1500,no_change,5yearly,2075,192825.208
1500,zero_migration,5yearly,2075,71157.854
1500,constant_fertility,5yearly,2080,106116.961
1500,constant_mortality,5yearly,2080,114127.376
1500,high_variant,5yearly,2080,81867.312
1500,instant_replacement,5yearly,2080,62956.697
1500,low_variant,5yearly,2080,72210.503
1500,medium_variant,5yearly,2080,76667.072
1500,momentum,5yearly,2080,85548.377
1500,no_change,5yearly,2080,223099.069
1500,zero_migration,5yearly,2080,78477.562
1500,constant_fertility,5yearly,2085,120699.297
1500,constant_mortality,5yearly,2085,120971.793
1500,high_variant,5yearly,2085,90423.054
1500,instant_replacement,5yearly,2085,66176.39
1500,low_variant,5yearly,2085,78491.169
1500,medium_variant,5yearly,2085,84008.291
1500,momentum,5yearly,2085,86731.555
1500,no_change,5yearly,2085,258161.528
1500,zero_migration,5yearly,2085,86009.359
1500,constant_fertility,5yearly,2090,137424.629
1500,constant_mortality,5yearly,2090,127057.67
1500,high_variant,5yearly,2090,99447.413
1500,instant_replacement,5yearly,2090,67658.832
1500,low_variant,5yearly,2090,84342.531
1500,medium_variant,5yearly,2090,91356.229
1500,momentum,5yearly,2090,85959.845
1500,no_change,5yearly,2090,299055.94
1500,zero_migration,5yearly,2090,93535.938
1500,constant_fertility,5yearly,2095,156814.145
1500,constant_mortality,5yearly,2095,132321.868
1500,high_variant,5yearly,2095,108910.246
1500,instant_replacement,5yearly,2095,67067.796
1500,low_variant,5yearly,2095,89445.59
1500,medium_variant,5yearly,2095,98530.074
1500,momentum,5yearly,2095,84149.424
1500,no_change,5yearly,2095,346999.935
1500,zero_migration,5yearly,2095,100888.104
