region,variant,freq,year,totaldeaths
1503,estimates,5yearly,1950,36696.26
1503,estimates,5yearly,1955,36970.012
1503,estimates,5yearly,1960,38225.774
1503,estimates,5yearly,1965,39946.229
1503,estimates,5yearly,1970,40991.415
1503,estimates,5yearly,1975,41393.316
1503,estimates,5yearly,1980,42331.848
1503,estimates,5yearly,1985,43354.341
1503,estimates,5yearly,1990,44483.675
1503,estimates,5yearly,1995,45422.568
1503,estimates,5yearly,2000,46011.345
1503,estimates,5yearly,2005,46924.556
1503,estimates,5yearly,2010,49395.022
1503,constant_fertility,5yearly,2015,52339.043
1503,constant_mortality,5yearly,2015,55599.695
1503,high_variant,5yearly,2015,52377.837
1503,instant_replacement,5yearly,2015,52381.557
1503,low_variant,5yearly,2015,52296.471
1503,medium_variant,5yearly,2015,52337.149
1503,momentum,5yearly,2015,55645.329
1503,no_change,5yearly,2015,55601.797
1503,zero_migration,5yearly,2015,52330.367
1503,constant_fertility,5yearly,2020,55199.512
1503,constant_mortality,5yearly,2020,61229.598
1503,high_variant,5yearly,2020,55260.409
1503,instant_replacement,5yearly,2020,55243.187
1503,low_variant,5yearly,2020,55135.181
1503,medium_variant,5yearly,2020,55197.799
1503,momentum,5yearly,2020,61195.508
1503,no_change,5yearly,2020,61231.889
1503,zero_migration,5yearly,2020,55119.221
1503,constant_fertility,5yearly,2025,58280.93
1503,constant_mortality,5yearly,2025,66624.557
1503,high_variant,5yearly,2025,58352.405
1503,instant_replacement,5yearly,2025,58322.051
1503,low_variant,5yearly,2025,58205.41
1503,medium_variant,5yearly,2025,58278.904
1503,momentum,5yearly,2025,66500.68
1503,no_change,5yearly,2025,66627.981
1503,zero_migration,5yearly,2025,58134.337
1503,constant_fertility,5yearly,2030,61825.017
1503,constant_mortality,5yearly,2030,72085.518
1503,high_variant,5yearly,2030,61897.429
1503,instant_replacement,5yearly,2030,61867.812
1503,low_variant,5yearly,2030,61746.604
1503,medium_variant,5yearly,2030,61821.956
1503,momentum,5yearly,2030,71865.858
1503,no_change,5yearly,2030,72091.422
1503,zero_migration,5yearly,2030,61610.557
1503,constant_fertility,5yearly,2035,65745.781
1503,constant_mortality,5yearly,2035,77289.82
1503,high_variant,5yearly,2035,65829.865
1503,instant_replacement,5yearly,2035,65800.495
1503,low_variant,5yearly,2035,65654.534
1503,medium_variant,5yearly,2035,65741.689
1503,momentum,5yearly,2035,76972.955
1503,no_change,5yearly,2035,77298.899
1503,zero_migration,5yearly,2035,65459.589
1503,constant_fertility,5yearly,2040,69404.37
1503,constant_mortality,5yearly,2040,81473.336
1503,high_variant,5yearly,2040,69513.701
1503,instant_replacement,5yearly,2040,69478.197
1503,low_variant,5yearly,2040,69289.872
1503,medium_variant,5yearly,2040,69399.97
1503,momentum,5yearly,2040,81021.353
1503,no_change,5yearly,2040,81484.844
1503,zero_migration,5yearly,2040,69027.943
1503,constant_fertility,5yearly,2045,72261.388
1503,constant_mortality,5yearly,2045,84180.171
1503,high_variant,5yearly,2045,72406.967
1503,instant_replacement,5yearly,2045,72359.656
1503,low_variant,5yearly,2045,72117.293
1503,medium_variant,5yearly,2045,72258.047
1503,momentum,5yearly,2045,83489.571
1503,no_change,5yearly,2045,84192.038
1503,zero_migration,5yearly,2045,71747.901
1503,constant_fertility,5yearly,2050,74102.117
1503,constant_mortality,5yearly,2050,85414.548
1503,high_variant,5yearly,2050,74289.831
1503,instant_replacement,5yearly,2050,74227.712
1503,low_variant,5yearly,2050,73925.292
1503,medium_variant,5yearly,2050,74100.913
1503,momentum,5yearly,2050,84281.901
1503,no_change,5yearly,2050,85424.26
1503,zero_migration,5yearly,2050,73363.759
1503,constant_fertility,5yearly,2055,75008.797
1503,constant_mortality,5yearly,2055,85452.381
1503,high_variant,5yearly,2055,75243.074
1503,instant_replacement,5yearly,2055,75165.553
1503,low_variant,5yearly,2055,74794.624
1503,medium_variant,5yearly,2055,75010.056
1503,momentum,5yearly,2055,83586.763
1503,no_change,5yearly,2055,85458.402
1503,zero_migration,5yearly,2055,73915.606
1503,constant_fertility,5yearly,2060,74996.515
1503,constant_mortality,5yearly,2060,84711.395
1503,high_variant,5yearly,2060,75290.747
1503,instant_replacement,5yearly,2060,75198.607
1503,low_variant,5yearly,2060,74732.313
1503,medium_variant,5yearly,2060,75000.803
1503,momentum,5yearly,2060,81787.715
1503,no_change,5yearly,2060,84710.916
1503,zero_migration,5yearly,2060,73357.002
1503,constant_fertility,5yearly,2065,74437.476
1503,constant_mortality,5yearly,2065,83686.426
1503,high_variant,5yearly,2065,74819.445
1503,instant_replacement,5yearly,2065,74709.384
1503,low_variant,5yearly,2065,74099.445
1503,medium_variant,5yearly,2065,74446.009
1503,momentum,5yearly,2065,79407.058
1503,no_change,5yearly,2065,83673.607
1503,zero_migration,5yearly,2065,71984.561
1503,constant_fertility,5yearly,2070,73894.427
1503,constant_mortality,5yearly,2070,82641.867
1503,high_variant,5yearly,2070,74405.289
1503,instant_replacement,5yearly,2070,74265.902
1503,low_variant,5yearly,2070,73448.437
1503,medium_variant,5yearly,2070,73909.242
1503,momentum,5yearly,2070,76834.709
1503,no_change,5yearly,2070,82607.164
1503,zero_migration,5yearly,2070,70287.297
1503,constant_fertility,5yearly,2075,73278.138
1503,constant_mortality,5yearly,2075,81537.082
1503,high_variant,5yearly,2075,73962.999
1503,instant_replacement,5yearly,2075,73778.074
1503,low_variant,5yearly,2075,72684.307
1503,medium_variant,5yearly,2075,73300.426
1503,momentum,5yearly,2075,74272.089
1503,no_change,5yearly,2075,81470.9829999999
1503,zero_migration,5yearly,2075,68191.345
1503,constant_fertility,5yearly,2080,72634.541
1503,constant_mortality,5yearly,2080,80332.269
1503,high_variant,5yearly,2080,73545.867
1503,instant_replacement,5yearly,2080,73301.355
1503,low_variant,5yearly,2080,71841.494
