region,variant,freq,year,totaldeaths
911,estimates,5yearly,1950,3814.765
911,estimates,5yearly,1955,3947.569
911,estimates,5yearly,1960,4146.546
911,estimates,5yearly,1965,4356.973
911,estimates,5yearly,1970,4562.284
911,estimates,5yearly,1975,4913.928
911,estimates,5yearly,1980,5316.814
911,estimates,5yearly,1985,5887.703
911,estimates,5yearly,1990,6674.287
911,estimates,5yearly,1995,7720.67
911,estimates,5yearly,2000,7880.131
911,estimates,5yearly,2005,7779.452
911,estimates,5yearly,2010,7779.594
911,constant_fertility,5yearly,2015,8202.474
911,constant_mortality,5yearly,2015,8898.076
911,high_variant,5yearly,2015,8131.991
911,instant_replacement,5yearly,2015,6550.226
911,low_variant,5yearly,2015,7900.292
911,medium_variant,5yearly,2015,8016.141
911,momentum,5yearly,2015,7274.975
911,no_change,5yearly,2015,9109.38
911,zero_migration,5yearly,2015,8018.762
911,constant_fertility,5yearly,2020,8744.192
911,constant_mortality,5yearly,2020,10102.415
911,high_variant,5yearly,2020,8514.735
911,instant_replacement,5yearly,2020,6458.249
911,low_variant,5yearly,2020,8053.38
911,medium_variant,5yearly,2020,8284.053
911,momentum,5yearly,2020,7817.309
911,no_change,5yearly,2020,10696.719
911,zero_migration,5yearly,2020,8289.181
911,constant_fertility,5yearly,2025,9372.795
911,constant_mortality,5yearly,2025,11424.052
911,high_variant,5yearly,2025,8926.128
911,instant_replacement,5yearly,2025,6789.985
911,low_variant,5yearly,2025,8275.659
911,medium_variant,5yearly,2025,8600.893
911,momentum,5yearly,2025,8899.215
911,no_change,5yearly,2025,12558.025
911,zero_migration,5yearly,2025,8609.741
911,constant_fertility,5yearly,2030,10087.568
911,constant_mortality,5yearly,2030,12853.343
911,high_variant,5yearly,2030,9345.556
911,instant_replacement,5yearly,2030,7176.557
911,low_variant,5yearly,2030,8594.401
911,medium_variant,5yearly,2030,8969.0
911,momentum,5yearly,2030,10089.004
911,no_change,5yearly,2030,14722.9
911,zero_migration,5yearly,2030,8983.232
911,constant_fertility,5yearly,2035,10958.632
911,constant_mortality,5yearly,2035,14372.731
911,high_variant,5yearly,2035,9867.235
911,instant_replacement,5yearly,2035,7523.486
911,low_variant,5yearly,2035,8996.328
911,medium_variant,5yearly,2035,9427.358
911,momentum,5yearly,2035,11156.171
911,no_change,5yearly,2035,17254.875
911,zero_migration,5yearly,2035,9448.088
911,constant_fertility,5yearly,2040,12027.519
911,constant_mortality,5yearly,2040,15970.905
911,high_variant,5yearly,2040,10520.616
911,instant_replacement,5yearly,2040,7910.227
911,low_variant,5yearly,2040,9489.394
911,medium_variant,5yearly,2040,9994.24
911,momentum,5yearly,2040,12123.567
911,no_change,5yearly,2040,20234.25
911,zero_migration,5yearly,2040,10022.59
911,constant_fertility,5yearly,2045,13318.144
911,constant_mortality,5yearly,2045,17661.169
911,high_variant,5yearly,2045,11318.909
911,instant_replacement,5yearly,2045,8449.858
911,low_variant,5yearly,2045,10109.922
911,medium_variant,5yearly,2045,10695.357
911,momentum,5yearly,2045,13140.622
911,no_change,5yearly,2045,23744.157
911,zero_migration,5yearly,2045,10731.973
911,constant_fertility,5yearly,2050,14857.872
911,constant_mortality,5yearly,2050,19460.718
911,high_variant,5yearly,2050,12266.264
911,instant_replacement,5yearly,2050,9157.323
911,low_variant,5yearly,2050,10877.226
911,medium_variant,5yearly,2050,11543.319
911,momentum,5yearly,2050,14274.828
911,no_change,5yearly,2050,27873.816
911,zero_migration,5yearly,2050,11587.722
911,constant_fertility,5yearly,2055,16716.208
911,constant_mortality,5yearly,2055,21372.83
911,high_variant,5yearly,2055,13409.639
911,instant_replacement,5yearly,2055,10047.275
911,low_variant,5yearly,2055,11834.582
911,medium_variant,5yearly,2055,12583.246
911,momentum,5yearly,2055,15540.14
911,no_change,5yearly,2055,32721.622
911,zero_migration,5yearly,2055,12634.147
911,constant_fertility,5yearly,2060,18940.293
911,constant_mortality,5yearly,2060,23401.367
911,high_variant,5yearly,2060,14760.778
911,instant_replacement,5yearly,2060,11088.433
911,low_variant,5yearly,2060,12978.204
911,medium_variant,5yearly,2060,13818.389
911,momentum,5yearly,2060,16938.31
911,no_change,5yearly,2060,38397.67
911,zero_migration,5yearly,2060,13873.909
911,constant_fertility,5yearly,2065,21565.263
911,constant_mortality,5yearly,2065,25525.313
911,high_variant,5yearly,2065,16334.012
911,instant_replacement,5yearly,2065,12235.401
911,low_variant,5yearly,2065,14311.757
911,medium_variant,5yearly,2065,15257.209
911,momentum,5yearly,2065,18342.467
911,no_change,5yearly,2065,45040.817
911,zero_migration,5yearly,2065,15314.568
911,constant_fertility,5yearly,2070,24625.63
911,constant_mortality,5yearly,2070,27735.608
911,high_variant,5yearly,2070,18130.123
911,instant_replacement,5yearly,2070,13447.757
911,low_variant,5yearly,2070,15819.576
911,medium_variant,5yearly,2070,16891.894
911,momentum,5yearly,2070,19655.924
911,no_change,5yearly,2070,52826.816
911,zero_migration,5yearly,2070,16948.502
911,constant_fertility,5yearly,2075,28196.454
911,constant_mortality,5yearly,2075,30018.983
911,high_variant,5yearly,2075,20153.028
911,instant_replacement,5yearly,2075,14670.484
911,low_variant,5yearly,2075,17482.033
911,medium_variant,5yearly,2075,18714.454
911,momentum,5yearly,2075,20794.302
911,no_change,5yearly,2075,61965.865
911,zero_migration,5yearly,2075,18769.415
911,constant_fertility,5yearly,2080,32400.626
911,constant_mortality,5yearly,2080,32325.318
911,high_variant,5yearly,2080,22450.148
911,instant_replacement,5yearly,2080,15801.43
911,low_variant,5yearly,2080,19310.049
911,medium_variant,5yearly,2080,20754.176
911,momentum,5yearly,2080,21611.536
911,no_change,5yearly,2080,72699.088
911,zero_migration,5yearly,2080,20809.516
911,constant_fertility,5yearly,2085,37273.441
911,constant_mortality,5yearly,2085,34574.383
911,high_variant,5yearly,2085,24986.058
911,instant_replacement,5yearly,2085,16675.495
911,low_variant,5yearly,2085,21222.183
911,medium_variant,5yearly,2085,22952.672
911,momentum,5yearly,2085,21965.436
911,no_change,5yearly,2085,85298.416
911,zero_migration,5yearly,2085,23012.674
911,constant_fertility,5yearly,2090,42998.185
911,constant_mortality,5yearly,2090,36665.36
911,high_variant,5yearly,2090,27771.469
911,instant_replacement,5yearly,2090,17129.832
911,low_variant,5yearly,2090,23155.636
911,medium_variant,5yearly,2090,25282.819
911,momentum,5yearly,2090,21801.895
911,no_change,5yearly,2090,100086.265
911,zero_migration,5yearly,2090,25352.13
911,constant_fertility,5yearly,2095,49679.502
911,constant_mortality,5yearly,2095,38521.768
911,high_variant,5yearly,2095,30749.743
911,instant_replacement,5yearly,2095,17019.197
911,low_variant,5yearly,2095,24988.151
911,medium_variant,5yearly,2095,27653.927
911,momentum,5yearly,2095,21314.026
911,no_change,5yearly,2095,117462.514
911,zero_migration,5yearly,2095,27735.844
911,constant_fertility,5yearly,Regi,Middle Africa
911,constant_mortality,5yearly,Regi,Middle Africa
911,estimates,5yearly,Regi,Middle Africa
911,high_variant,5yearly,Regi,Middle Africa
911,instant_replacement,5yearly,Regi,Middle Africa
911,low_variant,5yearly,Regi,Middle Africa
911,medium_variant,5yearly,Regi,Middle Africa
911,momentum,5yearly,Regi,Middle Africa
911,no_change,5yearly,Regi,Middle Africa
911,zero_migration,5yearly,Regi,Middle Africa
