country,variant,gender,freq,year,lifeexpectancyat80
120,estimates,female,5yearly,1950,4.5976865
120,estimates,male,5yearly,1950,4.1406436
120,estimates,female,5yearly,1955,4.7564051
120,estimates,male,5yearly,1955,4.2998104
120,estimates,female,5yearly,1960,4.9383878
120,estimates,male,5yearly,1960,4.4821889
120,estimates,female,5yearly,1965,5.1194772
120,estimates,male,5yearly,1965,4.6599171
120,estimates,female,5yearly,1970,5.3223594
120,estimates,male,5yearly,1970,4.8329065
120,estimates,female,5yearly,1975,5.4727005
120,estimates,male,5yearly,1975,4.9853253
120,estimates,female,5yearly,1980,5.5866691
120,estimates,male,5yearly,1980,5.1083412
120,estimates,female,5yearly,1985,5.6633702
120,estimates,male,5yearly,1985,5.1982101
120,estimates,female,5yearly,1990,5.6341815
120,estimates,male,5yearly,1990,5.1854389
120,estimates,female,5yearly,1995,5.5604287
120,estimates,male,5yearly,1995,5.1259803
120,estimates,female,5yearly,2000,5.7753538
120,estimates,male,5yearly,2000,5.3269533
120,estimates,female,5yearly,2005,5.9356247
120,estimates,male,5yearly,2005,5.4941588
120,estimates,female,5yearly,2010,6.0626368
120,estimates,male,5yearly,2010,5.6301373
120,medium_variant,female,5yearly,2015,6.2023076
120,medium_variant,male,5yearly,2015,5.7726658
120,medium_variant,female,5yearly,2020,6.3244427
120,medium_variant,male,5yearly,2020,5.8944864
120,medium_variant,female,5yearly,2025,6.4387363
120,medium_variant,male,5yearly,2025,6.0047631
120,medium_variant,female,5yearly,2030,6.5415501
120,medium_variant,male,5yearly,2030,6.1099406
120,medium_variant,female,5yearly,2035,6.6501353
120,medium_variant,male,5yearly,2035,6.2035794
120,medium_variant,female,5yearly,2040,6.7836199
120,medium_variant,male,5yearly,2040,6.2961641
120,medium_variant,female,5yearly,2045,6.9399136
120,medium_variant,male,5yearly,2045,6.3884405
120,medium_variant,female,5yearly,2050,7.2315751
120,medium_variant,male,5yearly,2050,6.4974151
120,medium_variant,female,5yearly,2055,7.5526456
120,medium_variant,male,5yearly,2055,6.6453471
120,medium_variant,female,5yearly,2060,7.9071842
120,medium_variant,male,5yearly,2060,6.792079
120,medium_variant,female,5yearly,2065,8.2368952
120,medium_variant,male,5yearly,2065,6.9660259
120,medium_variant,female,5yearly,2070,8.5581678
120,medium_variant,male,5yearly,2070,7.1682004
120,medium_variant,female,5yearly,2075,8.8640177
120,medium_variant,male,5yearly,2075,7.3635062
120,medium_variant,female,5yearly,2080,9.1551407
120,medium_variant,male,5yearly,2080,7.5659909
120,medium_variant,female,5yearly,2085,9.423494
120,medium_variant,male,5yearly,2085,7.784341
120,medium_variant,female,5yearly,2090,9.676423
120,medium_variant,male,5yearly,2090,7.9972894
120,medium_variant,female,5yearly,2095,9.9225796
120,medium_variant,male,5yearly,2095,8.2058817
