country,variant,gender,freq,year,lifeexpectancyat80
504,estimates,female,5yearly,1950,4.3704028
504,estimates,male,5yearly,1950,4.0873256
504,estimates,female,5yearly,1955,4.5141152
504,estimates,male,5yearly,1955,4.2016058
504,estimates,female,5yearly,1960,4.6299364
504,estimates,male,5yearly,1960,4.3619326
504,estimates,female,5yearly,1965,4.7902746
504,estimates,male,5yearly,1965,4.4856186
504,estimates,female,5yearly,1970,4.9303926
504,estimates,male,5yearly,1970,4.5997912
504,estimates,female,5yearly,1975,5.0814668
504,estimates,male,5yearly,1975,4.7246437
504,estimates,female,5yearly,1980,5.3247657
504,estimates,male,5yearly,1980,4.8990538
504,estimates,female,5yearly,1985,5.5358229
504,estimates,male,5yearly,1985,5.0901258
504,estimates,female,5yearly,1990,5.7244549
504,estimates,male,5yearly,1990,5.2406316
504,estimates,female,5yearly,1995,5.8336044
504,estimates,male,5yearly,1995,5.3535461
504,estimates,female,5yearly,2000,5.8830094
504,estimates,male,5yearly,2000,5.3049697
504,estimates,female,5yearly,2005,5.8796213
504,estimates,male,5yearly,2005,5.2578354
504,estimates,female,5yearly,2010,6.0163629
504,estimates,male,5yearly,2010,5.2190193
504,medium_variant,female,5yearly,2015,6.3555741
504,medium_variant,male,5yearly,2015,5.4082105
504,medium_variant,female,5yearly,2020,6.7380526
504,medium_variant,male,5yearly,2020,5.6669704
504,medium_variant,female,5yearly,2025,7.1294315
504,medium_variant,male,5yearly,2025,5.971845
504,medium_variant,female,5yearly,2030,7.5728517
504,medium_variant,male,5yearly,2030,6.3478219
504,medium_variant,female,5yearly,2035,8.011248
504,medium_variant,male,5yearly,2035,6.761776
504,medium_variant,female,5yearly,2040,8.4383194
504,medium_variant,male,5yearly,2040,7.2143759
504,medium_variant,female,5yearly,2045,8.8642289
504,medium_variant,male,5yearly,2045,7.7000199
504,medium_variant,female,5yearly,2050,9.2886091
504,medium_variant,male,5yearly,2050,8.2181253
504,medium_variant,female,5yearly,2055,9.7107412
504,medium_variant,male,5yearly,2055,8.7228357
504,medium_variant,female,5yearly,2060,10.122784
504,medium_variant,male,5yearly,2060,9.2342303
504,medium_variant,female,5yearly,2065,10.544164
504,medium_variant,male,5yearly,2065,9.6897693
504,medium_variant,female,5yearly,2070,10.956674
504,medium_variant,male,5yearly,2070,10.107399
504,medium_variant,female,5yearly,2075,11.370162
504,medium_variant,male,5yearly,2075,10.515634
504,medium_variant,female,5yearly,2080,11.794973
504,medium_variant,male,5yearly,2080,10.928379
504,medium_variant,female,5yearly,2085,12.206454
504,medium_variant,male,5yearly,2085,11.342426
504,medium_variant,female,5yearly,2090,12.628992
504,medium_variant,male,5yearly,2090,11.768343
504,medium_variant,female,5yearly,2095,13.124807
504,medium_variant,male,5yearly,2095,12.308401
504,estimates,female,5yearly,Regi,Morocco
504,estimates,male,5yearly,Regi,Morocco
504,medium_variant,female,5yearly,Regi,Morocco
504,medium_variant,male,5yearly,Regi,Morocco
