country,variant,gender,freq,year,lifeexpectancyat80
752,estimates,female,5yearly,1950,5.9303059
752,estimates,male,5yearly,1950,5.6188331
752,estimates,female,5yearly,1955,6.2030435
752,estimates,male,5yearly,1955,5.7413539
752,estimates,female,5yearly,1960,6.3912464
752,estimates,male,5yearly,1960,5.7972121
752,estimates,female,5yearly,1965,6.7394625
752,estimates,male,5yearly,1965,5.9611022
752,estimates,female,5yearly,1970,7.3022576
752,estimates,male,5yearly,1970,6.1213466
752,estimates,female,5yearly,1975,7.536898
752,estimates,male,5yearly,1975,6.1110814
752,estimates,female,5yearly,1980,7.9227595
752,estimates,male,5yearly,1980,6.3037039
752,estimates,female,5yearly,1985,8.1872643
752,estimates,male,5yearly,1985,6.4588861
752,estimates,female,5yearly,1990,8.4800346
752,estimates,male,5yearly,1990,6.7015218
752,estimates,female,5yearly,1995,8.7853152
752,estimates,male,5yearly,1995,6.9453222
752,estimates,female,5yearly,2000,8.9882657
752,estimates,male,5yearly,2000,7.2770437
752,estimates,female,5yearly,2005,9.3357121
752,estimates,male,5yearly,2005,7.6558502
752,estimates,female,5yearly,2010,9.6255278
752,estimates,male,5yearly,2010,8.0441805
752,medium_variant,female,5yearly,2015,9.7817106
752,medium_variant,male,5yearly,2015,8.618685
752,medium_variant,female,5yearly,2020,10.059681
752,medium_variant,male,5yearly,2020,9.0119357
752,medium_variant,female,5yearly,2025,10.342015
752,medium_variant,male,5yearly,2025,9.3911488
752,medium_variant,female,5yearly,2030,10.632902
752,medium_variant,male,5yearly,2030,9.6930064
752,medium_variant,female,5yearly,2035,10.920478
752,medium_variant,male,5yearly,2035,9.976952
752,medium_variant,female,5yearly,2040,11.217969
752,medium_variant,male,5yearly,2040,10.234886
752,medium_variant,female,5yearly,2045,11.525896
752,medium_variant,male,5yearly,2045,10.504314
752,medium_variant,female,5yearly,2050,11.822579
752,medium_variant,male,5yearly,2050,10.762857
752,medium_variant,female,5yearly,2055,12.134812
752,medium_variant,male,5yearly,2055,11.023871
752,medium_variant,female,5yearly,2060,12.4483
752,medium_variant,male,5yearly,2060,11.302238
752,medium_variant,female,5yearly,2065,12.775594
752,medium_variant,male,5yearly,2065,11.57491
752,medium_variant,female,5yearly,2070,13.094167
752,medium_variant,male,5yearly,2070,11.854785
752,medium_variant,female,5yearly,2075,13.433669
752,medium_variant,male,5yearly,2075,12.137784
752,medium_variant,female,5yearly,2080,13.792528
752,medium_variant,male,5yearly,2080,12.444712
752,medium_variant,female,5yearly,2085,14.140566
752,medium_variant,male,5yearly,2085,12.743298
752,medium_variant,female,5yearly,2090,14.503091
752,medium_variant,male,5yearly,2090,13.061637
752,medium_variant,female,5yearly,2095,14.889627
752,medium_variant,male,5yearly,2095,13.370273
752,estimates,female,5yearly,Regi,Sweden
752,estimates,male,5yearly,Regi,Sweden
752,medium_variant,female,5yearly,Regi,Sweden
752,medium_variant,male,5yearly,Regi,Sweden
