country,variant,gender,freq,year,lifeexpectancyat80
344,estimates,female,5yearly,1950,6.3805599
344,estimates,male,5yearly,1950,4.4909255
344,estimates,female,5yearly,1955,6.5772655
344,estimates,male,5yearly,1955,4.7496833
344,estimates,female,5yearly,1960,6.8027048
344,estimates,male,5yearly,1960,4.9769924
344,estimates,female,5yearly,1965,7.1209315
344,estimates,male,5yearly,1965,5.2994841
344,estimates,female,5yearly,1970,7.4448985
344,estimates,male,5yearly,1970,5.4724538
344,estimates,female,5yearly,1975,7.54886
344,estimates,male,5yearly,1975,5.718801
344,estimates,female,5yearly,1980,8.1802305
344,estimates,male,5yearly,1980,6.4031253
344,estimates,female,5yearly,1985,8.3998728
344,estimates,male,5yearly,1985,6.7550785
344,estimates,female,5yearly,1990,8.8249842
344,estimates,male,5yearly,1990,7.0577826
344,estimates,female,5yearly,1995,9.8439929
344,estimates,male,5yearly,1995,7.7824802
344,estimates,female,5yearly,2000,10.656744
344,estimates,male,5yearly,2000,8.4034151
344,estimates,female,5yearly,2005,11.070242
344,estimates,male,5yearly,2005,8.4183093
344,estimates,female,5yearly,2010,11.584168
344,estimates,male,5yearly,2010,8.9000554
344,medium_variant,female,5yearly,2015,12.014335
344,medium_variant,male,5yearly,2015,9.1849523
344,medium_variant,female,5yearly,2020,12.441352
344,medium_variant,male,5yearly,2020,9.4674972
344,medium_variant,female,5yearly,2025,12.860521
344,medium_variant,male,5yearly,2025,9.7601271
344,medium_variant,female,5yearly,2030,13.278542
344,medium_variant,male,5yearly,2030,10.051537
344,medium_variant,female,5yearly,2035,13.696575
344,medium_variant,male,5yearly,2035,10.343002
344,medium_variant,female,5yearly,2040,14.125819
344,medium_variant,male,5yearly,2040,10.641942
344,medium_variant,female,5yearly,2045,14.546944
344,medium_variant,male,5yearly,2045,10.961751
344,medium_variant,female,5yearly,2050,14.964972
344,medium_variant,male,5yearly,2050,11.28038
344,medium_variant,female,5yearly,2055,15.386602
344,medium_variant,male,5yearly,2055,11.598745
344,medium_variant,female,5yearly,2060,15.80947
344,medium_variant,male,5yearly,2060,11.925853
344,medium_variant,female,5yearly,2065,16.22648
344,medium_variant,male,5yearly,2065,12.263745
344,medium_variant,female,5yearly,2070,16.656372
344,medium_variant,male,5yearly,2070,12.602848
344,medium_variant,female,5yearly,2075,17.092739
344,medium_variant,male,5yearly,2075,12.953701
344,medium_variant,female,5yearly,2080,17.53169
344,medium_variant,male,5yearly,2080,13.305401
344,medium_variant,female,5yearly,2085,17.983942
344,medium_variant,male,5yearly,2085,13.680746
344,medium_variant,female,5yearly,2090,18.436221
344,medium_variant,male,5yearly,2090,14.053158
344,medium_variant,female,5yearly,2095,18.880286
344,medium_variant,male,5yearly,2095,14.434964
