country,variant,gender,freq,year,lifeexpectancyat80
860,estimates,female,5yearly,1950,6.8670453
860,estimates,male,5yearly,1950,6.2113988
860,estimates,female,5yearly,1955,7.0912407
860,estimates,male,5yearly,1955,6.4536007
860,estimates,female,5yearly,1960,7.3081111
860,estimates,male,5yearly,1960,6.6969202
860,estimates,female,5yearly,1965,7.5379517
860,estimates,male,5yearly,1965,6.8253297
860,estimates,female,5yearly,1970,7.6327222
860,estimates,male,5yearly,1970,6.8482537
860,estimates,female,5yearly,1975,7.7111292
860,estimates,male,5yearly,1975,6.8894861
860,estimates,female,5yearly,1980,7.9279167
860,estimates,male,5yearly,1980,7.0368556
860,estimates,female,5yearly,1985,7.9573276
860,estimates,male,5yearly,1985,7.1533906
860,estimates,female,5yearly,1990,7.5325822
860,estimates,male,5yearly,1990,6.7436977
860,estimates,female,5yearly,1995,7.7330342
860,estimates,male,5yearly,1995,6.6828486
860,estimates,female,5yearly,2000,7.7356476
860,estimates,male,5yearly,2000,6.6849337
860,estimates,female,5yearly,2005,7.7357083
860,estimates,male,5yearly,2005,6.6854791
860,estimates,female,5yearly,2010,7.6531994
860,estimates,male,5yearly,2010,6.5020167
860,medium_variant,female,5yearly,2015,7.7621298
860,medium_variant,male,5yearly,2015,6.5506068
860,medium_variant,female,5yearly,2020,7.8360296
860,medium_variant,male,5yearly,2020,6.5734712
860,medium_variant,female,5yearly,2025,7.9895118
860,medium_variant,male,5yearly,2025,6.5997523
860,medium_variant,female,5yearly,2030,8.1473713
860,medium_variant,male,5yearly,2030,6.6732268
860,medium_variant,female,5yearly,2035,8.3045799
860,medium_variant,male,5yearly,2035,6.7546852
860,medium_variant,female,5yearly,2040,8.4713727
860,medium_variant,male,5yearly,2040,6.8433777
860,medium_variant,female,5yearly,2045,8.6394118
860,medium_variant,male,5yearly,2045,6.936342
860,medium_variant,female,5yearly,2050,8.8125019
860,medium_variant,male,5yearly,2050,7.0383557
860,medium_variant,female,5yearly,2055,8.9910774
860,medium_variant,male,5yearly,2055,7.158566
860,medium_variant,female,5yearly,2060,9.1684547
860,medium_variant,male,5yearly,2060,7.2914797
860,medium_variant,female,5yearly,2065,9.3822646
860,medium_variant,male,5yearly,2065,7.4376227
860,medium_variant,female,5yearly,2070,9.5901488
860,medium_variant,male,5yearly,2070,7.6147267
860,medium_variant,female,5yearly,2075,9.8041029
860,medium_variant,male,5yearly,2075,7.8157333
860,medium_variant,female,5yearly,2080,10.020518
860,medium_variant,male,5yearly,2080,8.0409101
860,medium_variant,female,5yearly,2085,10.236336
860,medium_variant,male,5yearly,2085,8.2936734
860,medium_variant,female,5yearly,2090,10.461852
860,medium_variant,male,5yearly,2090,8.5707199
860,medium_variant,female,5yearly,2095,10.685559
860,medium_variant,male,5yearly,2095,8.866579399999999
860,estimates,female,5yearly,Regi,Uzbekistan
860,estimates,male,5yearly,Regi,Uzbekistan
860,medium_variant,female,5yearly,Regi,Uzbekistan
860,medium_variant,male,5yearly,Regi,Uzbekistan
