country,variant,gender,freq,year,lifeexpectancyat80
704,estimates,female,5yearly,1950,6.241569
704,estimates,male,5yearly,1950,5.0437058
704,estimates,female,5yearly,1955,6.6371644
704,estimates,male,5yearly,1955,4.9655701
704,estimates,female,5yearly,1960,7.0731391
704,estimates,male,5yearly,1960,4.9051035
704,estimates,female,5yearly,1965,7.7535206
704,estimates,male,5yearly,1965,4.9005898
704,estimates,female,5yearly,1970,5.7250435
704,estimates,male,5yearly,1970,4.2605458
704,estimates,female,5yearly,1975,7.7718755
704,estimates,male,5yearly,1975,6.2631072
704,estimates,female,5yearly,1980,8.2665493
704,estimates,male,5yearly,1980,6.5214702
704,estimates,female,5yearly,1985,8.7241544
704,estimates,male,5yearly,1985,6.8029832
704,estimates,female,5yearly,1990,9.2009866
704,estimates,male,5yearly,1990,7.1121551
704,estimates,female,5yearly,1995,9.6368486
704,estimates,male,5yearly,1995,7.3875015
704,estimates,female,5yearly,2000,10.01848
704,estimates,male,5yearly,2000,7.6831813
704,estimates,female,5yearly,2005,10.333291
704,estimates,male,5yearly,2005,7.9717864
704,estimates,female,5yearly,2010,10.525088
704,estimates,male,5yearly,2010,8.1830074
704,medium_variant,female,5yearly,2015,10.840841
704,medium_variant,male,5yearly,2015,8.4319755
704,medium_variant,female,5yearly,2020,11.111026
704,medium_variant,male,5yearly,2020,8.6611304
704,medium_variant,female,5yearly,2025,11.377952
704,medium_variant,male,5yearly,2025,8.92425
704,medium_variant,female,5yearly,2030,11.636134
704,medium_variant,male,5yearly,2030,9.164899
704,medium_variant,female,5yearly,2035,11.896983
704,medium_variant,male,5yearly,2035,9.4260581
704,medium_variant,female,5yearly,2040,12.146802
704,medium_variant,male,5yearly,2040,9.7001681
704,medium_variant,female,5yearly,2045,12.419359
704,medium_variant,male,5yearly,2045,9.9697358
704,medium_variant,female,5yearly,2050,12.689794
704,medium_variant,male,5yearly,2050,10.195218
704,medium_variant,female,5yearly,2055,12.962528
704,medium_variant,male,5yearly,2055,10.401771
704,medium_variant,female,5yearly,2060,13.231787
704,medium_variant,male,5yearly,2060,10.588108
704,medium_variant,female,5yearly,2065,13.499932
704,medium_variant,male,5yearly,2065,10.769275
704,medium_variant,female,5yearly,2070,13.780654
704,medium_variant,male,5yearly,2070,10.944178
704,medium_variant,female,5yearly,2075,14.056425
704,medium_variant,male,5yearly,2075,11.124857
704,medium_variant,female,5yearly,2080,14.341594
704,medium_variant,male,5yearly,2080,11.300087
704,medium_variant,female,5yearly,2085,14.638713
704,medium_variant,male,5yearly,2085,11.493301
704,medium_variant,female,5yearly,2090,14.937166
704,medium_variant,male,5yearly,2090,11.688349
704,medium_variant,female,5yearly,2095,15.24839
704,medium_variant,male,5yearly,2095,11.900386
