country,variant,gender,freq,year,lifeexpectancyat80
760,estimates,female,5yearly,1950,5.0867285
760,estimates,male,5yearly,1950,4.9394431
760,estimates,female,5yearly,1955,5.2111697
760,estimates,male,5yearly,1955,5.0060679
760,estimates,female,5yearly,1960,5.3141912
760,estimates,male,5yearly,1960,5.0725076
760,estimates,female,5yearly,1965,5.4381935
760,estimates,male,5yearly,1965,5.157572
760,estimates,female,5yearly,1970,5.5897278
760,estimates,male,5yearly,1970,5.2620894
760,estimates,female,5yearly,1975,5.7215825
760,estimates,male,5yearly,1975,5.3696163
760,estimates,female,5yearly,1980,5.8354699
760,estimates,male,5yearly,1980,5.4865972
760,estimates,female,5yearly,1985,5.9503206
760,estimates,male,5yearly,1985,5.6040307
760,estimates,female,5yearly,1990,6.0644367
760,estimates,male,5yearly,1990,5.743362
760,estimates,female,5yearly,1995,6.4778301
760,estimates,male,5yearly,1995,5.841752
760,estimates,female,5yearly,2000,6.9018673
760,estimates,male,5yearly,2000,5.9419849
760,estimates,female,5yearly,2005,7.3390719
760,estimates,male,5yearly,2005,6.0421358
760,estimates,female,5yearly,2010,7.1158614
760,estimates,male,5yearly,2010,6.1107774
760,medium_variant,female,5yearly,2015,7.3919735
760,medium_variant,male,5yearly,2015,6.1812243
760,medium_variant,female,5yearly,2020,7.7438968
760,medium_variant,male,5yearly,2020,6.2574715
760,medium_variant,female,5yearly,2025,8.0340951
760,medium_variant,male,5yearly,2025,6.5907052
760,medium_variant,female,5yearly,2030,8.3243515
760,medium_variant,male,5yearly,2030,6.8305632
760,medium_variant,female,5yearly,2035,8.6110189
760,medium_variant,male,5yearly,2035,7.1605202
760,medium_variant,female,5yearly,2040,8.9006344
760,medium_variant,male,5yearly,2040,7.5078585
760,medium_variant,female,5yearly,2045,9.1917973
760,medium_variant,male,5yearly,2045,7.7337861
760,medium_variant,female,5yearly,2050,9.484926
760,medium_variant,male,5yearly,2050,7.9626865
760,medium_variant,female,5yearly,2055,9.7805262
760,medium_variant,male,5yearly,2055,8.1950453
760,medium_variant,female,5yearly,2060,10.078878
760,medium_variant,male,5yearly,2060,8.43034
760,medium_variant,female,5yearly,2065,10.380124
760,medium_variant,male,5yearly,2065,8.6689915
760,medium_variant,female,5yearly,2070,10.683942
760,medium_variant,male,5yearly,2070,8.9097397
760,medium_variant,female,5yearly,2075,10.99042
760,medium_variant,male,5yearly,2075,9.1457777
760,medium_variant,female,5yearly,2080,11.298158
760,medium_variant,male,5yearly,2080,9.3787354
760,medium_variant,female,5yearly,2085,11.603992
760,medium_variant,male,5yearly,2085,9.6073328
760,medium_variant,female,5yearly,2090,11.907999
760,medium_variant,male,5yearly,2090,9.8168729
760,medium_variant,female,5yearly,2095,12.429766
760,medium_variant,male,5yearly,2095,10.000376
