country,variant,gender,freq,year,lifeexpectancyat80
578,estimates,female,5yearly,1950,6.7131626
578,estimates,male,5yearly,1950,6.3422081
578,estimates,female,5yearly,1955,6.7204921
578,estimates,male,5yearly,1955,6.3165902
578,estimates,female,5yearly,1960,6.5988818
578,estimates,male,5yearly,1960,6.0682666
578,estimates,female,5yearly,1965,6.946837
578,estimates,male,5yearly,1965,6.1429427
578,estimates,female,5yearly,1970,7.1024231
578,estimates,male,5yearly,1970,6.1682342
578,estimates,female,5yearly,1975,7.5191234
578,estimates,male,5yearly,1975,6.3702157
578,estimates,female,5yearly,1980,7.9553144
578,estimates,male,5yearly,1980,6.4592614
578,estimates,female,5yearly,1985,8.103513
578,estimates,male,5yearly,1985,6.4722104
578,estimates,female,5yearly,1990,8.2632277
578,estimates,male,5yearly,1990,6.4860282
578,estimates,female,5yearly,1995,8.5235304
578,estimates,male,5yearly,1995,6.678877
578,estimates,female,5yearly,2000,8.8696577
578,estimates,male,5yearly,2000,7.0098671
578,estimates,female,5yearly,2005,9.3289892
578,estimates,male,5yearly,2005,7.5162036
578,estimates,female,5yearly,2010,9.6792477
578,estimates,male,5yearly,2010,7.9720189
578,medium_variant,female,5yearly,2015,9.660222
578,medium_variant,male,5yearly,2015,8.5503574
578,medium_variant,female,5yearly,2020,9.9163377
578,medium_variant,male,5yearly,2020,8.9170782
578,medium_variant,female,5yearly,2025,10.188871
578,medium_variant,male,5yearly,2025,9.2661508
578,medium_variant,female,5yearly,2030,10.452221
578,medium_variant,male,5yearly,2030,9.5678255
578,medium_variant,female,5yearly,2035,10.729656
578,medium_variant,male,5yearly,2035,9.8264552
578,medium_variant,female,5yearly,2040,11.007374
578,medium_variant,male,5yearly,2040,10.072327
578,medium_variant,female,5yearly,2045,11.292271
578,medium_variant,male,5yearly,2045,10.326178
578,medium_variant,female,5yearly,2050,11.573423
578,medium_variant,male,5yearly,2050,10.563485
578,medium_variant,female,5yearly,2055,11.872342
578,medium_variant,male,5yearly,2055,10.800893
578,medium_variant,female,5yearly,2060,12.176423
578,medium_variant,male,5yearly,2060,11.057865
578,medium_variant,female,5yearly,2065,12.478362
578,medium_variant,male,5yearly,2065,11.313775
578,medium_variant,female,5yearly,2070,12.803576
578,medium_variant,male,5yearly,2070,11.570771
578,medium_variant,female,5yearly,2075,13.127239
578,medium_variant,male,5yearly,2075,11.83457
578,medium_variant,female,5yearly,2080,13.462723
578,medium_variant,male,5yearly,2080,12.113939
578,medium_variant,female,5yearly,2085,13.802764
578,medium_variant,male,5yearly,2085,12.394958
578,medium_variant,female,5yearly,2090,14.165818
578,medium_variant,male,5yearly,2090,12.692554
578,medium_variant,female,5yearly,2095,14.528601
578,medium_variant,male,5yearly,2095,12.981739
578,estimates,female,5yearly,Regi,Norway
578,estimates,male,5yearly,Regi,Norway
578,medium_variant,female,5yearly,Regi,Norway
578,medium_variant,male,5yearly,Regi,Norway
