country,variant,gender,freq,year,lifeexpectancyat80
90,estimates,female,5yearly,1950,4.9653957
90,estimates,male,5yearly,1950,4.6094787
90,estimates,female,5yearly,1955,5.0916809
90,estimates,male,5yearly,1955,4.7088014
90,estimates,female,5yearly,1960,5.2003068
90,estimates,male,5yearly,1960,4.7952245
90,estimates,female,5yearly,1965,5.2928406
90,estimates,male,5yearly,1965,4.8841408
90,estimates,female,5yearly,1970,5.3831535
90,estimates,male,5yearly,1970,4.9756416
90,estimates,female,5yearly,1975,5.4766266
90,estimates,male,5yearly,1975,5.0694423
90,estimates,female,5yearly,1980,5.5009977
90,estimates,male,5yearly,1980,5.0989942
90,estimates,female,5yearly,1985,5.3790948
90,estimates,male,5yearly,1985,4.9985968
90,estimates,female,5yearly,1990,5.4735774
90,estimates,male,5yearly,1990,5.0893891
90,estimates,female,5yearly,1995,5.5964916
90,estimates,male,5yearly,1995,5.2046684
90,estimates,female,5yearly,2000,5.7503104
90,estimates,male,5yearly,2000,5.301171
90,estimates,female,5yearly,2005,5.8668003
90,estimates,male,5yearly,2005,5.417875
90,estimates,female,5yearly,2010,6.0191831
90,estimates,male,5yearly,2010,5.5423735
90,medium_variant,female,5yearly,2015,6.1948471
90,medium_variant,male,5yearly,2015,5.6359711
90,medium_variant,female,5yearly,2020,6.4655134
90,medium_variant,male,5yearly,2020,5.7380921
90,medium_variant,female,5yearly,2025,6.7520013
90,medium_variant,male,5yearly,2025,5.8441843
90,medium_variant,female,5yearly,2030,7.0731872
90,medium_variant,male,5yearly,2030,5.9673876
90,medium_variant,female,5yearly,2035,7.3748767
90,medium_variant,male,5yearly,2035,6.1389541
90,medium_variant,female,5yearly,2040,7.7052083
90,medium_variant,male,5yearly,2040,6.3192316
90,medium_variant,female,5yearly,2045,8.0234235
90,medium_variant,male,5yearly,2045,6.5230775
90,medium_variant,female,5yearly,2050,8.3296679
90,medium_variant,male,5yearly,2050,6.763377
90,medium_variant,female,5yearly,2055,8.6191
90,medium_variant,male,5yearly,2055,7.0126223
90,medium_variant,female,5yearly,2060,8.9104589
90,medium_variant,male,5yearly,2060,7.3015637
90,medium_variant,female,5yearly,2065,9.1958613
90,medium_variant,male,5yearly,2065,7.6154832
90,medium_variant,female,5yearly,2070,9.4851931
90,medium_variant,male,5yearly,2070,7.9560671
90,medium_variant,female,5yearly,2075,9.7689807
90,medium_variant,male,5yearly,2075,8.3118379
90,medium_variant,female,5yearly,2080,10.04323
90,medium_variant,male,5yearly,2080,8.6624259
90,medium_variant,female,5yearly,2085,10.319386
90,medium_variant,male,5yearly,2085,9.0315623
90,medium_variant,female,5yearly,2090,10.595034
90,medium_variant,male,5yearly,2090,9.3930839
90,medium_variant,female,5yearly,2095,10.873504
90,medium_variant,male,5yearly,2095,9.7283244
