country,variant,gender,freq,year,lifeexpectancyat80
96,estimates,female,5yearly,1950,5.2590671
96,estimates,male,5yearly,1950,4.8736882
96,estimates,female,5yearly,1955,5.4509303
96,estimates,male,5yearly,1955,5.059472
96,estimates,female,5yearly,1960,5.5003991
96,estimates,male,5yearly,1960,5.1873957
96,estimates,female,5yearly,1965,5.7121436
96,estimates,male,5yearly,1965,5.3236727
96,estimates,female,5yearly,1970,5.9283125
96,estimates,male,5yearly,1970,5.4618599
96,estimates,female,5yearly,1975,6.1487798
96,estimates,male,5yearly,1975,5.6019154
96,estimates,female,5yearly,1980,6.3734089
96,estimates,male,5yearly,1980,5.7437951
96,estimates,female,5yearly,1985,6.6020543
96,estimates,male,5yearly,1985,5.8874532
96,estimates,female,5yearly,1990,6.8345617
96,estimates,male,5yearly,1990,6.0328419
96,estimates,female,5yearly,1995,7.0707692
96,estimates,male,5yearly,1995,6.1799121
96,estimates,female,5yearly,2000,7.3105079
96,estimates,male,5yearly,2000,6.3286131
96,estimates,female,5yearly,2005,7.5536029
96,estimates,male,5yearly,2005,6.478893
96,estimates,female,5yearly,2010,7.5536029
96,estimates,male,5yearly,2010,6.478893
96,medium_variant,female,5yearly,2015,7.8318951
96,medium_variant,male,5yearly,2015,6.6891765
96,medium_variant,female,5yearly,2020,8.1355306
96,medium_variant,male,5yearly,2020,6.9394951
96,medium_variant,female,5yearly,2025,8.4675365
96,medium_variant,male,5yearly,2025,7.201504
96,medium_variant,female,5yearly,2030,8.7955086
96,medium_variant,male,5yearly,2030,7.4810548
96,medium_variant,female,5yearly,2035,9.1164988
96,medium_variant,male,5yearly,2035,7.7813649
96,medium_variant,female,5yearly,2040,9.4378299
96,medium_variant,male,5yearly,2040,8.103358
96,medium_variant,female,5yearly,2045,9.75343
96,medium_variant,male,5yearly,2045,8.4670832
96,medium_variant,female,5yearly,2050,10.075437
96,medium_variant,male,5yearly,2050,8.8497513
96,medium_variant,female,5yearly,2055,10.394943
96,medium_variant,male,5yearly,2055,9.2369167
96,medium_variant,female,5yearly,2060,10.724773
96,medium_variant,male,5yearly,2060,9.6243935
96,medium_variant,female,5yearly,2065,11.047094
96,medium_variant,male,5yearly,2065,9.9837585
96,medium_variant,female,5yearly,2070,11.38083
96,medium_variant,male,5yearly,2070,10.311138
96,medium_variant,female,5yearly,2075,11.704492
96,medium_variant,male,5yearly,2075,10.632955
96,medium_variant,female,5yearly,2080,12.039053
96,medium_variant,male,5yearly,2080,10.932953
96,medium_variant,female,5yearly,2085,12.378085
96,medium_variant,male,5yearly,2085,11.226979
96,medium_variant,female,5yearly,2090,12.710851
96,medium_variant,male,5yearly,2090,11.530696
96,medium_variant,female,5yearly,2095,13.052412
96,medium_variant,male,5yearly,2095,11.842548
