country,variant,gender,freq,year,lifeexpectancyat80
643,estimates,female,5yearly,1950,6.3121524
643,estimates,male,5yearly,1950,5.321694
643,estimates,female,5yearly,1955,6.4721838
643,estimates,male,5yearly,1955,5.323999
643,estimates,female,5yearly,1960,6.5220226
643,estimates,male,5yearly,1960,5.3613898
643,estimates,female,5yearly,1965,6.5523281
643,estimates,male,5yearly,1965,5.2416757
643,estimates,female,5yearly,1970,6.5639866
643,estimates,male,5yearly,1970,5.1942627
643,estimates,female,5yearly,1975,6.8649886
643,estimates,male,5yearly,1975,5.4916078
643,estimates,female,5yearly,1980,6.780894
643,estimates,male,5yearly,1980,5.4554688
643,estimates,female,5yearly,1985,6.7897863
643,estimates,male,5yearly,1985,5.4750385
643,estimates,female,5yearly,1990,6.6678272
643,estimates,male,5yearly,1990,5.2640736
643,estimates,female,5yearly,1995,6.5167927
643,estimates,male,5yearly,1995,5.2254109
643,estimates,female,5yearly,2000,6.4945906
643,estimates,male,5yearly,2000,5.2836737
643,estimates,female,5yearly,2005,6.8773767
643,estimates,male,5yearly,2005,5.5998746
643,estimates,female,5yearly,2010,7.4143067
643,estimates,male,5yearly,2010,6.3583874
643,medium_variant,female,5yearly,2015,7.6750871
643,medium_variant,male,5yearly,2015,6.4891803
643,medium_variant,female,5yearly,2020,7.8999255
643,medium_variant,male,5yearly,2020,6.5519216
643,medium_variant,female,5yearly,2025,8.1177745
643,medium_variant,male,5yearly,2025,6.6202888
643,medium_variant,female,5yearly,2030,8.3278271
643,medium_variant,male,5yearly,2030,6.6965527
643,medium_variant,female,5yearly,2035,8.5375924
643,medium_variant,male,5yearly,2035,6.7854732
643,medium_variant,female,5yearly,2040,8.7771121
643,medium_variant,male,5yearly,2040,6.9298325
643,medium_variant,female,5yearly,2045,9.0041856
643,medium_variant,male,5yearly,2045,7.081859
643,medium_variant,female,5yearly,2050,9.2347132
643,medium_variant,male,5yearly,2050,7.2327457
643,medium_variant,female,5yearly,2055,9.4597657
643,medium_variant,male,5yearly,2055,7.3930612
643,medium_variant,female,5yearly,2060,9.6842869
643,medium_variant,male,5yearly,2060,7.5664509
643,medium_variant,female,5yearly,2065,9.9159492
643,medium_variant,male,5yearly,2065,7.7553713
643,medium_variant,female,5yearly,2070,10.144108
643,medium_variant,male,5yearly,2070,7.9477268
643,medium_variant,female,5yearly,2075,10.375288
643,medium_variant,male,5yearly,2075,8.155776
643,medium_variant,female,5yearly,2080,10.61026
643,medium_variant,male,5yearly,2080,8.3781416
643,medium_variant,female,5yearly,2085,10.864625
643,medium_variant,male,5yearly,2085,8.5931663
643,medium_variant,female,5yearly,2090,11.115678
643,medium_variant,male,5yearly,2090,8.8112302
643,medium_variant,female,5yearly,2095,11.372193
643,medium_variant,male,5yearly,2095,9.0084064
