variant,country,year,lifeexpectancyatbirth
estimates,308,1950,55.231
estimates,308,1951,55.516
estimates,308,1952,56.078
estimates,308,1953,56.627
estimates,308,1954,57.161
estimates,308,1955,57.681
estimates,308,1956,58.186
estimates,308,1957,58.678
estimates,308,1958,59.155
estimates,308,1959,59.619
estimates,308,1960,60.068
estimates,308,1961,60.503
estimates,308,1962,60.924
estimates,308,1963,61.331
estimates,308,1964,61.725
estimates,308,1965,62.107
estimates,308,1966,62.477
estimates,308,1967,62.835
estimates,308,1968,63.181
estimates,308,1969,63.517
estimates,308,1970,63.843
estimates,308,1971,64.158
estimates,308,1972,64.462
estimates,308,1973,64.755
estimates,308,1974,65.038
estimates,308,1975,65.312
estimates,308,1976,65.577
estimates,308,1977,65.833
estimates,308,1978,66.081
estimates,308,1979,66.322
estimates,308,1980,66.557
estimates,308,1981,66.787
estimates,308,1982,67.012
estimates,308,1983,67.233
estimates,308,1984,67.449
estimates,308,1985,67.66
estimates,308,1986,67.864
estimates,308,1987,68.06
estimates,308,1988,68.247
estimates,308,1989,68.427
estimates,308,1990,68.6
estimates,308,1991,68.765
estimates,308,1992,68.925
estimates,308,1993,69.083
estimates,308,1994,69.241
estimates,308,1995,69.402
estimates,308,1996,69.57
estimates,308,1997,69.748
estimates,308,1998,69.934
estimates,308,1999,70.131
estimates,308,2000,70.337
estimates,308,2001,70.551
estimates,308,2002,70.77
estimates,308,2003,70.991
estimates,308,2004,71.213
estimates,308,2005,71.438
estimates,308,2006,71.667
estimates,308,2007,71.903
estimates,308,2008,72.142
estimates,308,2009,72.383
estimates,308,2010,72.618
estimates,308,2011,72.84
estimates,308,2012,73.044
estimates,308,2013,73.227
estimates,308,2014,73.388
estimates,308,2015,73.531
medium_variant,308,2015,73.531
medium_variant,308,2016,73.659
medium_variant,308,2017,73.78
medium_variant,308,2018,73.899
medium_variant,308,2019,74.021
medium_variant,308,2020,74.147
medium_variant,308,2021,74.277
medium_variant,308,2022,74.409
medium_variant,308,2023,74.541
medium_variant,308,2024,74.673
medium_variant,308,2025,74.806
medium_variant,308,2026,74.938
medium_variant,308,2027,75.071
medium_variant,308,2028,75.204
medium_variant,308,2029,75.337
medium_variant,308,2030,75.47
medium_variant,308,2031,75.604
medium_variant,308,2032,75.738
medium_variant,308,2033,75.873
medium_variant,308,2034,76.008
medium_variant,308,2035,76.143
medium_variant,308,2036,76.279
medium_variant,308,2037,76.415
medium_variant,308,2038,76.551
medium_variant,308,2039,76.687
medium_variant,308,2040,76.823
medium_variant,308,2041,76.96
medium_variant,308,2042,77.097
medium_variant,308,2043,77.235
medium_variant,308,2044,77.373
medium_variant,308,2045,77.512
medium_variant,308,2046,77.65
medium_variant,308,2047,77.789
medium_variant,308,2048,77.928
medium_variant,308,2049,78.067
medium_variant,308,2050,78.206
medium_variant,308,2051,78.344
medium_variant,308,2052,78.483
medium_variant,308,2053,78.622
medium_variant,308,2054,78.762
medium_variant,308,2055,78.903
medium_variant,308,2056,79.045
medium_variant,308,2057,79.188
medium_variant,308,2058,79.333
medium_variant,308,2059,79.478
medium_variant,308,2060,79.624
medium_variant,308,2061,79.771
medium_variant,308,2062,79.917
medium_variant,308,2063,80.063
medium_variant,308,2064,80.208
medium_variant,308,2065,80.353
medium_variant,308,2066,80.497
medium_variant,308,2067,80.642
medium_variant,308,2068,80.786
medium_variant,308,2069,80.931
medium_variant,308,2070,81.076
medium_variant,308,2071,81.221
medium_variant,308,2072,81.366
medium_variant,308,2073,81.511
medium_variant,308,2074,81.656
medium_variant,308,2075,81.801
medium_variant,308,2076,81.945
medium_variant,308,2077,82.089
medium_variant,308,2078,82.232
medium_variant,308,2079,82.376
medium_variant,308,2080,82.519
medium_variant,308,2081,82.663
medium_variant,308,2082,82.808
medium_variant,308,2083,82.953
medium_variant,308,2084,83.099
medium_variant,308,2085,83.244
medium_variant,308,2086,83.387
medium_variant,308,2087,83.529
medium_variant,308,2088,83.667
medium_variant,308,2089,83.803
medium_variant,308,2090,83.936
medium_variant,308,2091,84.067
medium_variant,308,2092,84.195
medium_variant,308,2093,84.322
medium_variant,308,2094,84.448
medium_variant,308,2095,84.573
medium_variant,308,2096,84.698
medium_variant,308,2097,84.822
medium_variant,308,2098,84.945
medium_variant,308,2099,85.068
