variant,country,year,lifeexpectancyatbirth
estimates,175,1950,44.709
estimates,175,1951,45.375
estimates,175,1952,46.677
estimates,175,1953,47.923
estimates,175,1954,49.111
estimates,175,1955,50.241
estimates,175,1956,51.316
estimates,175,1957,52.335
estimates,175,1958,53.301
estimates,175,1959,54.218
estimates,175,1960,55.09
estimates,175,1961,55.923
estimates,175,1962,56.723
estimates,175,1963,57.496
estimates,175,1964,58.247
estimates,175,1965,58.98
estimates,175,1966,59.696
estimates,175,1967,60.392
estimates,175,1968,61.068
estimates,175,1969,61.725
estimates,175,1970,62.364
estimates,175,1971,62.985
estimates,175,1972,63.588
estimates,175,1973,64.174
estimates,175,1974,64.744
estimates,175,1975,65.298
estimates,175,1976,65.838
estimates,175,1977,66.364
estimates,175,1978,66.876
estimates,175,1979,67.376
estimates,175,1980,67.863
estimates,175,1981,68.337
estimates,175,1982,68.799
estimates,175,1983,69.249
estimates,175,1984,69.688
estimates,175,1985,70.116
estimates,175,1986,70.536
estimates,175,1987,70.947
estimates,175,1988,71.352
estimates,175,1989,71.749
estimates,175,1990,72.141
estimates,175,1991,72.527
estimates,175,1992,72.906
estimates,175,1993,73.278
estimates,175,1994,73.642
estimates,175,1995,74
estimates,175,1996,74.351
estimates,175,1997,74.694
estimates,175,1998,75.031
estimates,175,1999,75.361
estimates,175,2000,75.686
estimates,175,2001,76.004
estimates,175,2002,76.318
estimates,175,2003,76.626
estimates,175,2004,76.929
estimates,175,2005,77.229
estimates,175,2006,77.525
estimates,175,2007,77.819
estimates,175,2008,78.11
estimates,175,2009,78.396
estimates,175,2010,78.675
estimates,175,2011,78.945
estimates,175,2012,79.204
estimates,175,2013,79.451
estimates,175,2014,79.687
estimates,175,2015,79.914
medium_variant,175,2015,79.914
medium_variant,175,2016,80.133
medium_variant,175,2017,80.349
medium_variant,175,2018,80.564
medium_variant,175,2019,80.779
medium_variant,175,2020,80.995
medium_variant,175,2021,81.213
medium_variant,175,2022,81.43
medium_variant,175,2023,81.646
medium_variant,175,2024,81.858
medium_variant,175,2025,82.067
medium_variant,175,2026,82.271
medium_variant,175,2027,82.469
medium_variant,175,2028,82.662
medium_variant,175,2029,82.848
medium_variant,175,2030,83.027
medium_variant,175,2031,83.2
medium_variant,175,2032,83.368
medium_variant,175,2033,83.531
medium_variant,175,2034,83.69
medium_variant,175,2035,83.846
medium_variant,175,2036,83.999
medium_variant,175,2037,84.149
medium_variant,175,2038,84.297
medium_variant,175,2039,84.444
medium_variant,175,2040,84.589
medium_variant,175,2041,84.732
medium_variant,175,2042,84.875
medium_variant,175,2043,85.015
medium_variant,175,2044,85.154
medium_variant,175,2045,85.292
medium_variant,175,2046,85.429
medium_variant,175,2047,85.565
medium_variant,175,2048,85.7
medium_variant,175,2049,85.835
medium_variant,175,2050,85.97
medium_variant,175,2051,86.104
medium_variant,175,2052,86.238
medium_variant,175,2053,86.373
medium_variant,175,2054,86.507
medium_variant,175,2055,86.641
medium_variant,175,2056,86.774
medium_variant,175,2057,86.907
medium_variant,175,2058,87.038
medium_variant,175,2059,87.169
medium_variant,175,2060,87.299
medium_variant,175,2061,87.427
medium_variant,175,2062,87.555
medium_variant,175,2063,87.681
medium_variant,175,2064,87.807
medium_variant,175,2065,87.933
medium_variant,175,2066,88.058
medium_variant,175,2067,88.183
medium_variant,175,2068,88.308
medium_variant,175,2069,88.434
medium_variant,175,2070,88.558
medium_variant,175,2071,88.683
medium_variant,175,2072,88.806
medium_variant,175,2073,88.929
medium_variant,175,2074,89.05
medium_variant,175,2075,89.17
medium_variant,175,2076,89.289
medium_variant,175,2077,89.408
medium_variant,175,2078,89.525
medium_variant,175,2079,89.642
medium_variant,175,2080,89.758
medium_variant,175,2081,89.873
medium_variant,175,2082,89.986
medium_variant,175,2083,90.098
medium_variant,175,2084,90.21
medium_variant,175,2085,90.32
medium_variant,175,2086,90.431
medium_variant,175,2087,90.542
medium_variant,175,2088,90.653
medium_variant,175,2089,90.766
medium_variant,175,2090,90.879
medium_variant,175,2091,90.993
medium_variant,175,2092,91.108
medium_variant,175,2093,91.222
medium_variant,175,2094,91.337
medium_variant,175,2095,91.451
medium_variant,175,2096,91.565
medium_variant,175,2097,91.679
medium_variant,175,2098,91.792
medium_variant,175,2099,91.905
