variant,country,year,lifeexpectancyatbirth
estimates,688,1950,58.175
estimates,688,1951,58.406
estimates,688,1952,58.873
estimates,688,1953,59.349
estimates,688,1954,59.835
estimates,688,1955,60.329
estimates,688,1956,60.833
estimates,688,1957,61.346
estimates,688,1958,61.867
estimates,688,1959,62.395
estimates,688,1960,62.928
estimates,688,1961,63.464
estimates,688,1962,63.999
estimates,688,1963,64.53
estimates,688,1964,65.05
estimates,688,1965,65.555
estimates,688,1966,66.041
estimates,688,1967,66.506
estimates,688,1968,66.946
estimates,688,1969,67.358
estimates,688,1970,67.738
estimates,688,1971,68.081
estimates,688,1972,68.389
estimates,688,1973,68.664
estimates,688,1974,68.907
estimates,688,1975,69.12
estimates,688,1976,69.305
estimates,688,1977,69.467
estimates,688,1978,69.611
estimates,688,1979,69.745
estimates,688,1980,69.877
estimates,688,1981,70.017
estimates,688,1982,70.166
estimates,688,1983,70.326
estimates,688,1984,70.498
estimates,688,1985,70.679
estimates,688,1986,70.864
estimates,688,1987,71.045
estimates,688,1988,71.214
estimates,688,1989,71.367
estimates,688,1990,71.499
estimates,688,1991,71.606
estimates,688,1992,71.689
estimates,688,1993,71.753
estimates,688,1994,71.801
estimates,688,1995,71.837
estimates,688,1996,71.869
estimates,688,1997,71.902
estimates,688,1998,71.943
estimates,688,1999,71.999
estimates,688,2000,72.075
estimates,688,2001,72.174
estimates,688,2002,72.294
estimates,688,2003,72.435
estimates,688,2004,72.598
estimates,688,2005,72.783
estimates,688,2006,72.995
estimates,688,2007,73.23
estimates,688,2008,73.483
estimates,688,2009,73.746
estimates,688,2010,74.009
estimates,688,2011,74.262
estimates,688,2012,74.497
estimates,688,2013,74.708
estimates,688,2014,74.894
estimates,688,2015,75.057
medium_variant,688,2015,75.057
medium_variant,688,2016,75.2
medium_variant,688,2017,75.333
medium_variant,688,2018,75.465
medium_variant,688,2019,75.599
medium_variant,688,2020,75.736
medium_variant,688,2021,75.878
medium_variant,688,2022,76.022
medium_variant,688,2023,76.166
medium_variant,688,2024,76.309
medium_variant,688,2025,76.453
medium_variant,688,2026,76.597
medium_variant,688,2027,76.74
medium_variant,688,2028,76.884
medium_variant,688,2029,77.028
medium_variant,688,2030,77.172
medium_variant,688,2031,77.316
medium_variant,688,2032,77.46
medium_variant,688,2033,77.603
medium_variant,688,2034,77.747
medium_variant,688,2035,77.89
medium_variant,688,2036,78.033
medium_variant,688,2037,78.176
medium_variant,688,2038,78.319
medium_variant,688,2039,78.462
medium_variant,688,2040,78.605
medium_variant,688,2041,78.748
medium_variant,688,2042,78.89
medium_variant,688,2043,79.033
medium_variant,688,2044,79.176
medium_variant,688,2045,79.318
medium_variant,688,2046,79.461
medium_variant,688,2047,79.603
medium_variant,688,2048,79.746
medium_variant,688,2049,79.889
medium_variant,688,2050,80.032
medium_variant,688,2051,80.177
medium_variant,688,2052,80.321
medium_variant,688,2053,80.467
medium_variant,688,2054,80.613
medium_variant,688,2055,80.759
medium_variant,688,2056,80.906
medium_variant,688,2057,81.053
medium_variant,688,2058,81.199
medium_variant,688,2059,81.345
medium_variant,688,2060,81.49
medium_variant,688,2061,81.636
medium_variant,688,2062,81.781
medium_variant,688,2063,81.925
medium_variant,688,2064,82.07
medium_variant,688,2065,82.215
medium_variant,688,2066,82.359
medium_variant,688,2067,82.503
medium_variant,688,2068,82.647
medium_variant,688,2069,82.789
medium_variant,688,2070,82.931
medium_variant,688,2071,83.07
medium_variant,688,2072,83.208
medium_variant,688,2073,83.344
medium_variant,688,2074,83.478
medium_variant,688,2075,83.61
medium_variant,688,2076,83.741
medium_variant,688,2077,83.87
medium_variant,688,2078,83.998
medium_variant,688,2079,84.126
medium_variant,688,2080,84.252
medium_variant,688,2081,84.377
medium_variant,688,2082,84.501
medium_variant,688,2083,84.624
medium_variant,688,2084,84.744
medium_variant,688,2085,84.863
medium_variant,688,2086,84.981
medium_variant,688,2087,85.096
medium_variant,688,2088,85.21
medium_variant,688,2089,85.323
medium_variant,688,2090,85.434
medium_variant,688,2091,85.545
medium_variant,688,2092,85.655
medium_variant,688,2093,85.764
medium_variant,688,2094,85.873
medium_variant,688,2095,85.982
medium_variant,688,2096,86.091
medium_variant,688,2097,86.199
medium_variant,688,2098,86.307
medium_variant,688,2099,86.415
