variant,country,year,lifeexpectancyatbirth
estimates,360,1950,42.013
estimates,360,1951,42.389
estimates,360,1952,43.134
estimates,360,1953,43.866
estimates,360,1954,44.587
estimates,360,1955,45.296
estimates,360,1956,45.993
estimates,360,1957,46.677
estimates,360,1958,47.348
estimates,360,1959,48.007
estimates,360,1960,48.651
estimates,360,1961,49.281
estimates,360,1962,49.897
estimates,360,1963,50.499
estimates,360,1964,51.09
estimates,360,1965,51.672
estimates,360,1966,52.249
estimates,360,1967,52.824
estimates,360,1968,53.397
estimates,360,1969,53.968
estimates,360,1970,54.537
estimates,360,1971,55.1
estimates,360,1972,55.655
estimates,360,1973,56.197
estimates,360,1974,56.726
estimates,360,1975,57.24
estimates,360,1976,57.742
estimates,360,1977,58.23
estimates,360,1978,58.707
estimates,360,1979,59.171
estimates,360,1980,59.618
estimates,360,1981,60.045
estimates,360,1982,60.451
estimates,360,1983,60.836
estimates,360,1984,61.203
estimates,360,1985,61.555
estimates,360,1986,61.899
estimates,360,1987,62.241
estimates,360,1988,62.583
estimates,360,1989,62.929
estimates,360,1990,63.281
estimates,360,1991,63.638
estimates,360,1992,63.998
estimates,360,1993,64.353
estimates,360,1994,64.701
estimates,360,1995,65.032
estimates,360,1996,65.339
estimates,360,1997,65.617
estimates,360,1998,65.866
estimates,360,1999,66.087
estimates,360,2000,66.285
estimates,360,2001,66.467
estimates,360,2002,66.643
estimates,360,2003,66.82
estimates,360,2004,67.002
estimates,360,2005,67.191
estimates,360,2006,67.386
estimates,360,2007,67.581
estimates,360,2008,67.775
estimates,360,2009,67.964
estimates,360,2010,68.15
estimates,360,2011,68.331
estimates,360,2012,68.509
estimates,360,2013,68.684
estimates,360,2014,68.856
estimates,360,2015,69.025
medium_variant,360,2015,69.025
medium_variant,360,2016,69.191
medium_variant,360,2017,69.355
medium_variant,360,2018,69.516
medium_variant,360,2019,69.675
medium_variant,360,2020,69.832
medium_variant,360,2021,69.986
medium_variant,360,2022,70.137
medium_variant,360,2023,70.286
medium_variant,360,2024,70.432
medium_variant,360,2025,70.576
medium_variant,360,2026,70.718
medium_variant,360,2027,70.857
medium_variant,360,2028,70.995
medium_variant,360,2029,71.132
medium_variant,360,2030,71.268
medium_variant,360,2031,71.403
medium_variant,360,2032,71.537
medium_variant,360,2033,71.67
medium_variant,360,2034,71.803
medium_variant,360,2035,71.935
medium_variant,360,2036,72.066
medium_variant,360,2037,72.198
medium_variant,360,2038,72.328
medium_variant,360,2039,72.458
medium_variant,360,2040,72.587
medium_variant,360,2041,72.716
medium_variant,360,2042,72.843
medium_variant,360,2043,72.969
medium_variant,360,2044,73.094
medium_variant,360,2045,73.218
medium_variant,360,2046,73.343
medium_variant,360,2047,73.468
medium_variant,360,2048,73.593
medium_variant,360,2049,73.719
medium_variant,360,2050,73.846
medium_variant,360,2051,73.973
medium_variant,360,2052,74.1
medium_variant,360,2053,74.226
medium_variant,360,2054,74.351
medium_variant,360,2055,74.476
medium_variant,360,2056,74.6
medium_variant,360,2057,74.723
medium_variant,360,2058,74.847
medium_variant,360,2059,74.97
medium_variant,360,2060,75.094
medium_variant,360,2061,75.218
medium_variant,360,2062,75.344
medium_variant,360,2063,75.469
medium_variant,360,2064,75.596
medium_variant,360,2065,75.724
medium_variant,360,2066,75.853
medium_variant,360,2067,75.982
medium_variant,360,2068,76.112
medium_variant,360,2069,76.243
medium_variant,360,2070,76.374
medium_variant,360,2071,76.505
medium_variant,360,2072,76.635
medium_variant,360,2073,76.765
medium_variant,360,2074,76.894
medium_variant,360,2075,77.024
medium_variant,360,2076,77.154
medium_variant,360,2077,77.284
medium_variant,360,2078,77.415
medium_variant,360,2079,77.548
medium_variant,360,2080,77.682
medium_variant,360,2081,77.818
medium_variant,360,2082,77.955
medium_variant,360,2083,78.094
medium_variant,360,2084,78.234
medium_variant,360,2085,78.374
medium_variant,360,2086,78.515
medium_variant,360,2087,78.655
medium_variant,360,2088,78.795
medium_variant,360,2089,78.935
medium_variant,360,2090,79.074
medium_variant,360,2091,79.213
medium_variant,360,2092,79.351
medium_variant,360,2093,79.49
medium_variant,360,2094,79.628
medium_variant,360,2095,79.767
medium_variant,360,2096,79.906
medium_variant,360,2097,80.045
medium_variant,360,2098,80.185
medium_variant,360,2099,80.324
