variant,country,year,lifeexpectancyatbirth
estimates,498,1950,58.145
estimates,498,1951,58.375
estimates,498,1952,58.827
estimates,498,1953,59.265
estimates,498,1954,59.688
estimates,498,1955,60.098
estimates,498,1956,60.495
estimates,498,1957,60.88
estimates,498,1958,61.256
estimates,498,1959,61.626
estimates,498,1960,61.995
estimates,498,1961,62.367
estimates,498,1962,62.743
estimates,498,1963,63.122
estimates,498,1964,63.496
estimates,498,1965,63.856
estimates,498,1966,64.186
estimates,498,1967,64.476
estimates,498,1968,64.718
estimates,498,1969,64.908
estimates,498,1970,65.045
estimates,498,1971,65.134
estimates,498,1972,65.186
estimates,498,1973,65.213
estimates,498,1974,65.221
estimates,498,1975,65.209
estimates,498,1976,65.172
estimates,498,1977,65.111
estimates,498,1978,65.037
estimates,498,1979,64.971
estimates,498,1980,64.951
estimates,498,1981,65.022
estimates,498,1982,65.205
estimates,498,1983,65.499
estimates,498,1984,65.887
estimates,498,1985,66.33
estimates,498,1986,66.772
estimates,498,1987,67.156
estimates,498,1988,67.44
estimates,498,1989,67.605
estimates,498,1990,67.643
estimates,498,1991,67.563
estimates,498,1992,67.408
estimates,498,1993,67.221
estimates,498,1994,67.03
estimates,498,1995,66.867
estimates,498,1996,66.761
estimates,498,1997,66.722
estimates,498,1998,66.752
estimates,498,1999,66.852
estimates,498,2000,67.006
estimates,498,2001,67.185
estimates,498,2002,67.362
estimates,498,2003,67.521
estimates,498,2004,67.665
estimates,498,2005,67.82
estimates,498,2006,68.022
estimates,498,2007,68.302
estimates,498,2008,68.671
estimates,498,2009,69.119
estimates,498,2010,69.616
estimates,498,2011,70.117
estimates,498,2012,70.577
estimates,498,2013,70.961
estimates,498,2014,71.258
estimates,498,2015,71.468
medium_variant,498,2015,71.468
medium_variant,498,2016,71.61
medium_variant,498,2017,71.718
medium_variant,498,2018,71.822
medium_variant,498,2019,71.934
medium_variant,498,2020,72.06
medium_variant,498,2021,72.201
medium_variant,498,2022,72.347
medium_variant,498,2023,72.492
medium_variant,498,2024,72.635
medium_variant,498,2025,72.778
medium_variant,498,2026,72.919
medium_variant,498,2027,73.061
medium_variant,498,2028,73.203
medium_variant,498,2029,73.345
medium_variant,498,2030,73.488
medium_variant,498,2031,73.631
medium_variant,498,2032,73.773
medium_variant,498,2033,73.915
medium_variant,498,2034,74.057
medium_variant,498,2035,74.198
medium_variant,498,2036,74.339
medium_variant,498,2037,74.479
medium_variant,498,2038,74.621
medium_variant,498,2039,74.762
medium_variant,498,2040,74.904
medium_variant,498,2041,75.047
medium_variant,498,2042,75.189
medium_variant,498,2043,75.332
medium_variant,498,2044,75.475
medium_variant,498,2045,75.618
medium_variant,498,2046,75.76
medium_variant,498,2047,75.902
medium_variant,498,2048,76.043
medium_variant,498,2049,76.185
medium_variant,498,2050,76.326
medium_variant,498,2051,76.468
medium_variant,498,2052,76.611
medium_variant,498,2053,76.755
medium_variant,498,2054,76.9
medium_variant,498,2055,77.046
medium_variant,498,2056,77.192
medium_variant,498,2057,77.339
medium_variant,498,2058,77.487
medium_variant,498,2059,77.635
medium_variant,498,2060,77.784
medium_variant,498,2061,77.933
medium_variant,498,2062,78.084
medium_variant,498,2063,78.237
medium_variant,498,2064,78.391
medium_variant,498,2065,78.544
medium_variant,498,2066,78.698
medium_variant,498,2067,78.85
medium_variant,498,2068,79
medium_variant,498,2069,79.149
medium_variant,498,2070,79.297
medium_variant,498,2071,79.445
medium_variant,498,2072,79.595
medium_variant,498,2073,79.747
medium_variant,498,2074,79.9
medium_variant,498,2075,80.056
medium_variant,498,2076,80.212
medium_variant,498,2077,80.37
medium_variant,498,2078,80.527
medium_variant,498,2079,80.683
medium_variant,498,2080,80.838
medium_variant,498,2081,80.992
medium_variant,498,2082,81.146
medium_variant,498,2083,81.298
medium_variant,498,2084,81.449
medium_variant,498,2085,81.6
medium_variant,498,2086,81.749
medium_variant,498,2087,81.898
medium_variant,498,2088,82.045
medium_variant,498,2089,82.191
medium_variant,498,2090,82.335
medium_variant,498,2091,82.477
medium_variant,498,2092,82.618
medium_variant,498,2093,82.756
medium_variant,498,2094,82.892
medium_variant,498,2095,83.026
medium_variant,498,2096,83.158
medium_variant,498,2097,83.288
medium_variant,498,2098,83.415
medium_variant,498,2099,83.541
