variant,country,year,lifeexpectancyatbirth
estimates,270,1950,29.691
estimates,270,1951,29.84
estimates,270,1952,30.129
estimates,270,1953,30.403
estimates,270,1954,30.66
estimates,270,1955,30.902
estimates,270,1956,31.131
estimates,270,1957,31.35
estimates,270,1958,31.566
estimates,270,1959,31.79
estimates,270,1960,32.035
estimates,270,1961,32.317
estimates,270,1962,32.651
estimates,270,1963,33.05
estimates,270,1964,33.523
estimates,270,1965,34.076
estimates,270,1966,34.711
estimates,270,1967,35.417
estimates,270,1968,36.178
estimates,270,1969,36.985
estimates,270,1970,37.824
estimates,270,1971,38.685
estimates,270,1972,39.556
estimates,270,1973,40.429
estimates,270,1974,41.293
estimates,270,1975,42.146
estimates,270,1976,42.989
estimates,270,1977,43.827
estimates,270,1978,44.66
estimates,270,1979,45.483
estimates,270,1980,46.293
estimates,270,1981,47.087
estimates,270,1982,47.86
estimates,270,1983,48.603
estimates,270,1984,49.308
estimates,270,1985,49.958
estimates,270,1986,50.537
estimates,270,1987,51.042
estimates,270,1988,51.476
estimates,270,1989,51.849
estimates,270,1990,52.176
estimates,270,1991,52.481
estimates,270,1992,52.786
estimates,270,1993,53.11
estimates,270,1994,53.461
estimates,270,1995,53.844
estimates,270,1996,54.254
estimates,270,1997,54.676
estimates,270,1998,55.097
estimates,270,1999,55.513
estimates,270,2000,55.924
estimates,270,2001,56.329
estimates,270,2002,56.732
estimates,270,2003,57.132
estimates,270,2004,57.527
estimates,270,2005,57.914
estimates,270,2006,58.289
estimates,270,2007,58.648
estimates,270,2008,58.991
estimates,270,2009,59.316
estimates,270,2010,59.622
estimates,270,2011,59.911
estimates,270,2012,60.187
estimates,270,2013,60.452
estimates,270,2014,60.707
estimates,270,2015,60.954
medium_variant,270,2015,60.954
medium_variant,270,2016,61.193
medium_variant,270,2017,61.424
medium_variant,270,2018,61.647
medium_variant,270,2019,61.864
medium_variant,270,2020,62.075
medium_variant,270,2021,62.28
medium_variant,270,2022,62.48
medium_variant,270,2023,62.675
medium_variant,270,2024,62.866
medium_variant,270,2025,63.053
medium_variant,270,2026,63.236
medium_variant,270,2027,63.415
medium_variant,270,2028,63.589
medium_variant,270,2029,63.76
medium_variant,270,2030,63.927
medium_variant,270,2031,64.091
medium_variant,270,2032,64.252
medium_variant,270,2033,64.411
medium_variant,270,2034,64.566
medium_variant,270,2035,64.72
medium_variant,270,2036,64.871
medium_variant,270,2037,65.019
medium_variant,270,2038,65.164
medium_variant,270,2039,65.307
medium_variant,270,2040,65.447
medium_variant,270,2041,65.584
medium_variant,270,2042,65.719
medium_variant,270,2043,65.852
medium_variant,270,2044,65.983
medium_variant,270,2045,66.111
medium_variant,270,2046,66.237
medium_variant,270,2047,66.362
medium_variant,270,2048,66.485
medium_variant,270,2049,66.606
medium_variant,270,2050,66.725
medium_variant,270,2051,66.843
medium_variant,270,2052,66.959
medium_variant,270,2053,67.074
medium_variant,270,2054,67.188
medium_variant,270,2055,67.301
medium_variant,270,2056,67.413
medium_variant,270,2057,67.525
medium_variant,270,2058,67.637
medium_variant,270,2059,67.748
medium_variant,270,2060,67.859
medium_variant,270,2061,67.969
medium_variant,270,2062,68.079
medium_variant,270,2063,68.187
medium_variant,270,2064,68.294
medium_variant,270,2065,68.401
medium_variant,270,2066,68.507
medium_variant,270,2067,68.613
medium_variant,270,2068,68.719
medium_variant,270,2069,68.826
medium_variant,270,2070,68.933
medium_variant,270,2071,69.04
medium_variant,270,2072,69.148
medium_variant,270,2073,69.256
medium_variant,270,2074,69.364
medium_variant,270,2075,69.471
medium_variant,270,2076,69.578
medium_variant,270,2077,69.682
medium_variant,270,2078,69.786
medium_variant,270,2079,69.888
medium_variant,270,2080,69.988
medium_variant,270,2081,70.088
medium_variant,270,2082,70.186
medium_variant,270,2083,70.285
medium_variant,270,2084,70.383
medium_variant,270,2085,70.483
medium_variant,270,2086,70.583
medium_variant,270,2087,70.684
medium_variant,270,2088,70.786
medium_variant,270,2089,70.888
medium_variant,270,2090,70.992
medium_variant,270,2091,71.095
medium_variant,270,2092,71.199
medium_variant,270,2093,71.303
medium_variant,270,2094,71.406
medium_variant,270,2095,71.508
medium_variant,270,2096,71.61
medium_variant,270,2097,71.711
medium_variant,270,2098,71.811
medium_variant,270,2099,71.91
