variant,country,year,lifeexpectancyatbirth
estimates,792,1950,40.176
estimates,792,1951,40.364
estimates,792,1952,40.759
estimates,792,1953,41.196
estimates,792,1954,41.675
estimates,792,1955,42.195
estimates,792,1956,42.757
estimates,792,1957,43.358
estimates,792,1958,43.996
estimates,792,1959,44.668
estimates,792,1960,45.369
estimates,792,1961,46.093
estimates,792,1962,46.83
estimates,792,1963,47.573
estimates,792,1964,48.312
estimates,792,1965,49.035
estimates,792,1966,49.733
estimates,792,1967,50.406
estimates,792,1968,51.053
estimates,792,1969,51.678
estimates,792,1970,52.286
estimates,792,1971,52.887
estimates,792,1972,53.492
estimates,792,1973,54.109
estimates,792,1974,54.741
estimates,792,1975,55.387
estimates,792,1976,56.046
estimates,792,1977,56.709
estimates,792,1978,57.37
estimates,792,1979,58.023
estimates,792,1980,58.667
estimates,792,1981,59.297
estimates,792,1982,59.915
estimates,792,1983,60.52
estimates,792,1984,61.111
estimates,792,1985,61.682
estimates,792,1986,62.231
estimates,792,1987,62.758
estimates,792,1988,63.266
estimates,792,1989,63.763
estimates,792,1990,64.256
estimates,792,1991,64.757
estimates,792,1992,65.275
estimates,792,1993,65.815
estimates,792,1994,66.377
estimates,792,1995,66.963
estimates,792,1996,67.57
estimates,792,1997,68.189
estimates,792,1998,68.807
estimates,792,1999,69.417
estimates,792,2000,70.008
estimates,792,2001,70.571
estimates,792,2002,71.102
estimates,792,2003,71.6
estimates,792,2004,72.06
estimates,792,2005,72.481
estimates,792,2006,72.866
estimates,792,2007,73.219
estimates,792,2008,73.549
estimates,792,2009,73.859
estimates,792,2010,74.154
estimates,792,2011,74.437
estimates,792,2012,74.711
estimates,792,2013,74.977
estimates,792,2014,75.239
estimates,792,2015,75.498
medium_variant,792,2015,75.498
medium_variant,792,2016,75.755
medium_variant,792,2017,76.009
medium_variant,792,2018,76.26
medium_variant,792,2019,76.507
medium_variant,792,2020,76.751
medium_variant,792,2021,76.992
medium_variant,792,2022,77.23
medium_variant,792,2023,77.466
medium_variant,792,2024,77.698
medium_variant,792,2025,77.928
medium_variant,792,2026,78.156
medium_variant,792,2027,78.381
medium_variant,792,2028,78.605
medium_variant,792,2029,78.826
medium_variant,792,2030,79.046
medium_variant,792,2031,79.263
medium_variant,792,2032,79.477
medium_variant,792,2033,79.689
medium_variant,792,2034,79.898
medium_variant,792,2035,80.105
medium_variant,792,2036,80.31
medium_variant,792,2037,80.512
medium_variant,792,2038,80.714
medium_variant,792,2039,80.913
medium_variant,792,2040,81.111
medium_variant,792,2041,81.307
medium_variant,792,2042,81.501
medium_variant,792,2043,81.692
medium_variant,792,2044,81.881
medium_variant,792,2045,82.069
medium_variant,792,2046,82.254
medium_variant,792,2047,82.437
medium_variant,792,2048,82.619
medium_variant,792,2049,82.799
medium_variant,792,2050,82.977
medium_variant,792,2051,83.151
medium_variant,792,2052,83.321
medium_variant,792,2053,83.487
medium_variant,792,2054,83.649
medium_variant,792,2055,83.806
medium_variant,792,2056,83.96
medium_variant,792,2057,84.109
medium_variant,792,2058,84.255
medium_variant,792,2059,84.399
medium_variant,792,2060,84.541
medium_variant,792,2061,84.681
medium_variant,792,2062,84.818
medium_variant,792,2063,84.955
medium_variant,792,2064,85.09
medium_variant,792,2065,85.223
medium_variant,792,2066,85.355
medium_variant,792,2067,85.486
medium_variant,792,2068,85.615
medium_variant,792,2069,85.742
medium_variant,792,2070,85.868
medium_variant,792,2071,85.993
medium_variant,792,2072,86.117
medium_variant,792,2073,86.241
medium_variant,792,2074,86.363
medium_variant,792,2075,86.486
medium_variant,792,2076,86.608
medium_variant,792,2077,86.731
medium_variant,792,2078,86.853
medium_variant,792,2079,86.974
medium_variant,792,2080,87.096
medium_variant,792,2081,87.216
medium_variant,792,2082,87.335
medium_variant,792,2083,87.454
medium_variant,792,2084,87.571
medium_variant,792,2085,87.687
medium_variant,792,2086,87.802
medium_variant,792,2087,87.918
medium_variant,792,2088,88.033
medium_variant,792,2089,88.149
medium_variant,792,2090,88.265
medium_variant,792,2091,88.381
medium_variant,792,2092,88.498
medium_variant,792,2093,88.614
medium_variant,792,2094,88.73
medium_variant,792,2095,88.846
medium_variant,792,2096,88.962
medium_variant,792,2097,89.078
medium_variant,792,2098,89.193
medium_variant,792,2099,89.308
