variant,country,year,lifeexpectancyatbirth
estimates,178,1950,41.619
estimates,178,1951,42.006
estimates,178,1952,42.777
estimates,178,1953,43.54
estimates,178,1954,44.296
estimates,178,1955,45.044
estimates,178,1956,45.783
estimates,178,1957,46.511
estimates,178,1958,47.227
estimates,178,1959,47.926
estimates,178,1960,48.602
estimates,178,1961,49.25
estimates,178,1962,49.863
estimates,178,1963,50.437
estimates,178,1964,50.97
estimates,178,1965,51.46
estimates,178,1966,51.907
estimates,178,1967,52.317
estimates,178,1968,52.696
estimates,178,1969,53.049
estimates,178,1970,53.38
estimates,178,1971,53.691
estimates,178,1972,53.987
estimates,178,1973,54.27
estimates,178,1974,54.544
estimates,178,1975,54.815
estimates,178,1976,55.087
estimates,178,1977,55.361
estimates,178,1978,55.632
estimates,178,1979,55.895
estimates,178,1980,56.143
estimates,178,1981,56.372
estimates,178,1982,56.571
estimates,178,1983,56.729
estimates,178,1984,56.835
estimates,178,1985,56.877
estimates,178,1986,56.844
estimates,178,1987,56.736
estimates,178,1988,56.553
estimates,178,1989,56.295
estimates,178,1990,55.954
estimates,178,1991,55.521
estimates,178,1992,55.008
estimates,178,1993,54.438
estimates,178,1994,53.842
estimates,178,1995,53.247
estimates,178,1996,52.677
estimates,178,1997,52.164
estimates,178,1998,51.748
estimates,178,1999,51.473
estimates,178,2000,51.397
estimates,178,2001,51.577
estimates,178,2002,52.017
estimates,178,2003,52.703
estimates,178,2004,53.608
estimates,178,2005,54.687
estimates,178,2006,55.881
estimates,178,2007,57.115
estimates,178,2008,58.321
estimates,178,2009,59.452
estimates,178,2010,60.473
estimates,178,2011,61.37
estimates,178,2012,62.169
estimates,178,2013,62.89
estimates,178,2014,63.536
estimates,178,2015,64.112
medium_variant,178,2015,64.112
medium_variant,178,2016,64.625
medium_variant,178,2017,65.088
medium_variant,178,2018,65.514
medium_variant,178,2019,65.913
medium_variant,178,2020,66.292
medium_variant,178,2021,66.656
medium_variant,178,2022,67.004
medium_variant,178,2023,67.337
medium_variant,178,2024,67.66
medium_variant,178,2025,67.976
medium_variant,178,2026,68.288
medium_variant,178,2027,68.593
medium_variant,178,2028,68.893
medium_variant,178,2029,69.188
medium_variant,178,2030,69.478
medium_variant,178,2031,69.763
medium_variant,178,2032,70.042
medium_variant,178,2033,70.315
medium_variant,178,2034,70.58
medium_variant,178,2035,70.837
medium_variant,178,2036,71.086
medium_variant,178,2037,71.325
medium_variant,178,2038,71.555
medium_variant,178,2039,71.776
medium_variant,178,2040,71.988
medium_variant,178,2041,72.192
medium_variant,178,2042,72.389
medium_variant,178,2043,72.58
medium_variant,178,2044,72.767
medium_variant,178,2045,72.951
medium_variant,178,2046,73.134
medium_variant,178,2047,73.317
medium_variant,178,2048,73.501
medium_variant,178,2049,73.686
medium_variant,178,2050,73.872
medium_variant,178,2051,74.061
medium_variant,178,2052,74.25
medium_variant,178,2053,74.439
medium_variant,178,2054,74.628
medium_variant,178,2055,74.816
medium_variant,178,2056,75.003
medium_variant,178,2057,75.188
medium_variant,178,2058,75.371
medium_variant,178,2059,75.552
medium_variant,178,2060,75.731
medium_variant,178,2061,75.908
medium_variant,178,2062,76.082
medium_variant,178,2063,76.254
medium_variant,178,2064,76.423
medium_variant,178,2065,76.589
medium_variant,178,2066,76.75
medium_variant,178,2067,76.906
medium_variant,178,2068,77.058
medium_variant,178,2069,77.205
medium_variant,178,2070,77.347
medium_variant,178,2071,77.485
medium_variant,178,2072,77.619
medium_variant,178,2073,77.749
medium_variant,178,2074,77.878
medium_variant,178,2075,78.004
medium_variant,178,2076,78.129
medium_variant,178,2077,78.253
medium_variant,178,2078,78.376
medium_variant,178,2079,78.498
medium_variant,178,2080,78.619
medium_variant,178,2081,78.741
medium_variant,178,2082,78.862
medium_variant,178,2083,78.983
medium_variant,178,2084,79.104
medium_variant,178,2085,79.225
medium_variant,178,2086,79.345
medium_variant,178,2087,79.465
medium_variant,178,2088,79.584
medium_variant,178,2089,79.703
medium_variant,178,2090,79.821
medium_variant,178,2091,79.939
medium_variant,178,2092,80.057
medium_variant,178,2093,80.174
medium_variant,178,2094,80.29
medium_variant,178,2095,80.406
medium_variant,178,2096,80.522
medium_variant,178,2097,80.637
medium_variant,178,2098,80.752
medium_variant,178,2099,80.866
