variant,country,year,lifeexpectancyatbirth
estimates,84,1950,54.806
estimates,84,1951,55.086
estimates,84,1952,55.644
estimates,84,1953,56.197
estimates,84,1954,56.745
estimates,84,1955,57.289
estimates,84,1956,57.829
estimates,84,1957,58.366
estimates,84,1958,58.901
estimates,84,1959,59.439
estimates,84,1960,59.981
estimates,84,1961,60.531
estimates,84,1962,61.092
estimates,84,1963,61.663
estimates,84,1964,62.241
estimates,84,1965,62.823
estimates,84,1966,63.402
estimates,84,1967,63.971
estimates,84,1968,64.525
estimates,84,1969,65.058
estimates,84,1970,65.566
estimates,84,1971,66.047
estimates,84,1972,66.504
estimates,84,1973,66.939
estimates,84,1974,67.354
estimates,84,1975,67.751
estimates,84,1976,68.135
estimates,84,1977,68.509
estimates,84,1978,68.874
estimates,84,1979,69.229
estimates,84,1980,69.577
estimates,84,1981,69.921
estimates,84,1982,70.257
estimates,84,1983,70.575
estimates,84,1984,70.865
estimates,84,1985,71.11
estimates,84,1986,71.294
estimates,84,1987,71.405
estimates,84,1988,71.437
estimates,84,1989,71.386
estimates,84,1990,71.246
estimates,84,1991,71.011
estimates,84,1992,70.696
estimates,84,1993,70.325
estimates,84,1994,69.922
estimates,84,1995,69.517
estimates,84,1996,69.143
estimates,84,1997,68.82
estimates,84,1998,68.568
estimates,84,1999,68.4
estimates,84,2000,68.329
estimates,84,2001,68.356
estimates,84,2002,68.46
estimates,84,2003,68.619
estimates,84,2004,68.815
estimates,84,2005,69.023
estimates,84,2006,69.218
estimates,84,2007,69.385
estimates,84,2008,69.517
estimates,84,2009,69.611
estimates,84,2010,69.676
estimates,84,2011,69.731
estimates,84,2012,69.798
estimates,84,2013,69.895
estimates,84,2014,70.027
estimates,84,2015,70.192
medium_variant,84,2015,70.192
medium_variant,84,2016,70.384
medium_variant,84,2017,70.588
medium_variant,84,2018,70.791
medium_variant,84,2019,70.988
medium_variant,84,2020,71.176
medium_variant,84,2021,71.354
medium_variant,84,2022,71.524
medium_variant,84,2023,71.692
medium_variant,84,2024,71.856
medium_variant,84,2025,72.018
medium_variant,84,2026,72.178
medium_variant,84,2027,72.339
medium_variant,84,2028,72.499
medium_variant,84,2029,72.66
medium_variant,84,2030,72.822
medium_variant,84,2031,72.983
medium_variant,84,2032,73.143
medium_variant,84,2033,73.302
medium_variant,84,2034,73.458
medium_variant,84,2035,73.613
medium_variant,84,2036,73.767
medium_variant,84,2037,73.92
medium_variant,84,2038,74.073
medium_variant,84,2039,74.226
medium_variant,84,2040,74.379
medium_variant,84,2041,74.531
medium_variant,84,2042,74.682
medium_variant,84,2043,74.832
medium_variant,84,2044,74.98
medium_variant,84,2045,75.128
medium_variant,84,2046,75.274
medium_variant,84,2047,75.42
medium_variant,84,2048,75.565
medium_variant,84,2049,75.71
medium_variant,84,2050,75.854
medium_variant,84,2051,75.998
medium_variant,84,2052,76.142
medium_variant,84,2053,76.286
medium_variant,84,2054,76.429
medium_variant,84,2055,76.572
medium_variant,84,2056,76.714
medium_variant,84,2057,76.856
medium_variant,84,2058,76.997
medium_variant,84,2059,77.138
medium_variant,84,2060,77.28
medium_variant,84,2061,77.423
medium_variant,84,2062,77.566
medium_variant,84,2063,77.71
medium_variant,84,2064,77.855
medium_variant,84,2065,78.001
medium_variant,84,2066,78.147
medium_variant,84,2067,78.293
medium_variant,84,2068,78.438
medium_variant,84,2069,78.582
medium_variant,84,2070,78.726
medium_variant,84,2071,78.87
medium_variant,84,2072,79.013
medium_variant,84,2073,79.156
medium_variant,84,2074,79.3
medium_variant,84,2075,79.444
medium_variant,84,2076,79.588
medium_variant,84,2077,79.732
medium_variant,84,2078,79.876
medium_variant,84,2079,80.02
medium_variant,84,2080,80.164
medium_variant,84,2081,80.309
medium_variant,84,2082,80.454
medium_variant,84,2083,80.599
medium_variant,84,2084,80.744
medium_variant,84,2085,80.889
medium_variant,84,2086,81.035
medium_variant,84,2087,81.18
medium_variant,84,2088,81.326
medium_variant,84,2089,81.471
medium_variant,84,2090,81.616
medium_variant,84,2091,81.76
medium_variant,84,2092,81.904
medium_variant,84,2093,82.048
medium_variant,84,2094,82.191
medium_variant,84,2095,82.333
medium_variant,84,2096,82.475
medium_variant,84,2097,82.617
medium_variant,84,2098,82.758
medium_variant,84,2099,82.898
