variant,country,year,lifeexpectancyatbirth
estimates,320,1950,41.894
estimates,320,1951,42.152
estimates,320,1952,42.667
estimates,320,1953,43.178
estimates,320,1954,43.686
estimates,320,1955,44.191
estimates,320,1956,44.693
estimates,320,1957,45.192
estimates,320,1958,45.692
estimates,320,1959,46.194
estimates,320,1960,46.702
estimates,320,1961,47.219
estimates,320,1962,47.75
estimates,320,1963,48.295
estimates,320,1964,48.856
estimates,320,1965,49.434
estimates,320,1966,50.032
estimates,320,1967,50.646
estimates,320,1968,51.267
estimates,320,1969,51.889
estimates,320,1970,52.501
estimates,320,1971,53.091
estimates,320,1972,53.652
estimates,320,1973,54.181
estimates,320,1974,54.676
estimates,320,1975,55.14
estimates,320,1976,55.577
estimates,320,1977,56
estimates,320,1978,56.418
estimates,320,1979,56.84
estimates,320,1980,57.272
estimates,320,1981,57.719
estimates,320,1982,58.183
estimates,320,1983,58.661
estimates,320,1984,59.154
estimates,320,1985,59.661
estimates,320,1986,60.176
estimates,320,1987,60.694
estimates,320,1988,61.214
estimates,320,1989,61.735
estimates,320,1990,62.261
estimates,320,1991,62.799
estimates,320,1992,63.352
estimates,320,1993,63.921
estimates,320,1994,64.502
estimates,320,1995,65.09
estimates,320,1996,65.678
estimates,320,1997,66.257
estimates,320,1998,66.817
estimates,320,1999,67.351
estimates,320,2000,67.849
estimates,320,2001,68.304
estimates,320,2002,68.717
estimates,320,2003,69.092
estimates,320,2004,69.437
estimates,320,2005,69.763
estimates,320,2006,70.085
estimates,320,2007,70.415
estimates,320,2008,70.76
estimates,320,2009,71.122
estimates,320,2010,71.494
estimates,320,2011,71.867
estimates,320,2012,72.227
estimates,320,2013,72.562
estimates,320,2014,72.869
estimates,320,2015,73.15
medium_variant,320,2015,73.15
medium_variant,320,2016,73.409
medium_variant,320,2017,73.654
medium_variant,320,2018,73.892
medium_variant,320,2019,74.128
medium_variant,320,2020,74.363
medium_variant,320,2021,74.598
medium_variant,320,2022,74.831
medium_variant,320,2023,75.061
medium_variant,320,2024,75.288
medium_variant,320,2025,75.512
medium_variant,320,2026,75.733
medium_variant,320,2027,75.951
medium_variant,320,2028,76.167
medium_variant,320,2029,76.38
medium_variant,320,2030,76.591
medium_variant,320,2031,76.8
medium_variant,320,2032,77.006
medium_variant,320,2033,77.211
medium_variant,320,2034,77.414
medium_variant,320,2035,77.615
medium_variant,320,2036,77.815
medium_variant,320,2037,78.014
medium_variant,320,2038,78.211
medium_variant,320,2039,78.407
medium_variant,320,2040,78.602
medium_variant,320,2041,78.796
medium_variant,320,2042,78.989
medium_variant,320,2043,79.182
medium_variant,320,2044,79.374
medium_variant,320,2045,79.565
medium_variant,320,2046,79.754
medium_variant,320,2047,79.942
medium_variant,320,2048,80.129
medium_variant,320,2049,80.314
medium_variant,320,2050,80.498
medium_variant,320,2051,80.68
medium_variant,320,2052,80.862
medium_variant,320,2053,81.044
medium_variant,320,2054,81.225
medium_variant,320,2055,81.405
medium_variant,320,2056,81.585
medium_variant,320,2057,81.764
medium_variant,320,2058,81.942
medium_variant,320,2059,82.118
medium_variant,320,2060,82.293
medium_variant,320,2061,82.465
medium_variant,320,2062,82.635
medium_variant,320,2063,82.802
medium_variant,320,2064,82.966
medium_variant,320,2065,83.127
medium_variant,320,2066,83.285
medium_variant,320,2067,83.439
medium_variant,320,2068,83.59
medium_variant,320,2069,83.739
medium_variant,320,2070,83.884
medium_variant,320,2071,84.028
medium_variant,320,2072,84.169
medium_variant,320,2073,84.308
medium_variant,320,2074,84.446
medium_variant,320,2075,84.582
medium_variant,320,2076,84.717
medium_variant,320,2077,84.849
medium_variant,320,2078,84.98
medium_variant,320,2079,85.109
medium_variant,320,2080,85.237
medium_variant,320,2081,85.362
medium_variant,320,2082,85.486
medium_variant,320,2083,85.609
medium_variant,320,2084,85.731
medium_variant,320,2085,85.852
medium_variant,320,2086,85.972
medium_variant,320,2087,86.091
medium_variant,320,2088,86.209
medium_variant,320,2089,86.327
medium_variant,320,2090,86.444
medium_variant,320,2091,86.561
medium_variant,320,2092,86.677
medium_variant,320,2093,86.792
medium_variant,320,2094,86.906
medium_variant,320,2095,87.02
medium_variant,320,2096,87.133
medium_variant,320,2097,87.245
medium_variant,320,2098,87.356
medium_variant,320,2099,87.467
