variant,country,year,lifeexpectancyatbirth
estimates,328,1950,58.412
estimates,328,1951,58.518
estimates,328,1952,58.73
estimates,328,1953,58.936
estimates,328,1954,59.137
estimates,328,1955,59.333
estimates,328,1956,59.525
estimates,328,1957,59.713
estimates,328,1958,59.897
estimates,328,1959,60.079
estimates,328,1960,60.26
estimates,328,1961,60.441
estimates,328,1962,60.623
estimates,328,1963,60.805
estimates,328,1964,60.984
estimates,328,1965,61.157
estimates,328,1966,61.317
estimates,328,1967,61.462
estimates,328,1968,61.588
estimates,328,1969,61.697
estimates,328,1970,61.789
estimates,328,1971,61.868
estimates,328,1972,61.938
estimates,328,1973,62.005
estimates,328,1974,62.072
estimates,328,1975,62.14
estimates,328,1976,62.211
estimates,328,1977,62.283
estimates,328,1978,62.355
estimates,328,1979,62.427
estimates,328,1980,62.498
estimates,328,1981,62.565
estimates,328,1982,62.626
estimates,328,1983,62.684
estimates,328,1984,62.741
estimates,328,1985,62.801
estimates,328,1986,62.869
estimates,328,1987,62.95
estimates,328,1988,63.046
estimates,328,1989,63.159
estimates,328,1990,63.29
estimates,328,1991,63.438
estimates,328,1992,63.6
estimates,328,1993,63.77
estimates,328,1994,63.946
estimates,328,1995,64.122
estimates,328,1996,64.297
estimates,328,1997,64.466
estimates,328,1998,64.63
estimates,328,1999,64.785
estimates,328,2000,64.93
estimates,328,2001,65.065
estimates,328,2002,65.192
estimates,328,2003,65.313
estimates,328,2004,65.428
estimates,328,2005,65.538
estimates,328,2006,65.642
estimates,328,2007,65.741
estimates,328,2008,65.836
estimates,328,2009,65.929
estimates,328,2010,66.022
estimates,328,2011,66.117
estimates,328,2012,66.216
estimates,328,2013,66.318
estimates,328,2014,66.425
estimates,328,2015,66.536
medium_variant,328,2015,66.536
medium_variant,328,2016,66.65
medium_variant,328,2017,66.766
medium_variant,328,2018,66.88
medium_variant,328,2019,66.994
medium_variant,328,2020,67.106
medium_variant,328,2021,67.216
medium_variant,328,2022,67.324
medium_variant,328,2023,67.432
medium_variant,328,2024,67.54
medium_variant,328,2025,67.647
medium_variant,328,2026,67.756
medium_variant,328,2027,67.865
medium_variant,328,2028,67.974
medium_variant,328,2029,68.085
medium_variant,328,2030,68.195
medium_variant,328,2031,68.305
medium_variant,328,2032,68.413
medium_variant,328,2033,68.519
medium_variant,328,2034,68.623
medium_variant,328,2035,68.725
medium_variant,328,2036,68.828
medium_variant,328,2037,68.931
medium_variant,328,2038,69.035
medium_variant,328,2039,69.14
medium_variant,328,2040,69.246
medium_variant,328,2041,69.353
medium_variant,328,2042,69.459
medium_variant,328,2043,69.564
medium_variant,328,2044,69.668
medium_variant,328,2045,69.771
medium_variant,328,2046,69.872
medium_variant,328,2047,69.972
medium_variant,328,2048,70.072
medium_variant,328,2049,70.172
medium_variant,328,2050,70.271
medium_variant,328,2051,70.37
medium_variant,328,2052,70.47
medium_variant,328,2053,70.57
medium_variant,328,2054,70.67
medium_variant,328,2055,70.77
medium_variant,328,2056,70.871
medium_variant,328,2057,70.972
medium_variant,328,2058,71.073
medium_variant,328,2059,71.175
medium_variant,328,2060,71.276
medium_variant,328,2061,71.379
medium_variant,328,2062,71.483
medium_variant,328,2063,71.588
medium_variant,328,2064,71.694
medium_variant,328,2065,71.801
medium_variant,328,2066,71.909
medium_variant,328,2067,72.017
medium_variant,328,2068,72.125
medium_variant,328,2069,72.233
medium_variant,328,2070,72.341
medium_variant,328,2071,72.448
medium_variant,328,2072,72.556
medium_variant,328,2073,72.664
medium_variant,328,2074,72.773
medium_variant,328,2075,72.883
medium_variant,328,2076,72.994
medium_variant,328,2077,73.107
medium_variant,328,2078,73.22
medium_variant,328,2079,73.335
medium_variant,328,2080,73.452
medium_variant,328,2081,73.569
medium_variant,328,2082,73.688
medium_variant,328,2083,73.808
medium_variant,328,2084,73.928
medium_variant,328,2085,74.049
medium_variant,328,2086,74.171
medium_variant,328,2087,74.294
medium_variant,328,2088,74.418
medium_variant,328,2089,74.543
medium_variant,328,2090,74.668
medium_variant,328,2091,74.793
medium_variant,328,2092,74.919
medium_variant,328,2093,75.045
medium_variant,328,2094,75.171
medium_variant,328,2095,75.297
medium_variant,328,2096,75.422
medium_variant,328,2097,75.548
medium_variant,328,2098,75.673
medium_variant,328,2099,75.798
