variant,country,year,lifeexpectancyatbirth
estimates,706,1950,33.178
estimates,706,1951,33.381
estimates,706,1952,33.787
estimates,706,1953,34.192
estimates,706,1954,34.594
estimates,706,1955,34.994
estimates,706,1956,35.393
estimates,706,1957,35.79
estimates,706,1958,36.186
estimates,706,1959,36.581
estimates,706,1960,36.977
estimates,706,1961,37.375
estimates,706,1962,37.774
estimates,706,1963,38.176
estimates,706,1964,38.579
estimates,706,1965,38.982
estimates,706,1966,39.384
estimates,706,1967,39.784
estimates,706,1968,40.179
estimates,706,1969,40.571
estimates,706,1970,40.958
estimates,706,1971,41.344
estimates,706,1972,41.728
estimates,706,1973,42.112
estimates,706,1974,42.495
estimates,706,1975,42.877
estimates,706,1976,43.259
estimates,706,1977,43.639
estimates,706,1978,44.012
estimates,706,1979,44.374
estimates,706,1980,44.724
estimates,706,1981,45.065
estimates,706,1982,45.391
estimates,706,1983,45.693
estimates,706,1984,45.957
estimates,706,1985,46.142
estimates,706,1986,46.196
estimates,706,1987,46.111
estimates,706,1988,45.908
estimates,706,1989,45.631
estimates,706,1990,45.375
estimates,706,1991,45.258
estimates,706,1992,45.359
estimates,706,1993,45.72
estimates,706,1994,46.335
estimates,706,1995,47.148
estimates,706,1996,48.065
estimates,706,1997,48.963
estimates,706,1998,49.751
estimates,706,1999,50.389
estimates,706,2000,50.867
estimates,706,2001,51.211
estimates,706,2002,51.49
estimates,706,2003,51.761
estimates,706,2004,52.042
estimates,706,2005,52.344
estimates,706,2006,52.666
estimates,706,2007,52.996
estimates,706,2008,53.323
estimates,706,2009,53.652
estimates,706,2010,53.986
estimates,706,2011,54.332
estimates,706,2012,54.694
estimates,706,2013,55.072
estimates,706,2014,55.467
estimates,706,2015,55.876
medium_variant,706,2015,55.876
medium_variant,706,2016,56.293
medium_variant,706,2017,56.714
medium_variant,706,2018,57.131
medium_variant,706,2019,57.541
medium_variant,706,2020,57.941
medium_variant,706,2021,58.332
medium_variant,706,2022,58.714
medium_variant,706,2023,59.089
medium_variant,706,2024,59.457
medium_variant,706,2025,59.819
medium_variant,706,2026,60.174
medium_variant,706,2027,60.525
medium_variant,706,2028,60.87
medium_variant,706,2029,61.209
medium_variant,706,2030,61.543
medium_variant,706,2031,61.871
medium_variant,706,2032,62.192
medium_variant,706,2033,62.505
medium_variant,706,2034,62.81
medium_variant,706,2035,63.108
medium_variant,706,2036,63.398
medium_variant,706,2037,63.681
medium_variant,706,2038,63.957
medium_variant,706,2039,64.227
medium_variant,706,2040,64.49
medium_variant,706,2041,64.747
medium_variant,706,2042,64.997
medium_variant,706,2043,65.24
medium_variant,706,2044,65.478
medium_variant,706,2045,65.71
medium_variant,706,2046,65.937
medium_variant,706,2047,66.16
medium_variant,706,2048,66.377
medium_variant,706,2049,66.59
medium_variant,706,2050,66.799
medium_variant,706,2051,67.004
medium_variant,706,2052,67.203
medium_variant,706,2053,67.397
medium_variant,706,2054,67.587
medium_variant,706,2055,67.773
medium_variant,706,2056,67.955
medium_variant,706,2057,68.134
medium_variant,706,2058,68.31
medium_variant,706,2059,68.483
medium_variant,706,2060,68.654
medium_variant,706,2061,68.822
medium_variant,706,2062,68.987
medium_variant,706,2063,69.149
medium_variant,706,2064,69.308
medium_variant,706,2065,69.465
medium_variant,706,2066,69.62
medium_variant,706,2067,69.775
medium_variant,706,2068,69.929
medium_variant,706,2069,70.083
medium_variant,706,2070,70.235
medium_variant,706,2071,70.386
medium_variant,706,2072,70.533
medium_variant,706,2073,70.676
medium_variant,706,2074,70.816
medium_variant,706,2075,70.952
medium_variant,706,2076,71.086
medium_variant,706,2077,71.217
medium_variant,706,2078,71.347
medium_variant,706,2079,71.477
medium_variant,706,2080,71.608
medium_variant,706,2081,71.738
medium_variant,706,2082,71.87
medium_variant,706,2083,72.002
medium_variant,706,2084,72.134
medium_variant,706,2085,72.266
medium_variant,706,2086,72.398
medium_variant,706,2087,72.529
medium_variant,706,2088,72.659
medium_variant,706,2089,72.787
medium_variant,706,2090,72.915
medium_variant,706,2091,73.042
medium_variant,706,2092,73.169
medium_variant,706,2093,73.297
medium_variant,706,2094,73.425
medium_variant,706,2095,73.555
medium_variant,706,2096,73.686
medium_variant,706,2097,73.819
medium_variant,706,2098,73.953
medium_variant,706,2099,74.088
