variant,country,year,lifeexpectancyatbirth
estimates,24,1950,31.019
estimates,24,1951,31.103
estimates,24,1952,31.28
estimates,24,1953,31.471
estimates,24,1954,31.678
estimates,24,1955,31.9
estimates,24,1956,32.138
estimates,24,1957,32.391
estimates,24,1958,32.66
estimates,24,1959,32.947
estimates,24,1960,33.251
estimates,24,1961,33.573
estimates,24,1962,33.914
estimates,24,1963,34.272
estimates,24,1964,34.645
estimates,24,1965,35.031
estimates,24,1966,35.426
estimates,24,1967,35.828
estimates,24,1968,36.234
estimates,24,1969,36.64
estimates,24,1970,37.047
estimates,24,1971,37.46
estimates,24,1972,37.878
estimates,24,1973,38.297
estimates,24,1974,38.712
estimates,24,1975,39.11
estimates,24,1976,39.478
estimates,24,1977,39.81
estimates,24,1978,40.099
estimates,24,1979,40.344
estimates,24,1980,40.546
estimates,24,1981,40.71
estimates,24,1982,40.848
estimates,24,1983,40.97
estimates,24,1984,41.085
estimates,24,1985,41.193
estimates,24,1986,41.292
estimates,24,1987,41.382
estimates,24,1988,41.471
estimates,24,1989,41.572
estimates,24,1990,41.696
estimates,24,1991,41.855
estimates,24,1992,42.06
estimates,24,1993,42.329
estimates,24,1994,42.677
estimates,24,1995,43.125
estimates,24,1996,43.695
estimates,24,1997,44.385
estimates,24,1998,45.192
estimates,24,1999,46.105
estimates,24,2000,47.113
estimates,24,2001,48.2
estimates,24,2002,49.341
estimates,24,2003,50.508
estimates,24,2004,51.676
estimates,24,2005,52.833
estimates,24,2006,53.974
estimates,24,2007,55.096
estimates,24,2008,56.189
estimates,24,2009,57.231
estimates,24,2010,58.192
estimates,24,2011,59.042
estimates,24,2012,59.77
estimates,24,2013,60.373
estimates,24,2014,60.858
estimates,24,2015,61.241
medium_variant,24,2015,61.241
medium_variant,24,2016,61.547
medium_variant,24,2017,61.809
medium_variant,24,2018,62.058
medium_variant,24,2019,62.311
medium_variant,24,2020,62.579
medium_variant,24,2021,62.863
medium_variant,24,2022,63.149
medium_variant,24,2023,63.429
medium_variant,24,2024,63.703
medium_variant,24,2025,63.971
medium_variant,24,2026,64.232
medium_variant,24,2027,64.488
medium_variant,24,2028,64.737
medium_variant,24,2029,64.982
medium_variant,24,2030,65.221
medium_variant,24,2031,65.455
medium_variant,24,2032,65.684
medium_variant,24,2033,65.908
medium_variant,24,2034,66.126
medium_variant,24,2035,66.34
medium_variant,24,2036,66.549
medium_variant,24,2037,66.752
medium_variant,24,2038,66.951
medium_variant,24,2039,67.146
medium_variant,24,2040,67.336
medium_variant,24,2041,67.522
medium_variant,24,2042,67.704
medium_variant,24,2043,67.882
medium_variant,24,2044,68.056
medium_variant,24,2045,68.228
medium_variant,24,2046,68.396
medium_variant,24,2047,68.562
medium_variant,24,2048,68.726
medium_variant,24,2049,68.886
medium_variant,24,2050,69.045
medium_variant,24,2051,69.201
medium_variant,24,2052,69.354
medium_variant,24,2053,69.505
medium_variant,24,2054,69.654
medium_variant,24,2055,69.8
medium_variant,24,2056,69.944
medium_variant,24,2057,70.087
medium_variant,24,2058,70.229
medium_variant,24,2059,70.369
medium_variant,24,2060,70.508
medium_variant,24,2061,70.646
medium_variant,24,2062,70.784
medium_variant,24,2063,70.92
medium_variant,24,2064,71.056
medium_variant,24,2065,71.19
medium_variant,24,2066,71.324
medium_variant,24,2067,71.456
medium_variant,24,2068,71.587
medium_variant,24,2069,71.718
medium_variant,24,2070,71.847
medium_variant,24,2071,71.977
medium_variant,24,2072,72.106
medium_variant,24,2073,72.235
medium_variant,24,2074,72.364
medium_variant,24,2075,72.493
medium_variant,24,2076,72.623
medium_variant,24,2077,72.753
medium_variant,24,2078,72.884
medium_variant,24,2079,73.014
medium_variant,24,2080,73.144
medium_variant,24,2081,73.273
medium_variant,24,2082,73.402
medium_variant,24,2083,73.531
medium_variant,24,2084,73.659
medium_variant,24,2085,73.786
medium_variant,24,2086,73.915
medium_variant,24,2087,74.043
medium_variant,24,2088,74.173
medium_variant,24,2089,74.303
medium_variant,24,2090,74.434
medium_variant,24,2091,74.566
medium_variant,24,2092,74.697
medium_variant,24,2093,74.829
medium_variant,24,2094,74.959
medium_variant,24,2095,75.09
medium_variant,24,2096,75.219
medium_variant,24,2097,75.348
medium_variant,24,2098,75.476
medium_variant,24,2099,75.603
