variant,country,year,lifeexpectancyatbirth
estimates,604,1950,43.115
estimates,604,1951,43.296
estimates,604,1952,43.676
estimates,604,1953,44.087
estimates,604,1954,44.53
estimates,604,1955,45.004
estimates,604,1956,45.506
estimates,604,1957,46.034
estimates,604,1958,46.582
estimates,604,1959,47.139
estimates,604,1960,47.694
estimates,604,1961,48.235
estimates,604,1962,48.754
estimates,604,1963,49.249
estimates,604,1964,49.728
estimates,604,1965,50.214
estimates,604,1966,50.737
estimates,604,1967,51.319
estimates,604,1968,51.971
estimates,604,1969,52.69
estimates,604,1970,53.457
estimates,604,1971,54.245
estimates,604,1972,55.022
estimates,604,1973,55.762
estimates,604,1974,56.454
estimates,604,1975,57.099
estimates,604,1976,57.706
estimates,604,1977,58.295
estimates,604,1978,58.881
estimates,604,1979,59.471
estimates,604,1980,60.065
estimates,604,1981,60.662
estimates,604,1982,61.254
estimates,604,1983,61.836
estimates,604,1984,62.406
estimates,604,1985,62.962
estimates,604,1986,63.503
estimates,604,1987,64.029
estimates,604,1988,64.542
estimates,604,1989,65.045
estimates,604,1990,65.541
estimates,604,1991,66.034
estimates,604,1992,66.528
estimates,604,1993,67.024
estimates,604,1994,67.523
estimates,604,1995,68.026
estimates,604,1996,68.533
estimates,604,1997,69.041
estimates,604,1998,69.544
estimates,604,1999,70.036
estimates,604,2000,70.512
estimates,604,2001,70.964
estimates,604,2002,71.389
estimates,604,2003,71.784
estimates,604,2004,72.146
estimates,604,2005,72.473
estimates,604,2006,72.764
estimates,604,2007,73.023
estimates,604,2008,73.258
estimates,604,2009,73.475
estimates,604,2010,73.681
estimates,604,2011,73.883
estimates,604,2012,74.088
estimates,604,2013,74.298
estimates,604,2014,74.518
estimates,604,2015,74.747
medium_variant,604,2015,74.747
medium_variant,604,2016,74.983
medium_variant,604,2017,75.22
medium_variant,604,2018,75.454
medium_variant,604,2019,75.683
medium_variant,604,2020,75.907
medium_variant,604,2021,76.126
medium_variant,604,2022,76.341
medium_variant,604,2023,76.554
medium_variant,604,2024,76.765
medium_variant,604,2025,76.974
medium_variant,604,2026,77.181
medium_variant,604,2027,77.385
medium_variant,604,2028,77.587
medium_variant,604,2029,77.787
medium_variant,604,2030,77.985
medium_variant,604,2031,78.182
medium_variant,604,2032,78.377
medium_variant,604,2033,78.571
medium_variant,604,2034,78.763
medium_variant,604,2035,78.955
medium_variant,604,2036,79.145
medium_variant,604,2037,79.333
medium_variant,604,2038,79.519
medium_variant,604,2039,79.704
medium_variant,604,2040,79.887
medium_variant,604,2041,80.069
medium_variant,604,2042,80.251
medium_variant,604,2043,80.432
medium_variant,604,2044,80.613
medium_variant,604,2045,80.793
medium_variant,604,2046,80.973
medium_variant,604,2047,81.152
medium_variant,604,2048,81.331
medium_variant,604,2049,81.508
medium_variant,604,2050,81.685
medium_variant,604,2051,81.861
medium_variant,604,2052,82.038
medium_variant,604,2053,82.214
medium_variant,604,2054,82.389
medium_variant,604,2055,82.563
medium_variant,604,2056,82.736
medium_variant,604,2057,82.905
medium_variant,604,2058,83.072
medium_variant,604,2059,83.234
medium_variant,604,2060,83.394
medium_variant,604,2061,83.55
medium_variant,604,2062,83.703
medium_variant,604,2063,83.854
medium_variant,604,2064,84.002
medium_variant,604,2065,84.149
medium_variant,604,2066,84.294
medium_variant,604,2067,84.437
medium_variant,604,2068,84.578
medium_variant,604,2069,84.717
medium_variant,604,2070,84.854
medium_variant,604,2071,84.988
medium_variant,604,2072,85.12
medium_variant,604,2073,85.248
medium_variant,604,2074,85.375
medium_variant,604,2075,85.499
medium_variant,604,2076,85.622
medium_variant,604,2077,85.744
medium_variant,604,2078,85.865
medium_variant,604,2079,85.986
medium_variant,604,2080,86.107
medium_variant,604,2081,86.227
medium_variant,604,2082,86.346
medium_variant,604,2083,86.463
medium_variant,604,2084,86.579
medium_variant,604,2085,86.694
medium_variant,604,2086,86.809
medium_variant,604,2087,86.923
medium_variant,604,2088,87.038
medium_variant,604,2089,87.154
medium_variant,604,2090,87.269
medium_variant,604,2091,87.385
medium_variant,604,2092,87.501
medium_variant,604,2093,87.616
medium_variant,604,2094,87.73
medium_variant,604,2095,87.844
medium_variant,604,2096,87.957
medium_variant,604,2097,88.068
medium_variant,604,2098,88.179
medium_variant,604,2099,88.289
